study_id,core_id,site_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,CD_reported,Ocstock_reported,carbon_density,fraction_carbon_type,DBD_measured_or_modeled,OC_measured_or_modeled,CD_measured_or_modeled,carbon_profile_notes
Gonneea_et_al_2004,M1516,MEG04 7CH10_2001,0,2.5,0.8520700360656865,NA,0.025,NA,NA,0.021301750901642165,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1516,MEG04 7CH10_2001,7.5,10,0.8082345107261286,NA,0.0298,NA,NA,0.024085388419638632,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1516,MEG04 7CH10_2001,10,12.5,0.7772777325179463,NA,0.0339,NA,NA,0.02634971513235838,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1516,MEG04 7CH10_2001,12.5,15,0.7738021164001545,NA,0.0344,NA,NA,0.026618792804165316,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1516,MEG04 7CH10_2001,15,17.5,0.7858610172756475,NA,0.0327,NA,NA,0.025697655264913674,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1516,MEG04 7CH10_2001,17.5,20,0.8066078627215248,NA,0.03,NA,NA,0.024198235881645744,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1516,MEG04 7CH10_2001,22.5,25,0.8692364735561318,NA,0.023399999999999997,NA,NA,0.020340133481213482,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1517,MEG04 7TER10_2001,0,2.5,0.7873267475564759,NA,0.0325,NA,NA,0.02558811929558547,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1517,MEG04 7TER10_2001,2.5,5,0.7717434996824251,NA,0.0347,NA,NA,0.026779499438980153,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1517,MEG04 7TER10_2001,5,7.5,0.8191529514558917,NA,0.0285,NA,NA,0.023345859116492916,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1517,MEG04 7TER10_2001,7.5,10,0.7534002430946729,NA,0.0375,NA,NA,0.028252509116050234,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1517,MEG04 7TER10_2001,10,12.5,0.4664914787935726,NA,0.1076,NA,NA,0.050194483118188415,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gonneea_et_al_2004,M1518,MEG04 15TER10_2001,0,2.5,0.8382152387805331,NA,0.0264,NA,NA,0.022128882303806073,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gillis_et_al_2017,M1520,LGG17_A,0,5,0.7731137217488521,NA,0.0345,NA,NA,0.026672423400335397,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gillis_et_al_2017,M1521,LGG17_B,0,5,1.3600439077591204,NA,0.004,NA,NA,0.005440175631036482,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gillis_et_al_2017,M1522,LGG17_C,0,5,1.3761343018751313,NA,0.0037,NA,NA,0.005091696916937986,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gillis_et_al_2017,M1523,LGG17_D,0,5,1.4640541839721153,NA,0.0022,NA,NA,0.003220919204738654,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gillis_et_al_2017,M1524,LGG17_E,0,5,0.8541338958229653,NA,0.0248,NA,NA,0.021182520616409538,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gillis_et_al_2017,M1525,LGG17_F,0,5,1.1630844700283811,NA,0.0086,NA,NA,0.010002526442244078,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gillis_et_al_2017,M1526,LGG17_G,0,5,1.0598541995572037,NA,0.0121,NA,NA,0.012824235814642164,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gillis_et_al_2017,M1527,LGG17_H,0,5,1.2682535038945246,NA,0.0059,NA,NA,0.007482695672977695,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gillis_et_al_2017,M1528,LGG17_I,0,5,1.4040177714264013,NA,0.0032,NA,NA,0.004492856868564484,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gillis_et_al_2017,M1530,LGG17_K,0,5,1.4155580737486713,NA,0.003,NA,NA,0.0042466742212460135,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Gillis_et_al_2017,M1531,LGG17_L,0,5,1.238403033689554,NA,0.0066,NA,NA,0.008173460022351054,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1532,KB1 Core 1,10,15,1.184243840982881,NA,0.008,NA,NA,0.00947395072786305,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1532,KB1 Core 1,15,30,1.1878845006477532,NA,0.0079,NA,NA,0.00938428755511725,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1532,KB1 Core 1,30,50,1.238403033689554,NA,0.0066,NA,NA,0.008173460022351054,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1532,KB1 Core 1,50,105,1.2104459080958625,NA,0.0073,NA,NA,0.008836255129099796,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1532,KB1 Core 1,105,198,1.067524838481522,NA,0.0118,NA,NA,0.012596793094081958,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1533,KB1 Core 2,35,40,1.1149339005681231,NA,0.0101,NA,NA,0.011260832395738043,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1533,KB1 Core 2,65,70,0.9397237421423097,NA,0.0181,NA,NA,0.017008999732775806,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1538,KB4 Core 1,19,24,0.927435326055556,NA,0.0189,NA,NA,0.017528527662450007,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1541,KB5 Core 2,164,169,0.8208888468327696,NA,0.028300000000000002,NA,NA,0.023231154365367383,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1542,KB6 Core 1,65,70,0.8174325657470387,NA,0.0287,NA,NA,0.02346031463694001,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1543,KB6 Core 2,70,75,0.9144001046044046,NA,0.019799999999999998,NA,NA,0.01810512207116721,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1543,KB6 Core 2,130,135,0.8490153794014086,NA,0.0253,NA,NA,0.021480089098855636,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1546,PP1 Core 1,50,55.00000000000001,0.888065573603769,NA,0.0218,NA,NA,0.019359829504562165,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1546,PP1 Core 1,100,105,1.2595231085468643,NA,0.0060999999999999995,NA,NA,0.007683090962135872,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1547,PP1 Core 2,25,30,0.8510463883424262,NA,0.025099999999999997,NA,NA,0.021361264347394895,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1547,PP1 Core 2,34,39,0.8626186370331019,NA,0.024,NA,NA,0.02070284728879445,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1547,PP1 Core 2,83,88,1.127150570728103,NA,0.0097,NA,NA,0.0109333605360626,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1547,PP1 Core 2,114.99999999999999,120,1.255219292616988,NA,0.0062,NA,NA,0.007782359614225326,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1548,PP2 Core 1,20,25,1.0807530488672608,NA,0.0113,NA,NA,0.012212509452200046,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1548,PP2 Core 1,36,41,1.1149339005681231,NA,0.0101,NA,NA,0.011260832395738043,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1548,PP2 Core 1,130,135,1.1209881749387431,NA,0.009899999999999999,NA,NA,0.011097782931893556,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1549,PP2 Core 2,10,15,0.6646993619215529,NA,0.0541,NA,NA,0.03596023547995601,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1549,PP2 Core 2,20,25,0.8252984815848319,NA,0.0278,NA,NA,0.022943297788058325,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1549,PP2 Core 2,40,45,0.9665265618883656,NA,0.0165,NA,NA,0.01594768827115803,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1549,PP2 Core 2,55.00000000000001,60,0.9561052172626165,NA,0.0171,NA,NA,0.016349399215190744,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1549,PP2 Core 2,135,140,1.127150570728103,NA,0.0097,NA,NA,0.0109333605360626,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1550,PP3 Core 1,12,15,0.7294311581137173,NA,0.0415,NA,NA,0.03027139306171927,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1550,PP3 Core 1,25,30,1.0701254627606147,NA,0.011699999999999999,NA,NA,0.01252046791429919,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1550,PP3 Core 1,41,45,0.9849779258112366,NA,0.0155,NA,NA,0.015267157850074167,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1551,PP3 Core 2,11,15,0.7411295334782139,NA,0.0395,NA,NA,0.029274616572389448,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1551,PP3 Core 2,25,30,0.979293807169043,NA,0.0158,NA,NA,0.015472842153270881,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1551,PP3 Core 2,44,49,1.0333254188113095,NA,0.0132,NA,NA,0.013639895528309284,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1551,PP3 Core 2,100,105,1.1031405377588965,NA,0.0105,NA,NA,0.011582975646468414,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1552,PP4 Core 1,10,15,0.7369746794425421,NA,0.04019999999999999,NA,NA,0.02962638211359019,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1552,PP4 Core 1,25,30,0.7873267475564759,NA,0.0325,NA,NA,0.02558811929558547,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1552,PP4 Core 1,50,55.00000000000001,0.8082345107261286,NA,0.0298,NA,NA,0.024085388419638632,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1552,PP4 Core 1,136,141,1.2425481082785268,NA,0.006500000000000001,NA,NA,0.008076562703810426,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1553,PP4 Core 2,15,20,0.8252984815848319,NA,0.0278,NA,NA,0.022943297788058325,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1553,PP4 Core 2,30,35,0.9737389522610487,NA,0.0161,NA,NA,0.015677197131402882,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1553,PP4 Core 2,55.00000000000001,60,0.8615373591553345,NA,0.0241,NA,NA,0.02076305035564356,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1553,PP4 Core 2,120,125,1.1770617288672205,NA,0.008199999999999999,NA,NA,0.009651906176711206,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1554,PP5 Core 1,11,15,0.7226511976554445,NA,0.042699999999999995,NA,NA,0.030857206139887475,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1554,PP5 Core 1,23,27,0.7042680944570173,NA,0.0461,NA,NA,0.0324667591544685,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1554,PP5 Core 1,40,45,0.8593928351164974,NA,0.024300000000000002,NA,NA,0.02088324589333089,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1554,PP5 Core 1,60,65,0.9186568109347888,NA,0.0195,NA,NA,0.01791380781322838,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1555,PP5 Core 2,10,15,0.6581901178136224,NA,0.0555,NA,NA,0.036529551538656044,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1555,PP5 Core 2,44,48,1.0090930276378516,NA,0.0143,NA,NA,0.014430030295221278,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1555,PP5 Core 2,65,70,0.9907955012408124,NA,0.0152,NA,NA,0.015060091618860348,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1555,PP5 Core 2,100,105,1.1240557114788083,NA,0.0098,NA,NA,0.011015745972492321,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1556,PP6 Core 1,12,15,0.9429060825510769,NA,0.0179,NA,NA,0.016878018877664276,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1556,PP6 Core 1,123,127,1.1430451961660142,NA,0.0092,NA,NA,0.01051601580472733,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1557,PP6 Core 2,25,30,1.0090930276378516,NA,0.0143,NA,NA,0.014430030295221278,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1557,PP6 Core 2,110.00000000000001,114.99999999999999,1.1529293235735838,NA,0.0089,NA,NA,0.010261070979804896,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1558,PP7 Core 1,11,15,0.7237696749600959,NA,0.0425,NA,NA,0.03076021118580408,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1558,PP7 Core 1,25,30,0.9477661203175256,NA,0.0176,NA,NA,0.016680683717588452,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1558,PP7 Core 1,40,45,1.0265001312187818,NA,0.013500000000000002,NA,NA,0.013857751771453555,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1558,PP7 Core 1,55.00000000000001,60,1.0198400681509667,NA,0.0138,NA,NA,0.01407379294048334,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1558,PP7 Core 1,125,130,1.1529293235735838,NA,0.0089,NA,NA,0.010261070979804896,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1559,PP7 Core 2,30,35,0.8440303383924588,NA,0.0258,NA,NA,0.021775982730525438,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1560,PP8 Core 1,10,15,0.7220936308220081,NA,0.042800000000000005,NA,NA,0.03090560739918195,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1560,PP8 Core 1,25,30,0.8460087668070928,NA,0.0256,NA,NA,0.021657824430261575,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1560,PP8 Core 1,50,55.00000000000001,0.9947501614151659,NA,0.015,NA,NA,0.014921252421227488,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1561,PP8 Core 2,8,12,0.7844056513390443,NA,0.0329,NA,NA,0.025806945929054557,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1561,PP8 Core 2,20,25,0.8681176842810282,NA,0.0235,NA,NA,0.020400765580604163,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1561,PP8 Core 2,40,45,0.9849779258112366,NA,0.0155,NA,NA,0.015267157850074167,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1561,PP8 Core 2,65,70,1.0862053301872607,NA,0.0111,NA,NA,0.012056879165078594,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1561,PP8 Core 2,137,142,1.097396984135937,NA,0.010700000000000001,NA,NA,0.011742147730254527,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1562,PP9 Core 1,44,48,1.0862053301872607,NA,0.0111,NA,NA,0.012056879165078594,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1562,PP9 Core 1,61,66,1.097396984135937,NA,0.010700000000000001,NA,NA,0.011742147730254527,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1562,PP9 Core 1,130,135,1.1665312803508214,NA,0.0085,NA,NA,0.00991551588298198,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1563,PP9 Core 2,40,45,0.9259469993135248,NA,0.019,NA,NA,0.01759299298695697,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1563,PP9 Core 2,140,145,1.1529293235735838,NA,0.0089,NA,NA,0.010261070979804896,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1564,PP10 Core 1,9,14.000000000000002,0.7925412842714733,NA,0.0318,NA,NA,0.025202812839832854,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1564,PP10 Core 1,24,28.999999999999996,0.8943363738347929,NA,0.0213,NA,NA,0.019049364762681088,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Bukoski_et_al_2017,M1564,PP10 Core 1,37,42,0.8807920118503174,NA,0.022400000000000003,NA,NA,0.01972974106544711,organic carbon,modeled,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
