study_id,site_id,plot_id,plot_radius,species,alive_or_dead,decay_class,plot_density,height,canopy_width,basal_width,biomass_decay_corrected,plant_aboveground_mass,plant_aboveground_carbon,plant_belowground_mass,plant_organic_matter_total,plant_belowground_carbon,plot_area,diameter_flag,diameter,aboveground_carbon_conversion,belowground_carbon_conversion
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_3,7,Rhizophora mangle,alive,NA,64.9612,800,199,NA,NA,102.3849352,3.192503162,100.9311804,13.20765885,2.557078134,153.93804002589985,DBH,17.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_3,7,Rhizophora mangle,alive,NA,64.9612,680,159,NA,NA,107.5013465,3.352039905,107.4449099,13.96316675,2.722102608,153.93804002589985,DBH,18,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_3,7,Avicennia germinans,alive,NA,64.9612,560,100,NA,NA,41.6254076,1.297937486,30.37293437,4.677098693,0.7694942831,153.93804002589985,DBH,11,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_3,7,Rhizophora mangle,alive,NA,64.9612,360,70,NA,NA,16.05155133,0.5005094575,9.375116223,1.651746836,0.237517332,153.93804002589985,DBH,6,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_3,7,Rhizophora mangle,alive,NA,64.9612,900,138,NA,NA,53.28438217,1.661480355,43.67805097,6.298796011,1.106577656,153.93804002589985,DBH,12,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_3,7,Laguncularia racemosa,alive,NA,64.9612,850,142,NA,NA,58.98419809,1.839208459,44.03675304,6.692364611,1.115665326,153.93804002589985,DBH,14,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_3,7,Avicennia germinans,alive,NA,64.9612,710,180,NA,NA,119.78833,3.735164958,102.1946086,14.42027807,2.58908692,153.93804002589985,DBH,19,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_3,7,Rhizophora mangle,alive,NA,64.9612,520,180,NA,NA,118.0482847,3.68090795,121.1473388,15.53843474,3.069251837,153.93804002589985,DBH,19,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_3,7,Rhizophora mangle,alive,NA,64.9612,530,130,NA,NA,42.9874467,1.340407739,33.16346538,4.94685463,0.8401920179,153.93804002589985,DBH,10.6,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_3,7,Rhizophora mangle,alive,NA,64.9612,490,140,NA,NA,45.83401849,1.429167764,36.00581499,5.31641379,0.9122025699,153.93804002589985,DBH,11,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Avicennia germinans,dead,3,64.9612,320,NA,18,28.75,57.5,1.3103804,NA,NA,NA,153.93804002589985,DBH,13,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Avicennia germinans,dead,3,64.9612,310,NA,17,20.813,41.625,1.0424351,NA,NA,NA,153.93804002589985,DBH,11,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Avicennia germinans,dead,3,64.9612,450,NA,13,17.309,34.618,1.0113428,NA,NA,NA,153.93804002589985,DBH,10,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,dead,3,64.9612,580,NA,13.5,17.781,35.561,1.3092257,NA,NA,NA,153.93804002589985,DBH,9.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,600,115,NA,NA,32.38403658,1.009778821,23.06212148,3.601848963,0.5842758035,153.93804002589985,DBH,9,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,710,300,NA,NA,129.009033,4.022679166,135.7586388,17.19962568,3.439427194,153.93804002589985,DBH,20,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,730,120,NA,NA,45.83401849,1.429167764,36.00581499,5.31641379,0.9122025699,153.93804002589985,DBH,11,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,740,185,NA,NA,53.28438217,1.661480355,43.67805097,6.298796011,1.106577656,153.93804002589985,DBH,12,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,690,200,NA,NA,38.8630783,1.211804257,29.13941875,4.417523811,0.7382433276,153.93804002589985,DBH,10,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,700,250,NA,NA,97.37428471,3.036264184,94.64060109,12.4735174,2.397707136,153.93804002589985,DBH,17,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,1100,137,NA,NA,65.33485789,2.03723077,56.7311844,7.929556586,1.437277068,153.93804002589985,DBH,13.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,1100,123,NA,NA,78.40633738,2.444817487,71.68090496,9.749847367,1.816026265,153.93804002589985,DBH,15,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Avicennia germinans,alive,NA,64.9612,800,110,NA,NA,75.83427535,2.364617054,60.46688356,8.854286844,1.531920513,153.93804002589985,DBH,15,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,650,137,NA,NA,18.4369984,0.5748909793,11.19820816,1.92513858,0.2837051256,153.93804002589985,DBH,6.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,2,Rhizophora mangle,alive,NA,795.7747,290,150,NA,NA,7.956151468,3.039025943,3.811132652,9.36410699,1.182793148,12.566370614359172,DBH,4,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Avicennia germinans,alive,NA,64.9612,1200,115,NA,NA,113.7667021,3.547402315,96.31994541,13.64748073,2.440253103,153.93804002589985,DBH,18.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,850,130,NA,NA,69.58006455,2.169602155,61.50141723,8.515210354,1.558130287,153.93804002589985,DBH,14,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,900,193,NA,NA,53.28438217,1.661480355,43.67805097,6.298796011,1.106577656,153.93804002589985,DBH,12,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,900,178,NA,NA,35.56122871,1.108848044,26.00322946,3.99930108,0.6587883858,153.93804002589985,DBH,9.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,550,250,NA,NA,69.58006455,2.169602155,61.50141723,8.515210354,1.558130287,153.93804002589985,DBH,14,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,670,150,NA,NA,20.96051287,0.6535776328,13.20074778,2.219156485,0.3344392025,153.93804002589985,DBH,7,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,2,Rhizophora mangle,alive,NA,795.7747,420,138,NA,NA,11.70723336,4.471833654,6.254524444,14.29351242,1.941105002,12.566370614359172,DBH,5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,590,135,NA,NA,18.4369984,0.5748909793,11.19820816,1.92513858,0.2837051256,153.93804002589985,DBH,6.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,540,180,NA,NA,32.38403658,1.009778821,23.06212148,3.601848963,0.5842758035,153.93804002589985,DBH,9,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,490,115,NA,NA,20.96051287,0.6535776328,13.20074778,2.219156485,0.3344392025,153.93804002589985,DBH,7,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,2,Rhizophora mangle,alive,NA,795.7747,300,95,NA,NA,7.956151468,3.039025943,3.811132652,9.36410699,1.182793148,12.566370614359172,DBH,4,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Avicennia germinans,alive,NA,64.9612,620,200,NA,NA,219.7169193,6.851075875,205.0386922,27.59263423,5.194628203,153.93804002589985,DBH,26,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,640,250,NA,NA,45.83401849,1.429167764,36.00581499,5.31641379,0.9122025699,153.93804002589985,DBH,11,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,2,Rhizophora mangle,alive,NA,795.7747,410,200,NA,NA,11.70723336,4.471833654,6.254524444,14.29351242,1.941105002,12.566370614359172,DBH,5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_4,7,Rhizophora mangle,alive,NA,64.9612,620,350,NA,NA,140.3779179,4.377176641,151.2891277,18.94704129,3.83289008,153.93804002589985,DBH,21,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,2,Laguncularia racemosa,dead,3,795.7747,180,NA,25,3.299,6.598,9.4112548,NA,NA,NA,12.566370614359172,DBH,4.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,2,Rhizophora mangle,dead,3,795.7747,650,NA,5.5,3.978,7.956,3.0610124,NA,NA,NA,12.566370614359172,DBH,4,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,dead,3,64.9612,310,NA,9,8.026,16.052,0.2985869,NA,NA,NA,153.93804002589985,DBH,6,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,560,158,NA,NA,18.4369984,0.5748909793,11.19820816,1.92513858,0.2837051256,153.93804002589985,DBH,6.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,540,172,NA,NA,13.80718084,0.4305268973,7.728337065,1.398973086,0.1957963994,153.93804002589985,DBH,5.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,2,Rhizophora mangle,alive,NA,795.7747,580,110,NA,NA,11.70723336,4.471833654,6.254524444,14.29351242,1.941105002,12.566370614359172,DBH,5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,430,121,NA,NA,18.4369984,0.5748909793,11.19820816,1.92513858,0.2837051256,153.93804002589985,DBH,6.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,600,130,NA,NA,23.61936647,0.7364843467,15.38568686,2.53381507,0.3897943458,153.93804002589985,DBH,7.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,450,170,NA,NA,16.05155133,0.5005094575,9.375116223,1.651746836,0.237517332,153.93804002589985,DBH,6,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,475,150,NA,NA,38.8630783,1.211804257,29.13941875,4.417523811,0.7382433276,153.93804002589985,DBH,10,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,2,Rhizophora mangle,alive,NA,795.7747,670,148,NA,NA,6.314209428,2.411850294,2.833426445,7.279457192,0.8793599409,12.566370614359172,DBH,3.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,950,200,NA,NA,53.28438217,1.661480355,43.67805097,6.298796011,1.106577656,153.93804002589985,DBH,12,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,650,180,NA,NA,26.4110681,0.823533445,17.75581681,2.869133844,0.4498412751,153.93804002589985,DBH,8,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,720,135,NA,NA,22.00795802,0.6862384139,14.05267579,2.342542044,0.3560226861,153.93804002589985,DBH,7.2,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,850,200,NA,NA,38.8630783,1.211804257,29.13941875,4.417523811,0.7382433276,153.93804002589985,DBH,10,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,2,Rhizophora mangle,alive,NA,795.7747,500,30,NA,NA,11.70723336,4.471833654,6.254524444,14.29351242,1.941105002,12.566370614359172,DBH,5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Avicennia germinans,alive,NA,64.9612,1100,61,NA,NA,71.02165077,2.214552797,56.08309282,8.256876669,1.420857754,153.93804002589985,DBH,14.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,640,130,NA,NA,45.83401849,1.429167764,36.00581499,5.31641379,0.9122025699,153.93804002589985,DBH,11,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,690,250,NA,NA,53.28438217,1.661480355,43.67805097,6.298796011,1.106577656,153.93804002589985,DBH,12,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,650,200,NA,NA,13.80718084,0.4305268973,7.728337065,1.398973086,0.1957963994,153.93804002589985,DBH,5.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,670,160,NA,NA,26.4110681,0.823533445,17.75581681,2.869133844,0.4498412751,153.93804002589985,DBH,8,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,950,168,NA,NA,92.47022301,2.883348792,88.57175308,11.76070402,2.243953673,153.93804002589985,DBH,16.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,800,142,NA,NA,23.61936647,0.7364843467,15.38568686,2.53381507,0.3897943458,153.93804002589985,DBH,7.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,500,130,NA,NA,20.96051287,0.6535776328,13.20074778,2.219156485,0.3344392025,153.93804002589985,DBH,7,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,2,Rhizophora mangle,alive,NA,795.7747,640,145,NA,NA,4.835418742,1.846993871,2.012287688,5.44923153,0.6245177762,12.566370614359172,DBH,3,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,610,150,NA,NA,32.38403658,1.009778821,23.06212148,3.601848963,0.5842758035,153.93804002589985,DBH,9,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,750,100,NA,NA,18.4369984,0.5748909793,11.19820816,1.92513858,0.2837051256,153.93804002589985,DBH,6.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,650,150,NA,NA,38.8630783,1.211804257,29.13941875,4.417523811,0.7382433276,153.93804002589985,DBH,10,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,1100,179,NA,NA,42.28787619,1.318594168,32.47290399,4.856549993,0.8226967361,153.93804002589985,DBH,10.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,710,150,NA,NA,97.37428471,3.036264184,94.64060109,12.4735174,2.397707136,153.93804002589985,DBH,17,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,2,Rhizophora mangle,alive,NA,795.7747,580,115,NA,NA,9.755466882,3.726313791,4.950085099,11.70230622,1.536269469,12.566370614359172,DBH,4.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,650,120,NA,NA,26.4110681,0.823533445,17.75581681,2.869133844,0.4498412751,153.93804002589985,DBH,8,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,730,170,NA,NA,26.4110681,0.823533445,17.75581681,2.869133844,0.4498412751,153.93804002589985,DBH,8,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,2,Rhizophora mangle,alive,NA,795.7747,570,90,NA,NA,7.956151468,3.039025943,3.811132652,9.36410699,1.182793148,12.566370614359172,DBH,4,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,2,Rhizophora mangle,alive,NA,795.7747,620,180,NA,NA,11.70723336,4.471833654,6.254524444,14.29351242,1.941105002,12.566370614359172,DBH,5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,600,141,NA,NA,15.1366948,0.471982972,8.695429338,1.548163383,0.2202975545,153.93804002589985,DBH,5.8,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,910,160,NA,NA,61.20306058,1.908395644,52.17171662,7.364961576,1.321763554,153.93804002589985,DBH,13,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,820,170,NA,NA,23.61936647,0.7364843467,15.38568686,2.53381507,0.3897943458,153.93804002589985,DBH,7.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,750,131,NA,NA,38.8630783,1.211804257,29.13941875,4.417523811,0.7382433276,153.93804002589985,DBH,10,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,650,250,NA,NA,69.58006455,2.169602155,61.50141723,8.515210354,1.558130287,153.93804002589985,DBH,14,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,2,Rhizophora mangle,alive,NA,795.7747,180,50,NA,NA,4.835418742,1.846993871,2.012287688,5.44923153,0.6245177762,12.566370614359172,DBH,3,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,2,Rhizophora mangle,alive,NA,795.7747,490,80,NA,NA,7.956151468,3.039025943,3.811132652,9.36410699,1.182793148,12.566370614359172,DBH,4,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5,7,Rhizophora mangle,alive,NA,64.9612,900,150,NA,NA,61.20306058,1.908395644,52.17171662,7.364961576,1.321763554,153.93804002589985,DBH,13,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,2,Avicennia germinans,dead,3,795.7747,180,NA,9,4.53,9.06,1.87542,NA,NA,NA,12.566370614359172,DBH,5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,2,Rhizophora mangle,dead,3,795.7747,190,NA,8,3.978,7.956,1.46832,NA,NA,NA,12.566370614359172,DBH,4,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Avicennia germinans,dead,3,64.9612,280,NA,33,59.894,119.788,3.2757257,NA,NA,NA,153.93804002589985,DBH,19,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,600,199,NA,NA,53.28438217,1.661480355,43.67805097,6.298796011,1.106577656,153.93804002589985,DBH,12,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,490,160,NA,NA,20.96051287,0.6535776328,13.20074778,2.219156485,0.3344392025,153.93804002589985,DBH,7,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,850,181,NA,NA,61.20306058,1.908395644,52.17171662,7.364961576,1.321763554,153.93804002589985,DBH,13,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,540,170,NA,NA,97.37428471,3.036264184,94.64060109,12.4735174,2.397707136,153.93804002589985,DBH,17,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,660,170,NA,NA,32.38403658,1.009778821,23.06212148,3.601848963,0.5842758035,153.93804002589985,DBH,9,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,2,Rhizophora mangle,alive,NA,795.7747,350,640,NA,NA,11.70723336,4.471833654,6.254524444,14.29351242,1.941105002,12.566370614359172,DBH,5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,830,181,NA,NA,65.33485789,2.03723077,56.7311844,7.929556586,1.437277068,153.93804002589985,DBH,13.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,800,130,NA,NA,29.33332932,0.9146535708,20.31378725,3.225136269,0.5146471184,153.93804002589985,DBH,8.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,770,140,NA,NA,32.38403658,1.009778821,23.06212148,3.601848963,0.5842758035,153.93804002589985,DBH,9,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,550,110,NA,NA,53.28438217,1.661480355,43.67805097,6.298796011,1.106577656,153.93804002589985,DBH,12,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,540,90,NA,NA,20.96051287,0.6535776328,13.20074778,2.219156485,0.3344392025,153.93804002589985,DBH,7,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,900,180,NA,NA,92.47022301,2.883348792,88.57175308,11.76070402,2.243953673,153.93804002589985,DBH,16.5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,770,120,NA,NA,38.8630783,1.211804257,29.13941875,4.417523811,0.7382433276,153.93804002589985,DBH,10,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,620,70,NA,NA,32.38403658,1.009778821,23.06212148,3.601848963,0.5842758035,153.93804002589985,DBH,9,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,700,120,NA,NA,45.83401849,1.429167764,36.00581499,5.31641379,0.9122025699,153.93804002589985,DBH,11,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Avicennia germinans,alive,NA,64.9612,800,170,NA,NA,49.25400793,1.535807741,36.84489786,5.593088239,0.93346062379999994,153.93804002589985,DBH,12,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,700,200,NA,NA,53.28438217,1.661480355,43.67805097,6.298796011,1.106577656,153.93804002589985,DBH,12,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,2,Rhizophora mangle,alive,NA,795.7747,450,170,NA,NA,11.70723336,4.471833654,6.254524444,14.29351242,1.941105002,12.566370614359172,DBH,5,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,560,150,NA,NA,26.4110681,0.823533445,17.75581681,2.869133844,0.4498412751,153.93804002589985,DBH,8,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,600,140,NA,NA,26.4110681,0.823533445,17.75581681,2.869133844,0.4498412751,153.93804002589985,DBH,8,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,690,160,NA,NA,53.28438217,1.661480355,43.67805097,6.298796011,1.106577656,153.93804002589985,DBH,12,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,600,130,NA,NA,20.96051287,0.6535776328,13.20074778,2.219156485,0.3344392025,153.93804002589985,DBH,7,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,410,60,NA,NA,16.05155133,0.5005094575,9.375116223,1.651746836,0.237517332,153.93804002589985,DBH,6,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,2,Rhizophora mangle,alive,NA,795.7747,230,40,NA,NA,4.835418742,1.846993871,2.012287688,5.44923153,0.6245177762,12.566370614359172,DBH,3,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Avicennia germinans,alive,NA,64.9612,700,120,NA,NA,17.36699405,0.5415267715,11.1355748,1.851561076,0.2821183177,153.93804002589985,DBH,7,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,640,150,NA,NA,20.96051287,0.6535776328,13.20074778,2.219156485,0.3344392025,153.93804002589985,DBH,7,0.48,0.39
Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6,7,Rhizophora mangle,alive,NA,64.9612,660,150,NA,NA,26.4110681,0.823533445,17.75581681,2.869133844,0.4498412751,153.93804002589985,DBH,8,0.48,0.39
