study_id,site_id,plot_id,depth_min,depth_max,dry_bulk_density,percent_carbon,percent_nitrogen,carbon_stock,nitrogen_stock
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_3,15,30,0.765135699373695,0.57,0.05,6.54191022964509,0.573851774530271
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_3,30,50,0.718510786360473,1.18,0.09,16.9568545581072,1.29331941544885
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_3,50,100,0.890744606819764,3.69,0.19,164.342379958246,8.46207376478775
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_3,100,200,0.811412665274878,2.35,0.12,190.681976339596,9.73695198329854
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_4,0,15,0.98990953375087,1.76,0.16,26.133611691023,2.37578288100209
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_4,15,30,0.866214335421016,0.75,0.07,9.74491127348643,0.909525052192067
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_4,30,50,0.641266527487822,1.44,0.1,18.4684759916493,1.28253305497564
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_4,50,100,0.788448155880306,4.38,0.2,172.670146137787,7.88448155880306
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_4,100,200,0.676235212247738,2.28,0.13,154.181628392484,8.7910577592206
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_5,0,15,0.47286012526096,4.25,0.34,30.1448329853862,2.4115866388309
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_5,15,30,0.881524008350731,1.1,0.1,14.5451461377871,1.3222860125261
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_5,30,50,0.80080027835769,0.79,0.07,12.6526443980515,1.12112038970077
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_5,50,100,0.778009742519137,5.41,0.24,210.451635351427,9.33611691022965
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_5,100,200,0.48643006263048,4.52,0.21,219.866388308977,10.2150313152401
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_6,0,15,0.895615866388309,4.33,0.32,58.1702505219207,4.29895615866388
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_6,15,30,0.855601948503827,0.76,0.08,9.75386221294363,1.02672233820459
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_6,30,50,0.603340292275574,3.73,0.18,45.0091858037578,2.17202505219207
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_6,50,100,0.405010438413361,6.45,0.25,130.615866388309,5.06263048016702
Cifuentes_et_al_2024_ElSalvador,El_Llorón,El_Llorón_7_6,100,200,0.637961029923452,4.12,0.16,262.839944328462,10.2073764787752
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_1,0,15,1.08107167710508,0.43,0.03,6.97291231732777,0.486482254697286
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_1,15,30,0.964683368128045,0.12,0.03,1.73643006263048,0.43410751565762
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_1,30,50,1.1009046624913,0.06,0.03,1.32108559498956,0.660542797494781
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_1,50,100,1.05201809324983,0.12,0.01,6.31210855949895,0.526009046624913
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_2,0,15,0.969380654140571,0.12,0.03,1.74488517745303,0.436221294363257
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_2,15,30,1.03114126652749,0.1,0.03,1.54671189979123,0.46401356993737
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_2,30,50,0.825852470424495,0.06,0.02,0.991022964509395,0.330340988169798
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_2,50,100,0.922581767571329,0.04,0.01,1.84516353514266,0.461290883785665
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_3,0,15,1.08176757132916,0.49,0.04,7.95099164926931,0.649060542797495
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_3,15,30,1.05706332637439,0.21,0.04,3.32974947807933,0.634237995824635
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_3,30,50,1.12508698677801,0.19,0.04,4.27533054975644,0.900069589422408
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_3,50,100,0.986082115518441,0.23,0.04,11.3399443284621,1.97216423103688
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_4,0,15,0.856123869171886,0.69,0.07,8.86088204592902,0.89893006263048
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_4,15,30,0.95946416144746,0.39,0.04,5.61286534446764,0.575678496868476
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_4,30,50,0.904662491301322,0.25,0.03,4.52331245650661,0.542797494780793
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_4,50,100,0.982602644398051,0.17,0.03,8.35212247738344,1.47390396659708
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,0,15,1.18789144050104,0.95,0.09,16.9274530271399,1.60365344467641
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,15,30,1.00991649269311,0.48,0.06,7.2713987473904,0.9089248434238
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,30,50,1.01861517049408,0.49,0.05,9.98242867084203,1.01861517049408
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_5,50,100,0.93597773138483,0.19,0.03,8.89178844815588,1.40396659707724
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,0,15,0.909533750869868,0.31,0.05,4.22933194154489,0.682150313152401
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,15,30,1.13535142658316,0.33,0.05,5.61998956158664,0.85151356993737
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,30,50,1.02627000695894,0.24,0.04,4.92609603340292,0.821016005567154
Cifuentes_et_al_2024_ElSalvador,San_Sebastián,San_Sebastián_8_6,50,100,0.995824634655532,0.13,NA,6.47286012526096,NA
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,0,15,0.715901183020181,4.5,0.28,48.3233298538622,3.00678496868476
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,15,30,0.818023660403619,6.13,0.35,75.2172755741127,4.294624217119
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,30,50,1.437543493389,9.43,0.42,271.120702853166,12.0753653444676
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,50,100,0.436847599164927,5.88,0.33,128.433194154489,7.2079853862213
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_1,100,200,0.535664578983994,7.81,0.27,418.3540361865,14.4629436325679
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,0,15,0.511656228253305,7.11,0.43,54.568136743215,3.30018267223382
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,15,30,0.563152400835073,5.15,0.3,43.5035229645094,2.53418580375783
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,30,50,0.624739039665971,4.66,0.26,58.2256784968685,3.24864300626305
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,50,100,0.484516353514266,10.87,0.4,263.334638135003,9.69032707028532
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_2,100,200,0.588030619345859,3.69,0.12,216.983298538622,7.05636743215031
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,0,15,0.386743215031315,12.19,0.68,70.715996868476,3.94478079331942
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,15,30,0.465205288796103,9.31,0.48,64.9659185803758,3.34947807933194
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,30,50,0.406402226861517,7.55,0.36,61.3667362560891,2.92609603340292
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,50,100,0.335421016005567,10.95,0.36,183.643006263048,6.03757828810021
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_3,100,200,0.417014613778706,8.35,0.22,348.207202505219,9.17432150313152
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,0,15,0.15883785664579,23.51,1.25,56.0141701461378,2.97820981210856
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,15,30,0.202331245650661,17.07,0.8,51.8069154488518,2.42797494780793
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,30,50,0.21276965901183,18.82,0.87,80.0864996520529,3.70219206680585
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,50,100,0.359255393180237,9.27,0.24,166.51487473904,4.31106471816284
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_4,100,200,0.385525400139179,15.59,0.53,601.03409881698,20.4328462073765
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,0,15,0.135351426583159,22.95,1.29,46.5947286012526,2.61905010438413
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,15,30,0.518615170494085,12.97,0.49,100.896581419624,3.81182150313152
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,30,50,0.244606819763396,13.75,0.49,67.2668754349339,2.39714683368128
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,50,100,0.319589422407794,12.66,0.33,202.300104384134,5.2732254697286
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_5,100,200,0.581941544885178,4.53,0.11,263.619519832985,6.40135699373695
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,0,15,0.157098121085595,24.84,1.17,58.5347599164927,2.75707202505219
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,15,30,0.426409185803758,8.42,0.27,53.8554801670146,1.72695720250522
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,30,50,0.417188587334725,10.07,0.37,84.0217814892137,3.08719554627697
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,50,100,0.331593597773138,4.26,0.14,70.6294363256785,2.32115518441197
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_9_6,100,200,0.302366040361865,10.67,0.3,322.62456506611,9.07098121085595
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_1,0,15,0.558461538461538,2.64,0.29,22.1150769230769,2.42930769230769
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_1,15,30,0.647692307692308,1.21,0.09,11.7556153846154,0.874384615384615
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_1,30,50,0.725384615384615,1.37,0.06,19.8755384615385,0.870461538461538
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_1,50,100,0.833846153846154,1.56,0.08,65.04,3.33538461538462
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_2,0,15,0.621538461538462,5.16,0.6,48.1070769230769,5.59384615384615
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_2,15,30,0.618461538461538,2.35,0.07,21.8007692307692,0.649384615384615
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_2,30,50,0.509230769230769,3.78,0.11,38.4978461538462,1.12030769230769
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_2,50,100,0.751538461538461,1.38,0.04,51.8561538461538,1.50307692307692
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_3,0,15,0.586153846153846,2.83,0.29,24.8822307692308,2.54976923076923
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_3,15,30,0.690769230769231,1.49,0.09,15.4386923076923,0.932538461538462
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_3,30,50,0.798461538461539,1.1,0.06,17.5661538461538,0.958153846153846
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_3,50,100,0.970769230769231,0.66,0.04,32.0353846153846,1.94153846153846
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_4,0,15,0.8,2.26,0.2,27.12,2.4
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_4,15,30,0.82,0.59,0.06,7.257,0.738
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_4,30,50,0.684615384615385,0.4,0.03,5.47692307692308,0.410769230769231
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_4,50,100,0.829230769230769,0.38,0.02,15.7553846153846,0.829230769230769
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_5,0,15,0.353076923076923,4.41,0.56,23.3560384615385,2.96584615384615
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_5,15,30,0.813076923076923,1.25,0.11,15.2451923076923,1.34157692307692
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_5,30,50,0.799230769230769,0.68,0.04,10.8695384615385,0.639384615384615
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_5,50,100,0.730769230769231,0.44,0.03,16.0769230769231,1.09615384615385
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_6,0,15,0.966153846153846,2.03,0.22,29.4193846153846,3.18830769230769
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_6,15,30,0.739230769230769,0.68,0.05,7.54015384615385,0.554423076923077
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_6,30,50,0.667692307692308,1.56,0.07,20.832,0.934769230769231
Cifuentes_et_al_2024_ElSalvador,Puerto_El_Flor,Puerto_El_Flor_10_6,50,100,0.856153846153846,0.68,0.04,29.1092307692308,1.71230769230769
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,0,15,0.793846153846154,0.66,0.05,7.85907692307692,0.595384615384615
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,15,30,0.788461538461538,1.12,0.07,13.2461538461538,0.827884615384615
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,30,50,0.795384615384615,1.69,0.06,26.884,0.954461538461538
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_1,50,100,0.733076923076923,1.55,0.05,56.8134615384615,1.83269230769231
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,0,15,0.858461538461538,0.64,0.04,8.24123076923077,0.515076923076923
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,15,30,0.77,0.88,0.07,10.164,0.8085
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,30,50,0.786153846153846,0.74,0.05,11.6350769230769,0.786153846153846
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_2,50,100,0.749230769230769,2.35,0.09,88.0346153846154,3.37153846153846
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,0,15,0.738461538461538,0.59,0.04,6.53538461538461,0.443076923076923
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,15,30,0.741538461538462,0.76,0.07,8.45353846153846,0.778615384615385
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,30,50,0.734615384615385,1.12,0.07,16.4553846153846,1.02846153846154
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_3,50,100,0.728461538461538,1.36,0.08,49.5353846153846,2.91384615384615
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,0,15,0.822307692307692,0.78,0.1,9.621,1.23346153846154
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,15,30,0.782307692307692,0.86,0.14,10.0917692307692,1.64284615384615
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,30,50,0.886923076923077,0.78,0.05,13.836,0.886923076923077
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_4,50,100,0.613076923076923,1.06,0.04,32.4930769230769,1.22615384615385
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,0,15,0.893076923076923,0.83,0.09,11.1188076923077,1.20565384615385
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,15,30,0.950769230769231,0.83,0.11,11.8370769230769,1.56876923076923
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,30,50,0.706923076923077,0.71,0.05,10.0383076923077,0.706923076923077
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_5,50,100,0.811538461538462,1.43,0.13,58.025,5.275
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,0,15,0.803076923076923,0.76,0.05,9.15507692307692,0.602307692307692
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,15,30,0.685384615384615,1.03,0.15,10.5891923076923,1.54211538461538
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,30,50,0.797692307692308,1.14,0.17,18.1873846153846,2.71215384615385
Cifuentes_et_al_2024_ElSalvador,Los_Almendros,Los_Almendros_11_6,50,100,0.688461538461538,0.95,0.07,32.7019230769231,2.40961538461538
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_1,0,15,0.671538461538462,1.92,0.28,19.3403076923077,2.82046153846154
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_1,15,30,0.661538461538462,1.46,0.18,14.4876923076923,1.78615384615385
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_1,30,50,0.982307692307692,0.46,0.1,9.03723076923077,1.96461538461538
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_1,50,100,0.723076923076923,0.19,0.05,6.86923076923077,1.80769230769231
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_2,0,15,0.580769230769231,0.66,0.1,5.74961538461538,0.871153846153846
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_2,15,30,0.726153846153846,0.96,0.14,10.4566153846154,1.52492307692308
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_2,30,50,0.892307692307692,0.95,0.09,16.9538461538462,1.60615384615385
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_2,50,100,1.12769230769231,0.37,0.05,20.8623076923077,2.81923076923077
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_3,0,15,0.798461538461539,2.27,0.15,27.1876153846154,1.79653846153846
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_3,15,30,0.752307692307692,0.77,0.09,8.68915384615384,1.01561538461538
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_3,30,50,1.02692307692308,0.17,0.01,3.49153846153846,0.205384615384615
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_3,50,100,1.04615384615385,0.88,0.08,46.0307692307692,4.18461538461538
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_4,0,15,0.8,0.78,0.11,9.36,1.32
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_4,15,30,0.661538461538462,0.57,0.06,5.65615384615385,0.595384615384615
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_4,30,50,1.03230769230769,0.22,0.04,4.54215384615385,0.825846153846154
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_4,50,100,1.07384615384615,0.2,0.02,10.7384615384615,1.07384615384615
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_5,0,15,0.642307692307692,1.04,0.11,10.02,1.05980769230769
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_5,15,30,0.962307692307692,0.9,0.08,12.9911538461538,1.15476923076923
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_5,30,50,0.917692307692308,1.3,0.06,23.86,1.10123076923077
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_5,50,100,0.973846153846154,0.59,0.05,28.7284615384615,2.43461538461538
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_6,0,15,1.09153846153846,0.69,0.07,11.2974230769231,1.14611538461538
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_6,15,30,0.917692307692308,0.56,0.05,7.70861538461539,0.688269230769231
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_6,30,50,0.93,0.43,0.05,7.998,0.93
Cifuentes_et_al_2024_ElSalvador,Puerto Ramírez,Puerto Ramírez_12_6,50,100,0.946153846153846,0.11,NA,5.20384615384615,NA
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_1,0,15,0.902307692307692,1.37,0.13,18.5424230769231,1.7595
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_1,15,30,0.963846153846154,1.42,0.12,20.5299230769231,1.73492307692308
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_1,30,50,0.796153846153846,1.39,0.11,22.1330769230769,1.75153846153846
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_1,50,100,0.72,0.17,0.01,6.12,0.36
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_2,0,15,0.927692307692308,1.47,0.14,20.4556153846154,1.94815384615385
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_2,15,30,0.849230769230769,0.94,0.08,11.9741538461538,1.01907692307692
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_2,30,50,0.937692307692308,0.63,0.04,11.8149230769231,0.750153846153846
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_2,50,100,0.777692307692308,0.68,0.04,26.4415384615385,1.55538461538462
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_3,0,15,1.01230769230769,1.7,0.15,25.8138461538462,2.27769230769231
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_3,15,30,0.846153846153846,1.46,0.1,18.5307692307692,1.26923076923077
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_3,30,50,0.882307692307692,0.99,0.07,17.4696923076923,1.23523076923077
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_3,50,100,0.760769230769231,1.11,0.06,42.2226923076923,2.28230769230769
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_4,0,15,0.994615384615385,0.99,0.07,14.7700384615385,1.04434615384615
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_4,15,30,0.944615384615385,0.7,0.04,9.91846153846154,0.566769230769231
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_4,30,50,0.97,0.51,0.02,9.894,0.388
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_4,50,100,0.928461538461538,0.73,0.05,33.8888461538462,2.32115384615385
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_5,0,15,0.933076923076923,0.47,0.03,6.57819230769231,0.419884615384615
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_5,15,30,0.976923076923077,0.11,0.01,1.61192307692308,0.146538461538462
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_5,30,50,0.983076923076923,0.14,0.01,2.75261538461538,0.196615384615385
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_5,50,100,0.793846153846154,0.12,0.01,4.76307692307692,0.396923076923077
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_6,0,15,0.570769230769231,1.31,0.13,11.2156153846154,1.113
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_6,15,30,0.683846153846154,1.07,0.11,10.9757307692308,1.12834615384615
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_6,30,50,1.03,0.91,0.09,18.746,1.854
Cifuentes_et_al_2024_ElSalvador,La_Canoa,La_Canoa_13_6,50,100,0.841538461538461,0.2,0.01,8.41538461538462,0.420769230769231
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,0,15,0.695384615384615,0.48,0.04,5.00676923076923,0.417230769230769
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,15,30,0.946153846153846,0.38,0.02,5.39307692307692,0.283846153846154
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,30,50,0.716923076923077,0.36,0.02,5.16184615384615,0.286769230769231
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,50,100,1.02538461538462,0.21,0.02,10.7665384615385,1.02538461538462
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,0,15,0.933846153846154,0.58,0.08,8.12446153846154,1.12061538461538
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,15,30,1.02153846153846,0.34,0.02,5.20984615384615,0.306461538461538
