"study_id","site_id","plot_id","species","alive_or_dead","plot_radius","decay_class","diameter","diameter_flag","diameter_crown","height","basal_area","basal_density","plant_notes"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Laguncularia racemosa","alive",7,NA,5.4,"DBH",NA,4,0.00229022104446696,0.148775510229113,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Laguncularia racemosa","alive",7,NA,6,"DBH",NA,4,0.00282743338823081,0.183673469418658,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Laguncularia racemosa","alive",7,NA,7.3,"DBH",NA,4,0.004185386812745,0.271887755147786,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,0.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,0.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,2.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,0.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,0.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,0.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,0.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_5","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",7,NA,5.7,"DBH",NA,3.5,0.00255175863287831,0.165765306150339,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,1.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,1.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,1.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,2.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,1.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,1.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Rhizophora racemosa","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Rhizophora racemosa","alive",2,NA,0.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,1.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Avicennia germinans","alive",2,NA,0.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Jicaral","Jicaral_Manglar_12_6","Rhizophora racemosa","alive",2,NA,0.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,21.5,"DBH",NA,8,0.036305030103047,2.35841836774374,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,13.5,"DBH",NA,NA,0.0143138815279185,0.929846938931956,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","dead",7,3,9.3,"DBH",NA,2,0.00679290871522453,0.441275510278326,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,19.8,"DBH",NA,9,0.0307907495978336,2.00020408196918,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,17.5,"DBH",NA,NA,0.0240528187540468,1.56250000026289,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Rhizophora racemosa","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,13.9,"DBH",NA,NA,0.0151746779150021,0.985765306288303,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","dead",7,3,13.2,"DBH",NA,2,0.0136847775990371,0.888979591986304,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,13.5,"DBH",NA,NA,0.0143138815279185,0.929846938931956,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,9.5,"DBH",NA,NA,0.00708821842466197,0.460459183750941,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,14.2,"DBH",NA,NA,0.0158367685667461,1.02877551037717,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,6.2,"DBH",NA,NA,0.00301907054009979,0.196122449012589,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Rhizophora mangle","alive",7,NA,7.6,"DBH",NA,NA,0.00453645979178366,0.294693877600602,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,11.5,"DBH",NA,NA,0.0103868907109313,0.674744898072709,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","dead",7,3,7.5,"DBH",NA,2,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,5.6,"DBH",NA,NA,0.0024630086404144,0.16000000002692,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,5.2,"DBH",NA,NA,0.0021237166338267,0.137959183696681,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,9.4,"DBH",NA,NA,0.00693977817177985,0.450816326606462,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Pelliciera rhizophorae","alive",7,NA,6.9,"DBH",NA,NA,0.00373928065593525,0.242908163306175,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Rhizophora racemosa","alive",7,NA,6.4,"DBH",NA,NA,0.00321699087727595,0.208979591871895,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Rhizophora racemosa","alive",7,NA,11.5,"DBH",NA,9,0.0103868907109313,0.674744898072709,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Laguncularia racemosa","alive",7,NA,5.6,"DBH",NA,NA,0.0024630086404144,0.16000000002692,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Rhizophora racemosa","alive",2,NA,1.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Rhizophora racemosa","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Rhizophora racemosa","alive",2,NA,1.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Rhizophora racemosa","alive",2,NA,2.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Rhizophora racemosa","alive",2,NA,1.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_1","Rhizophora racemosa","alive",2,NA,0.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,7.7,"DBH",NA,NA,0.00465662571078347,0.302500000050895,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,20.3,"DBH",NA,8,0.0323654729154454,2.10250000035374,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","dead",7,3,7.2,"DBH",NA,1.5,0.00407150407905237,0.264489795962867,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,6.3,"DBH",NA,NA,0.00311724531052447,0.20250000003407,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,6.2,"DBH",NA,NA,0.00301907054009979,0.196122449012589,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,5.6,"DBH",NA,NA,0.0024630086404144,0.16000000002692,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,7.6,"DBH",NA,NA,0.00453645979178366,0.294693877600602,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,14.9,"DBH",NA,NA,0.0174366246255867,1.13270408182323,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,6.9,"DBH",NA,NA,0.00373928065593525,0.242908163306175,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,6.1,"DBH",NA,NA,0.0029224665660019,0.189846938807452,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",7,NA,6.1,"DBH",NA,NA,0.0029224665660019,0.189846938807452,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,14,"DBH",NA,8,0.01539380400259,1.00000000016825,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,12.4,"DBH",NA,NA,0.0120762821603992,0.784489796050357,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Laguncularia racemosa","alive",7,NA,17.5,"DBH",NA,8,0.0240528187540468,1.56250000026289,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",7,NA,6.5,"DBH",NA,NA,0.00331830724035422,0.215561224526064,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",2,NA,4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",2,NA,0.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",2,NA,3.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",2,NA,2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",2,NA,2.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",2,NA,3.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",2,NA,2.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",2,NA,1.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_2","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,13.1,"DBH",NA,4,0.0134782178820636,0.875561224637108,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,6.5,"DBH",NA,NA,0.00331830724035422,0.215561224526064,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,7.3,"DBH",NA,4,0.004185386812745,0.271887755147786,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,5.7,"DBH",NA,NA,0.00255175863287831,0.165765306150339,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,10.9,"DBH",NA,4,0.00933131557932508,0.606173469489743,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,6.8,"DBH",NA,NA,0.0036316811075498,0.235918367386632,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,6.7,"DBH",NA,NA,0.00352565235549115,0.229030612283432,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,5.1,"DBH",NA,NA,0.00204282062299676,0.13270408165498,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,6.2,"DBH",NA,NA,0.00301907054009979,0.196122449012589,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",7,NA,6.7,"DBH",NA,NA,0.00352565235549115,0.229030612283432,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,2.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",2,NA,1.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,2.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,2.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,2.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,0.9,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,2.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,2.5,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",2,NA,3.7,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.4,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,2.6,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Laguncularia racemosa","alive",2,NA,2.8,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,2.1,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,1.2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Lepanto","Lepanto_Manglar_13_3","Rhizophora racemosa","alive",2,NA,2.1,"DBH",NA,NA,NA,NA,NA
