"study_id","site_id","core_id","sample_id","depth_min","depth_max","representative_depth_min","representative_depth_max","dry_bulk_density","method_id","fraction_organic_matter","fraction_carbon","depth_interval_notes"
"Hodgson_and_Spooner_2016","KOM","KOM-28","28g","6","7","6","7",1.7,"no documented methods",NA,0.003,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28h","7","8","7","8",1.73,"no documented methods",NA,0.004,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28i","8","9","8","9",1.66,"no documented methods",NA,0.004,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28j","9","10","9","10",1.72,"no documented methods",NA,0.005,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28k","10","12","10","12",1.7,"no documented methods",NA,0.005,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28l","12","14","12","14",1.7,"no documented methods",NA,0.004,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28m","14","16","14","16",1.72,"no documented methods",NA,0.004,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28n","16","18","16","18",1.69,"no documented methods",NA,0.005,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28o","18","20","18","20",1.75,"no documented methods",NA,0.005,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28p","20","25","20","25",1.72,"no documented methods",NA,0.005,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28q","25","30","25","30",1.69,"no documented methods",NA,0.003,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28r","30","35","30","35",1.63,"no documented methods",NA,0.002,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28s","35","40","35","40",1.68,"no documented methods",NA,0.002,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28t","40","45","40","45",1.63,"no documented methods",NA,0.001,NA
"Hodgson_and_Spooner_2016","KOM","KOM-28","28u","45","50","45","50",1.61,"no documented methods",NA,0.001,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29a","0","1","0","1",1.54,"no documented methods",NA,0.01,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29b","1","2","1","2",1.48,"no documented methods",NA,0.009000000000000001,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29c","2","3","2","3",1.48,"no documented methods",NA,0.008,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29d","3","4","3","4",1.55,"no documented methods",NA,0.006999999999999999,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29e","4","5","4","5",1.64,"no documented methods",NA,0.006,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29f","5","6","5","6",1.59,"no documented methods",NA,0.006,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29g","6","7","6","7",1.62,"no documented methods",NA,0.008,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29h","7","8","7","8",1.67,"no documented methods",NA,0.008,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29i","8","9","8","9",1.67,"no documented methods",NA,0.008,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29j","9","10","9","10",1.7,"no documented methods",NA,0.009000000000000001,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29k","10","12","10","12",1.79,"no documented methods",NA,0.009000000000000001,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29l","12","14","12","14",1.81,"no documented methods",NA,0.009000000000000001,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29m","14","16","14","16",1.84,"no documented methods",NA,0.011000000000000001,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29n","16","18","16","18",1.69,"no documented methods",NA,0.013999999999999999,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29o","18","20","18","20",1.78,"no documented methods",NA,0.013000000000000001,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29p","20","25","20","25",1.82,"no documented methods",NA,0.01,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29q","25","30","25","30",1.72,"no documented methods",NA,0.018000000000000002,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29r","30","35","30","35",1.66,"no documented methods",NA,0.01,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29s","35","40","35","40",1.69,"no documented methods",NA,0.009000000000000001,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29t","40","45","40","45",1.76,"no documented methods",NA,0.008,NA
"Hodgson_and_Spooner_2016","KOM","KOM-29","29u","45","50","45","50",1.57,"no documented methods",NA,0.009000000000000001,NA
"Lutz_2018","PAD","PAD-571","571a","0","2","0","2",0.86,"no documented methods",0.042,NA,NA
"Lutz_2018","PAD","PAD-571","571b","2","4","2","4",1.01,"no documented methods",0.031,NA,NA
"Lutz_2018","PAD","PAD-571","571c","4","6","4","6",1.18,"no documented methods",0.03,NA,NA
"Lutz_2018","PAD","PAD-571","571d","6","8","6","8",1.19,"no documented methods",0.027999999999999997,NA,NA
"Lutz_2018","PAD","PAD-571","571e","8","10","8","10",1.25,"no documented methods",0.022000000000000002,NA,NA
"Lutz_2018","PAD","PAD-571","571f","10","12","10","12",1.31,"no documented methods",0.022000000000000002,NA,NA
"Lutz_2018","PAD","PAD-571","571g","12","14","12","14",1.24,"no documented methods",0.019,NA,NA
"Lutz_2018","PAD","PAD-571","571h","14","16","14","16",1.53,"no documented methods",0.018000000000000002,NA,NA
"Lutz_2018","PAD","PAD-571","571i","16","18","16","18",1.46,"no documented methods",0.017,NA,NA
"Lutz_2018","PAD","PAD-571","571j","18","20","18","20",1.52,"no documented methods",0.018000000000000002,NA,NA
"Lutz_2018","PAD","PAD-571","571k","20","22","20","22",1.45,"no documented methods",0.021,0.004,NA
"Lutz_2018","PAD","PAD-571","571l","22","24","22","24",1.46,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-571","571m","24","26","24","26",1.5,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-571","571n","26","28","26","28",1.39,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-571","571o","28","30","28","30",1.38,"no documented methods",0.013999999999999999,NA,NA
"Lutz_2018","PAD","PAD-571","571p","30","32","30","32",1.26,"no documented methods",0.017,NA,NA
"Lutz_2018","PAD","PAD-571","571q","32","34","32","34",1.45,"no documented methods",0.02,NA,NA
"Lutz_2018","PAD","PAD-571","571r","34","36","34","36",1.48,"no documented methods",0.021,NA,NA
"Lutz_2018","PAD","PAD-571","571s","36","38","36","38",1.32,"no documented methods",0.021,NA,NA
"Lutz_2018","PAD","PAD-571","571t","38","40","38","40",1.38,"no documented methods",0.013999999999999999,NA,NA
"Lutz_2018","PAD","PAD-571","571u","40","42","40","42",1.36,"no documented methods",0.021,NA,NA
"Lutz_2018","PAD","PAD-571","571v","42","44","42","44",1.13,"no documented methods",0.021,NA,NA
"Lutz_2018","PAD","PAD-571","571w","44","46","44","46",1.38,"no documented methods",0.021,NA,NA
"Lutz_2018","PAD","PAD-571","571x","46","48","46","48",1.13,"no documented methods",0.023,NA,NA
"Lutz_2018","PAD","PAD-571","571y","48","50","48","50",1.2,"no documented methods",0.02,NA,NA
"Lutz_2018","PAD","PAD-571","571z","50","52","50","52",1.13,"no documented methods",0.022000000000000002,NA,NA
"Lutz_2018","PAD","PAD-571","571aa","52","54","52","54",1.62,"no documented methods",0.024,NA,NA
"Lutz_2018","PAD","PAD-572","572a","0","2","0","2",0.48,"no documented methods",0.048,NA,NA
"Lutz_2018","PAD","PAD-572","572b","2","4","2","4",0.84,"no documented methods",0.031,NA,NA
"Lutz_2018","PAD","PAD-572","572c","4","6","4","6",1.02,"no documented methods",0.028999999999999998,NA,NA
"Lutz_2018","PAD","PAD-572","572d","6","8","6","8",1.14,"no documented methods",0.028999999999999998,0.006,NA
"Lutz_2018","PAD","PAD-572","572e","8","10","8","10",1.24,"no documented methods",0.027000000000000003,NA,NA
"Lutz_2018","PAD","PAD-572","572f","10","12","10","12",1.38,"no documented methods",0.02,NA,NA
"Lutz_2018","PAD","PAD-572","572g","12","14","12","14",1.58,"no documented methods",0.017,NA,NA
"Lutz_2018","PAD","PAD-572","572h","14","16","14","16",1.51,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-572","572i","16","18","16","18",1.5,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-572","572j","18","20","18","20",1.43,"no documented methods",0.017,NA,NA
"Lutz_2018","PAD","PAD-572","572k","20","22","20","22",1.38,"no documented methods",0.018000000000000002,NA,NA
"Lutz_2018","PAD","PAD-572","572l","22","24","22","24",1.48,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-572","572m","24","26","24","26",1.38,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-572","572n","26","28","26","28",1.36,"no documented methods",0.008,NA,NA
"Lutz_2018","PAD","PAD-572","572o","28","30","28","30",1.4,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-572","572p","30","32","30","32",1.37,"no documented methods",0.012,NA,NA
"Lutz_2018","PAD","PAD-572","572q","32","34","32","34",1.42,"no documented methods",0.017,NA,NA
"Lutz_2018","PAD","PAD-572","572r","34","36","34","36",1.28,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-572","572s","36","38","36","38",1.39,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-572","572t","38","40","38","40",1.38,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-572","572u","40","42","40","42",1.33,"no documented methods",0.013999999999999999,NA,NA
"Lutz_2018","PAD","PAD-572","572v","42","44","42","44",1.15,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-572","572w","44","46","44","46",1.08,"no documented methods",0.023,NA,NA
"Lutz_2018","PAD","PAD-572","572x","46","48","46","48",1.47,"no documented methods",0.022000000000000002,NA,NA
"Lutz_2018","PAD","PAD-572","572y","48","50","48","50",NA,"no documented methods",NA,NA,NA
"Lutz_2018","PAD","PAD-573","573a","0","2","0","2",1.32,"no documented methods",0.018000000000000002,NA,NA
"Lutz_2018","PAD","PAD-573","573b","2","4","2","4",1.52,"no documented methods",0.013999999999999999,0.006999999999999999,NA
"Lutz_2018","PAD","PAD-573","573c","4","6","4","6",1.52,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-573","573d","6","8","6","8",1.43,"no documented methods",0.017,NA,NA
"Lutz_2018","PAD","PAD-573","573e","8","10","8","10",1.48,"no documented methods",0.018000000000000002,NA,NA
"Lutz_2018","PAD","PAD-573","573f","10","12","10","12",1.37,"no documented methods",0.018000000000000002,NA,NA
"Lutz_2018","PAD","PAD-573","573g","12","14","12","14",1.49,"no documented methods",0.019,NA,NA
"Lutz_2018","PAD","PAD-573","573h","14","16","14","16",1.38,"no documented methods",0.019,NA,NA
"Lutz_2018","PAD","PAD-573","573i","16","18","16","18",1.59,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-573","573j","18","20","18","20",1.55,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-573","573k","20","22","20","22",1.5,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-573","573l","22","24","22","24",1.71,"no documented methods",0.013000000000000001,0.004,NA
"Lutz_2018","PAD","PAD-573","573m","24","26","24","26",1.64,"no documented methods",0.012,NA,NA
"Lutz_2018","PAD","PAD-573","573n","26","28","26","28",1.28,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-573","573o","28","30","28","30",0.71,"no documented methods",0.013999999999999999,0.004,NA
"Lutz_2018","PAD","PAD-573","573p","30","32","30","32",1.85,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-573","573q","32","50","32","50",NA,"no documented methods",NA,NA,NA
"Lutz_2018","PAD","PAD-574","574a","0","2","0","2",0.98,"no documented methods",0.018000000000000002,NA,NA
"Lutz_2018","PAD","PAD-574","574b","2","4","2","4",1.35,"no documented methods",0.019,NA,NA
"Lutz_2018","PAD","PAD-574","574c","4","6","4","6",1.46,"no documented methods",0.018000000000000002,NA,NA
"Lutz_2018","PAD","PAD-574","574d","6","8","6","8",1.48,"no documented methods",0.018000000000000002,NA,NA
"Lutz_2018","PAD","PAD-574","574e","8","10","8","10",1.4,"no documented methods",0.023,NA,NA
"Lutz_2018","PAD","PAD-574","574f","10","12","10","12",1.39,"no documented methods",0.02,NA,NA
"Lutz_2018","PAD","PAD-574","574g","12","14","12","14",1.67,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-574","574h","14","16","14","16",1.49,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-574","574i","16","18","16","18",1.56,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-574","574j","18","20","18","20",1.25,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-574","574k","20","22","20","22",1.52,"no documented methods",0.013999999999999999,NA,NA
"Lutz_2018","PAD","PAD-574","574l","22","24","22","24",1.49,"no documented methods",0.013999999999999999,0.004,NA
"Lutz_2018","PAD","PAD-574","574m","24","26","24","26",1.77,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-574","574n","26","30","26","30",NA,"no documented methods",NA,NA,NA
"Lutz_2018","PAD","PAD-575","575a","0","2","0","2",1.07,"no documented methods",0.025,NA,NA
"Lutz_2018","PAD","PAD-575","575b","2","4","2","4",0.99,"no documented methods",0.023,NA,NA
"Lutz_2018","PAD","PAD-575","575c","4","6","4","6",1.24,"no documented methods",0.022000000000000002,NA,NA
"Lutz_2018","PAD","PAD-575","575d","6","8","6","8",1.18,"no documented methods",0.02,NA,NA
"Lutz_2018","PAD","PAD-575","575e","8","10","8","10",1.19,"no documented methods",0.018000000000000002,NA,NA
"Lutz_2018","PAD","PAD-575","575f","10","12","10","12",1.38,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-575","575g","12","14","12","14",1.24,"no documented methods",0.017,NA,NA
"Lutz_2018","PAD","PAD-575","575h","14","16","14","16",1.27,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-575","575i","16","18","16","18",1.26,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-575","575j","18","20","18","20",1.1,"no documented methods",0.017,NA,NA
"Lutz_2018","PAD","PAD-575","575k","20","22","20","22",1.3,"no documented methods",0.013999999999999999,NA,NA
"Lutz_2018","PAD","PAD-575","575l","22","24","22","24",1.37,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-575","575m","24","26","24","26",1.57,"no documented methods",0.013999999999999999,NA,NA
"Lutz_2018","PAD","PAD-575","575n","26","28","26","28",1.7,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-575","575o","28","30","28","30",1.55,"no documented methods",0.011000000000000001,NA,NA
"Lutz_2018","PAD","PAD-575","575p","30","32","30","32",1.38,"no documented methods",0.01,NA,NA
"Lutz_2018","PAD","PAD-575","575q","32","34","32","34",1.27,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-575","575r","34","36","34","36",1.09,"no documented methods",0.012,NA,NA
"Lutz_2018","PAD","PAD-575","575s","36","38","36","38",1.21,"no documented methods",0.013999999999999999,0.004,NA
"Lutz_2018","PAD","PAD-575","575t","38","40","38","40",1.46,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-575","575u","40","42","40","42",1.52,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-575","575v","42","44","42","44",1.4,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-575","575w","44","46","44","46",1.45,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-575","575x","46","48","46","48",1.52,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-575","575y","48","50","48","50",1.34,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-575","575z","50","52","50","52",1.5,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-575","575aa","52","54","52","54",1.55,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-575","575ab","54","56","54","56",1.67,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-575","575ac","56","58","56","58",1.54,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-575","575ad","58","60","58","60",1.65,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-575","575ae","60","62","60","62",1.54,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-575","575af","62","64","62","64",1.58,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-575","575ag","64","66","64","66",1.58,"no documented methods",0.02,NA,NA
"Lutz_2018","PAD","PAD-575","575ah","66","68","66","68",1.4,"no documented methods",0.017,NA,NA
"Lutz_2018","PAD","PAD-575","575ai","68","70","68","70",1.14,"no documented methods",0.026000000000000002,NA,NA
"Lutz_2018","PAD","PAD-576","576a","0","2","0","2",1.34,"no documented methods",0.031,NA,NA
"Lutz_2018","PAD","PAD-576","576b","2","4","2","4",1.26,"no documented methods",0.019,NA,NA
"Lutz_2018","PAD","PAD-576","576c","4","6","4","6",1.41,"no documented methods",0.019,NA,NA
"Lutz_2018","PAD","PAD-576","576d","6","8","6","8",1.42,"no documented methods",0.019,NA,NA
"Lutz_2018","PAD","PAD-576","576e","8","10","8","10",1.42,"no documented methods",0.019,0.006999999999999999,NA
"Lutz_2018","PAD","PAD-576","576f","10","12","10","12",1.39,"no documented methods",0.02,NA,NA
"Lutz_2018","PAD","PAD-576","576g","12","14","12","14",1.4,"no documented methods",0.02,NA,NA
"Lutz_2018","PAD","PAD-576","576h","14","16","14","16",1.39,"no documented methods",0.02,NA,NA
"Lutz_2018","PAD","PAD-576","576i","16","18","16","18",1.53,"no documented methods",0.019,NA,NA
"Lutz_2018","PAD","PAD-576","576j","18","20","18","20",1.55,"no documented methods",0.018000000000000002,NA,NA
"Lutz_2018","PAD","PAD-576","576k","20","22","20","22",1.52,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-576","576l","22","24","22","24",1.56,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-576","576m","24","26","24","26",1.58,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-576","576n","26","28","26","28",1.63,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-576","576o","28","30","28","30",1.63,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-576","576p","30","32","30","32",1.57,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-576","576q","32","34","32","34",1.61,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-576","576r","34","36","34","36",1.38,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-576","576s","36","38","36","38",1.37,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-576","576t","38","40","38","40",1.62,"no documented methods",0.013999999999999999,NA,NA
"Lutz_2018","PAD","PAD-576","576u","40","42","40","42",1.7,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-576","576v","42","44","42","44",1.71,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-576","576w","44","46","44","46",1.7,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-576","576x","46","48","46","48",1.68,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-576","576y","48","50","48","50",1.66,"no documented methods",0.012,NA,NA
"Lutz_2018","PAD","PAD-576","576z","50","52","50","52",1.67,"no documented methods",0.012,NA,NA
"Lutz_2018","PAD","PAD-576","576aa","52","54","52","54",0.55,"no documented methods",0.012,NA,NA
"Lutz_2018","PAD","PAD-576","576ab","54","56","54","56",1.78,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-576","576ac","56","58","56","58",1.64,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-576","576ad","58","60","58","60",1.59,"no documented methods",0.012,0.001,NA
"Lutz_2018","PAD","PAD-576","576ae","60","62","60","62",1.63,"no documented methods",0.012,NA,NA
"Lutz_2018","PAD","PAD-576","576af","62","64","62","64",1.58,"no documented methods",0.013000000000000001,NA,NA
"Lutz_2018","PAD","PAD-576","576ag","64","66","64","66",1.62,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-576","576ah","66","68","66","68",1.57,"no documented methods",0.016,NA,NA
"Lutz_2018","PAD","PAD-576","576ai","68","70","68","70",1.78,"no documented methods",0.015,NA,NA
"Lutz_2018","PAD","PAD-576","576aj","70","72","70","72",1.33,"no documented methods",0.016,NA,NA
