Source,Site,Core,Habitat_type,Latitude,Longitude,accuracy_flag,Country,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,BD_reported_g_cm3,SOM_perc,Conv_factor
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.060,0.070,CHN,1.0,1.656025478,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.070,0.080,CHN,,1.387027688,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.080,0.090,CHN,,1.639568959,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.090,0.100,CHN,0.6,1.351436891,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.100,0.110,CHN,,1.745847394,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.110,0.120,CHN,,1.419472767,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.120,0.130,CHN,0.6,1.644716496,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.130,0.140,CHN,,1.59433303,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.140,0.150,CHN,,1.357806317,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.150,0.160,CHN,0.6,1.63410945,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.160,0.170,CHN,,1.665384635,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.170,0.180,CHN,,1.27944937,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.180,0.190,CHN,0.4,1.769765241,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.190,0.200,CHN,,1.687352658,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.200,0.210,CHN,,1.270168205,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.210,0.220,CHN,0.5,1.57722657,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.220,0.230,CHN,,1.654075653,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.230,0.240,CHN,,1.515794099,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.240,0.250,CHN,0.3,1.233277525,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.250,0.260,CHN,,1.744391525,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.260,0.270,CHN,,1.171731052,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.270,0.280,CHN,0.2,1.435475664,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.280,0.290,CHN,,1.584104288,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.290,0.300,CHN,,1.279541698,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.300,0.310,CHN,0.2,1.633135875,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.310,0.320,CHN,,1.29475033,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.320,0.330,CHN,,1.663745588,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.330,0.340,CHN,0.4,1.281919147,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.340,0.350,CHN,,1.80807413,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.350,0.360,CHN,,1.234227777,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.360,0.370,CHN,0.3,1.652114167,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.370,0.380,CHN,,1.453232066,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M1,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.380,0.390,CHN,,1.602666617,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.000,0.022,CHN,13.2,0.323060185,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.022,0.043,CHN,,0.505732744,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.043,0.065,CHN,,1.152008579,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.065,0.086,CHN,,1.466268296,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.086,0.108,CHN,0.9,1.432991291,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.108,0.129,CHN,,1.522904199,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.129,0.151,CHN,,1.335032107,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.151,0.172,CHN,,1.511517223,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.172,0.194,CHN,0.5,1.367906148,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.194,0.215,CHN,,1.114974912,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.215,0.237,CHN,,1.463343559,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.237,0.258,CHN,,1.184674639,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.258,0.280,CHN,0.2,1.770609905,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.280,0.301,CHN,,1.516534772,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.301,0.323,CHN,,1.311322241,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.323,0.344,CHN,,1.301911088,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.344,0.366,CHN,1.1,1.451514624,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.366,0.387,CHN,,1.486078513,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M3,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.387,0.398,CHN,,1.891434291,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.000,0.020,CHN,18.0,0.267737164,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.020,0.040,CHN,,0.498193423,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.040,0.060,CHN,,0.871870792,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.060,0.080,CHN,,1.072533732,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.080,0.100,CHN,1.0,1.458118029,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.100,0.120,CHN,,1.524750032,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.120,0.140,CHN,,1.515273885,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.140,0.160,CHN,,1.454036397,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.160,0.180,CHN,0.6,1.613428051,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.180,0.200,CHN,,1.603348127,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.200,0.220,CHN,,1.595717814,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.220,0.240,CHN,,1.330892648,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.240,0.260,CHN,0.3,1.508768639,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.260,0.280,CHN,,1.434922286,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.280,0.300,CHN,,1.393676998,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.300,0.320,CHN,,1.567198381,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.320,0.340,CHN,,1.539406882,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.340,0.360,CHN,0.3,1.635975191,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A1_M2,Saltmarsh, 43.385830°,-4.324631°,direct from dataset,Spain,2018,0.360,0.390,CHN,,1.357750088,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.000,0.022,CHN,14.4,0.238166905,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.022,0.045,CHN,,0.274536332,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.045,0.067,CHN,,0.26388639,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.067,0.089,CHN,,0.302921877,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.089,0.112,CHN,8.2,0.363979982,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.112,0.134,CHN,,0.36777954,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.134,0.156,CHN,,0.52511608,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.156,0.179,CHN,,0.78455323,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.179,0.201,CHN,4.8,0.682078253,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.201,0.224,CHN,,0.962173144,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.224,0.246,CHN,,1.192179644,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.246,0.268,CHN,,1.487791239,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.268,0.291,CHN,3.7,1.331813077,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.291,0.313,CHN,,1.47344703,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.313,0.335,CHN,,1.244991291,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.335,0.358,CHN,,1.223770701,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.358,0.380,CHN,1.0,1.321157936,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.380,0.402,CHN,,1.249488886,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2_M1,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.402,0.436,CHN,1.2,1.096805581,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.000,0.034,CHN,16.6,0.501343906,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.034,0.057,CHN,,0.449507084,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.057,0.080,CHN,,0.68699571,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.080,0.103,CHN,,0.950481997,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.103,0.126,CHN,3.1,1.083239048,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.126,0.149,CHN,,1.174204862,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.149,0.172,CHN,,1.331373716,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.172,0.195,CHN,,1.239783959,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.195,0.218,CHN,1.4,1.127994021,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.218,0.241,CHN,,1.373541921,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.241,0.264,CHN,,1.33355752,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.264,0.287,CHN,,1.272917977,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.287,0.310,CHN,0.8,1.292091252,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.310,0.333,CHN,,1.222183543,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.333,0.356,CHN,,1.098031717,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,R_M1,Saltmarsh, 43.373796° ,-4.315541°,direct from dataset,Spain,2018,0.356,0.379,CHN,1.6,0.944905499,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.000,0.022,CHN,11.1,0.271319121,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.022,0.043,CHN,,0.251612895,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.043,0.065,CHN,,0.293937086,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.065,0.087,CHN,,0.294158066,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.087,0.109,CHN,11.9,0.372722995,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.109,0.130,CHN,,0.55322475,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.130,0.152,CHN,,0.672047056,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.152,0.174,CHN,,0.591688288,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.174,0.195,CHN,6.5,0.681146237,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.195,0.217,CHN,,0.860075133,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.217,0.239,CHN,,1.131464708,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.239,0.261,CHN,,1.281042246,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.261,0.282,CHN,1.3,1.213097361,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.282,0.304,CHN,,1.306246978,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.304,0.326,CHN,,1.2693303,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.326,0.347,CHN,,1.265976602,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,A2M2,Saltmarsh, 43.382675° ,-4.335772°,direct from dataset,Spain,2018,0.347,0.369,CHN,1.0,1.1541645,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.000,0.023,CHN,13.8,0.384824906,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.023,0.046,CHN,,0.256487456,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.046,0.069,CHN,,0.217737944,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.069,0.092,CHN,,0.258385285,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.092,0.115,CHN,7.3,0.269629273,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.115,0.138,CHN,,0.229254907,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.138,0.161,CHN,,0.336482257,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.161,0.184,CHN,,0.3748938,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.184,0.207,CHN,3.8,0.395548941,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.207,0.230,CHN,,0.475348759,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.230,0.253,CHN,,0.467588457,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.253,0.276,CHN,,0.490882361,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.276,0.299,CHN,2.8,0.752405823,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.299,0.322,CHN,,0.772463018,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.322,0.345,CHN,,0.80755986,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.345,0.368,CHN,,0.846764331,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.368,0.391,CHN,0.5,1.222170545,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.391,0.414,CHN,,1.108755752,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.414,0.437,CHN,,1.223587417,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.437,0.460,CHN,,1.612915378,NA,NA
"Mazarrasa et al., in prep",Oyambre estuary,N_M1,Saltmarsh, 43.382817° ,-4.318047°,direct from dataset,Spain,2018,0.460,0.483,CHN,0.1,1.026759132,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2A1,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.000,0.020,CHN,7.1,0.47,NA,NA
"Mazarrasa et al., in prep",Marismas de Santoña,MS2A1,Saltmarsh, 43.419143° ,-3.480078°,direct from dataset,Spain,2019,0.020,0.041,CHN,,0.48,NA,NA
