study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,cs137_unit,total_pb210_activity,total_pb210_activity_se,pb210_unit,pb214_activity,pb214_activity_se,pb214_unit,bi214_activity,bi214_activity_se,bi214_unit
Weston_et_al_2023,Cape Fear,CPF_6,single set of methods,81.41,83.736,0.2556051432823938,0.037366837331,4.334823529411766e-9,1.0261176470588237e-8,microcuriesPerGram,3.28381077155587e-7,1.404382078156588e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_6,single set of methods,93.04,94.203,0.2556051432823938,0.037366837331,0,8.776796308503628e-9,microcuriesPerGram,3.0823300228376036e-7,1.1660471859466587e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,0,1.064,0.23523704236492193,0.155274536507777,3.3363252375923975e-8,1.46610348468849e-8,microcuriesPerGram,7.513717518997348e-6,2.651792499997357e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,1.064,2.128,0.1953647218456403,0.140982078205952,3.7322580645161293e-8,1.4381754032258066e-8,microcuriesPerGram,7.653980845765119e-6,2.476390831355549e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,2.128,3.192,0.17885429628807,0.12939701239059198,5.8622754491017974e-8,1.7661437125748505e-8,microcuriesPerGram,6.702922982863102e-6,2.8048355241469013e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,3.192,4.256,0.14938375521163863,0.118307642004071,5.6061075660893337e-08,1.4011212397447584e-8,microcuriesPerGram,6.169911935636638e-6,2.155118598543849e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,4.256,5.32,0.3215647195646254,0.141472508724389,2.699666666666667e-8,1.6010111111111113e-8,microcuriesPerGram,6.074199199199199e-6,2.603710307529752e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,5.32,6.384,0.22428326425232037,0.123596553863168,2.7742677824267784e-8,1.5966004184100418e-8,microcuriesPerGram,5.26454802082417e-6,2.323208734361977e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,6.384,7.448,0.254945259487864,0.125158229927936,4.2201877934272305e-8,1.762241784037559e-8,microcuriesPerGram,5.347006337323238e-6,2.671975452565242e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,7.448,8.512,0.27139373115538057,0.128382224417079,5.1654196157735094e-8,1.5352275025278056e-8,microcuriesPerGram,4.913406834539291e-6,2.1917304058355621e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,8.512,9.576,0.22446047777530104,0.122532335990709,3.9961313012895666e-8,1.7591324736225092e-8,microcuriesPerGram,4.898219585353231e-6,2.6078060035416426e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,9.576,10.64,0.3097612867565604,0.132628745627192,7.152087286527516e-8,1.470104364326376e-8,microcuriesPerGram,4.692726407622043e-6,2.0742674007024106e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,10.64,11.704,0.20847050935757985,0.10967181534629698,7.64430693069307e-8,1.9077722772277232e-8,microcuriesPerGram,4.768289328932893e-6,2.695586985500352e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,12.768,13.832,0.2987226634680802,0.02506717319359099,5.841432720232333e-8,1.7748305905130688e-8,microcuriesPerGram,2.9442771668086284e-6,2.226478353958993e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,14.896,15.96,0.2741902788063187,0.109781878740992,8.559462254395038e-8,1.9217373319544985e-8,microcuriesPerGram,2.045970479269342e-6,2.2658225702434594e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,17.024,18.088,0.2556051432823938,0.078252881312552,4.161461187214612e-8,1.5670502283105025e-8,microcuriesPerGram,1.3986903570236904e-6,1.956581581581582e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,19.152,20.216,0.2556051432823938,0.040554485913875,3.071191709844559e-8,1.6499585492227977e-8,microcuriesPerGram,9.621603468753726e-7,2.1010164957703813e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,21.28,22.344,0.2556051432823938,0.05680960716799999,2.9340659340659345e-8,1.2143772893772896e-8,microcuriesPerGram,9.774025399025398e-7,1.7136329896746565e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,23.408,24.472,0.2556051432823938,0.089120534578125,8.573742540494458e-9,1.4552600170502984e-8,microcuriesPerGram,9.21005724394471e-7,1.7928171671244985e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,25.536,26.6,0.2556051432823938,0.09286633641466398,2.2594961240310082e-8,1.6264922480620155e-8,microcuriesPerGram,4.065442016629032e-7,1.9591478590994098e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,27.664,28.728,0.2556051432823938,0.112507558990656,1.626631853785901e-8,1.4639686684073106e-8,microcuriesPerGram,7.099026790062473e-7,1.8098742236579486e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,29.792,30.856,0.2556051432823938,0.112507558990656,1.0666666666666668e-8,1.5683333333333335e-8,microcuriesPerGram,4.915583889132578e-7,1.902046592472623e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,31.92,32.984,0.2556051432823938,0.08813128035467299,2.59756782039289e-9,1.3229279700654821e-8,microcuriesPerGram,8.157918208198844e-7,1.7671430785322273e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,42.56,43.624,0.2556051432823938,0.11143136893741698,5.264024390243902e-9,1.2318902439024387e-8,microcuriesPerGram,7.218591631701388e-7,1.6557408344755906e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,53.2,55.328,0.2556051432823938,0.124637944973312,2.0684259259259253e-9,1.3588981481481482e-8,microcuriesPerGram,7.994481750268787e-7,1.792933268917065e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,63.84,65.968,0.2556051432823938,0.119376405065864,0,1.3064072398190045e-8,microcuriesPerGram,8.716691804927098e-7,1.7370560605854724e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,74.48,76.608,0.2556051432823938,0.112946485400576,9.840650406504066e-9,1.2228455284552844e-8,microcuriesPerGram,7.054819046688965e-7,1.591919917885365e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,85.12,87.248,0.2556051432823938,0.10124897747229598,0,1.3494346617238184e-8,microcuriesPerGram,5.870734033384636e-7,1.7744896773511234e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Cape Fear,CPF_7,single set of methods,95.76,97.888,0.2556051432823938,0.023030882912256,0,1.087450331125828e-8,microcuriesPerGram,3.1606523742285333e-7,1.4603650629105924e-7,microcuriesPerGram,NA,NA,NA,NA,NA,NA
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,0,1.055,0.46914928670681194,0.17963839025338585,5.665235e-8,9.274288e-9,microcuriesPerGram,3.413259e-6,6.605085e-7,microcuriesPerGram,6.927623e-7,1.501925e-8,microcuriesPerGram,2.715698e-8,4.713012e-9,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,1.055,2.11,0.41760331768735287,0.2064437935562066,8.740224e-8,6.937789e-9,microcuriesPerGram,4.029413e-6,7.778598e-7,microcuriesPerGram,6.572227e-7,1.610288e-8,microcuriesPerGram,3.666616e-7,1.821045e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,2.11,3.165,0.3373688847010461,0.24042735709272417,NA,NA,NA,3.46297e-6,1.042672e-6,microcuriesPerGram,7.545155e-7,1.505234e-8,microcuriesPerGram,6.234282000000002e-7,2.155512e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,3.165,4.22,0.31264118693758336,0.24816689531198277,NA,NA,NA,4.631822e-6,8.990033e-7,microcuriesPerGram,7.864715e-7,1.766445e-8,microcuriesPerGram,NA,NA,NA
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,4.22,5.275,0.2877819912491389,0.24839777449116163,1.122979e-7,1.492302e-8,microcuriesPerGram,3.72468e-6,8.72749e-7,microcuriesPerGram,7.713111e-7,2.456416e-8,microcuriesPerGram,NA,NA,NA
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,5.275,6.33,0.3139038105320839,0.26150781941575724,NA,NA,NA,3.461463e-6,7.466983e-7,microcuriesPerGram,6.54923e-7,1.677611e-8,microcuriesPerGram,NA,NA,NA
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,6.33,7.385,0.29005398317521214,0.2657568003032889,1.005842e-7,1.430443e-8,microcuriesPerGram,4.462616e-6,8.504488e-7,microcuriesPerGram,7.767187e-7,1.904227e-8,microcuriesPerGram,4.315039e-7,3.545097e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,7.385,8.44,0.3575282471447731,0.2311257951575518,1.046797e-7,4.550416e-9,microcuriesPerGram,3.916256e-6,7.605846e-7,microcuriesPerGram,7.079976e-7,1.927283e-8,microcuriesPerGram,8.708853e-7,6.214938e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,8.44,9.495,0.397267407103604,0.20729804345216687,1.021072e-7,1.198689e-8,microcuriesPerGram,3.807281e-6,7.348951e-7,microcuriesPerGram,8.95304e-7,1.918921e-8,microcuriesPerGram,NA,NA,NA
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,9.495,10.55,0.4156357191061447,0.17096948907745058,1.427675e-7,1.030563e-8,microcuriesPerGram,2.954966e-6,5.759373e-7,microcuriesPerGram,7.081315e-7,2.21848e-8,microcuriesPerGram,4.826127e-7,2.03272e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,10.55,11.605,0.39276360317297976,0.19719264935241057,1.313079e-7,1.004069e-8,microcuriesPerGram,2.791667e-6,5.485968e-7,microcuriesPerGram,6.949144e-7,1.507517e-8,microcuriesPerGram,2.333271e-7,2.711353e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,11.605,12.66,0.391061435588494,0.2450443501735444,1.108417e-7,1.163644e-8,microcuriesPerGram,2.964637e-6,6.342736e-7,microcuriesPerGram,8.127024e-7,2.182319e-8,microcuriesPerGram,2.997832e-7,1.630205e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,12.66,13.715,0.46524087615874377,0.1835669462201633,1.21766e-7,1.268815e-8,microcuriesPerGram,2.392114e-6,4.592496e-7,microcuriesPerGram,6.075425e-7,2.084017e-8,microcuriesPerGram,NA,NA,NA
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,13.715,14.77,0.4446638860458618,0.21069298181014823,1.047676e-7,1.012067e-8,microcuriesPerGram,1.689343e-6,3.594319e-7,microcuriesPerGram,5.824804e-7,1.684335e-8,microcuriesPerGram,5.084588e-7,2.977649e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,14.77,15.825,0.45759938562924984,0.1937675887157665,4.596015e-8,1.15032e-7,microcuriesPerGram,2.152994e-6,4.273408e-7,microcuriesPerGram,6.956539e-7,1.908218e-8,microcuriesPerGram,5.189983e-7,2.218494e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,21.1,22.155,0.44996763568679166,0.14525515657785354,4.348599e-7,2.059227e-8,microcuriesPerGram,1.17263e-6,2.895659e-7,microcuriesPerGram,6.672849e-7,2.072892e-8,microcuriesPerGram,5.542962e-7,3.144645e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,22.155,23.21,0.4372866089397108,0.17077446632979268,3.075317e-7,3.370037e-8,microcuriesPerGram,1.553098e-6,3.210334e-7,microcuriesPerGram,7.161568e-7,2.006156e-8,microcuriesPerGram,6.317746e-7,2.040117e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,23.21,24.265,0.41539707472377047,0.16958460200086975,2.87212e-7,1.859356e-8,microcuriesPerGram,1.854055e-6,3.535879e-7,microcuriesPerGram,7.445346e-7,3.161778e-8,microcuriesPerGram,6.158103e-7,1.771186e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,24.265,25.32,0.4321009639165887,0.15898466951495355,2.132434e-7,1.313027e-8,microcuriesPerGram,1.949828e-6,3.794267e-7,microcuriesPerGram,7.781343e-7,2.748803e-8,microcuriesPerGram,6.537309e-7,3.288718e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,25.32,26.375,0.4326561773776227,0.161960209040066,NA,NA,NA,1.382857e-6,2.664623e-7,microcuriesPerGram,6.771442e-7,1.595553e-8,microcuriesPerGram,6.418192e-7,3.060632e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,26.375,27.43,0.44554662674597073,0.1507971745711402,NA,NA,NA,1.283903e-6,2.51555e-7,microcuriesPerGram,6.994436e-7,1.498695e-8,microcuriesPerGram,5.53206e-7,2.941342e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,27.43,28.485,0.5531435862888926,0.17399189246853003,2.073825e-8,7.76396e-8,microcuriesPerGram,1.164869e-6,2.589347e-7,microcuriesPerGram,6.685766e-7,2.532662e-8,microcuriesPerGram,5.75643e-7,4.472159e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,28.485,29.54,0.51137716665326,0.15042086667359508,6.666627e-8,1.151576e-8,microcuriesPerGram,1.348988e-6,2.58836e-7,microcuriesPerGram,7.405333e-7,2.792539e-8,microcuriesPerGram,3.918393e-7,1.590975e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,29.54,30.595,0.5001925375895362,0.15157061377372935,NA,NA,NA,1.244716e-6,2.696696e-7,microcuriesPerGram,6.671136e-7,1.995567e-8,microcuriesPerGram,6.427154e-7,3.466854e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,30.595,31.65,0.4663001649988744,0.16560751209333194,2.784055e-8,7.13751e-9,microcuriesPerGram,8.982007e-7,1.90135e-7,microcuriesPerGram,7.731944e-7,1.666678e-8,microcuriesPerGram,6.843352e-7,1.992038e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,31.65,32.705,0.5237148377073331,0.17376709490261075,3.449124e-8,9.544403e-9,microcuriesPerGram,8.450921e-7,1.772424e-7,microcuriesPerGram,5.962464e-7,1.749584e-8,microcuriesPerGram,3.763446e-7,1.184919e-7,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,32.705,33.76,0.416337041372714,0.1959829173895632,5.536293e-8,9.471752e-9,microcuriesPerGram,1.340962e-6,3.428802e-7,microcuriesPerGram,7.218501e-7,2.243731e-8,microcuriesPerGram,3.639991e-7,1.517336e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,33.76,34.815,0.3506952253392409,0.20840371621621623,1.887974e-8,8.79179e-9,microcuriesPerGram,9.909138e-7,2.319865e-7,microcuriesPerGram,7.103231e-7,1.456573e-8,microcuriesPerGram,6.153306e-7,1.912642e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,34.815,35.87,0.33207365807377254,0.22924329462330031,1.356176e-8,3.207118e-8,microcuriesPerGram,8.190813e-7,1.561374e-7,microcuriesPerGram,6.474135e-7,1.883279e-8,microcuriesPerGram,NA,NA,NA
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,35.87,36.925,0.4469042210640691,0.20930549251021344,8.448153e-9,3.079525e-8,microcuriesPerGram,9.562486e-7,2.49232e-7,microcuriesPerGram,6.617893e-7,1.580932e-8,microcuriesPerGram,4.00609e-7,2.28787e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,36.925,37.98,0.4012354787472657,0.1477725118483412,3.301148e-8,3.813013e-9,microcuriesPerGram,1.076779e-6,2.204148e-7,microcuriesPerGram,7.236808e-7,1.515075e-8,microcuriesPerGram,6.395277e-7,3.376347e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,37.98,39.035,0.4244472976533002,0.17182564750473803,3.791298e-8,1.92083e-8,microcuriesPerGram,1.007044e-6,2.239377e-7,microcuriesPerGram,6.393247e-7,1.574488e-8,microcuriesPerGram,5.624357e-7,4.190334e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,39.035,40.09,0.442242132594115,0.1733541775230152,3.293083e-9,1.334925e-8,microcuriesPerGram,1.092191e-6,2.162592e-7,microcuriesPerGram,6.042057e-7,2.136025e-8,microcuriesPerGram,1.333683e-7,1.370474e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,40.09,41.145,0.3933675195691922,0.1720471362016988,NA,NA,NA,1.000924e-6,1.92327e-7,microcuriesPerGram,5.947521e-7,1.680409e-8,microcuriesPerGram,4.659958e-7,2.07412e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_1,single set of methods,41.145,42.2,0.4264660343164456,0.15824618873629845,5.578466e-8,6.134109e-9,microcuriesPerGram,9.244412e-7,1.852631e-7,microcuriesPerGram,7.786456e-7,2.758483e-8,microcuriesPerGram,5.250037e-7,2.260683e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,0,1.03,0.21407009885660183,0.2362220447284344,7.689496e-8,2.332326e-9,microcuriesPerGram,2.677652e-6,5.69173e-7,microcuriesPerGram,4.251521e-7,1.229731e-8,microcuriesPerGram,4.055078e-7,2.543908e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,1.03,2.06,0.2089806421304571,0.2632703954399717,0,NA,microcuriesPerGram,4.440808e-6,8.559234e-7,microcuriesPerGram,0,2.144401e-8,microcuriesPerGram,4.121557e-7,3.7015e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,2.06,3.09,0.26134238531415477,0.24614584318547217,1.036694e-7,1.301823e-8,microcuriesPerGram,3.685654e-6,8.011201e-7,microcuriesPerGram,6.145557e-7,2.010898e-8,microcuriesPerGram,5.74133e-7,1.718539e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,3.09,4.12,0.17959816133731701,0.2445365095805282,1.230717e-7,1.342116e-8,microcuriesPerGram,5.066273e-6,1.000655e-6,microcuriesPerGram,6.516901e-7,1.505177e-8,microcuriesPerGram,6.819732e-7,3.914193e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,4.12,5.15,0.2834656936189515,0.24458238652108896,0,NA,microcuriesPerGram,4.116449e-6,7.859149e-7,microcuriesPerGram,5.228586e-7,2.690182e-8,microcuriesPerGram,4.691098e-7,2.340903e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,5.15,6.18,0.2128500903303825,0.31931464174454843,6.927237e-8,1.272798e-8,microcuriesPerGram,4.957032e-6,9.662314e-7,microcuriesPerGram,5.366402e-7,2.666353e-8,microcuriesPerGram,6.211876e-7,2.69659e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,6.18,7.21,0.2035478297113045,0.25154972599047665,8.619428e-8,9.841918e-9,microcuriesPerGram,4.830374e-6,9.717737e-7,microcuriesPerGram,5.470686e-7,2.513631e-8,microcuriesPerGram,3.580701e-7,1.23648e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,7.21,8.24,0.20129897167944105,0.24858086927052456,1.624174e-9,1.280652e-7,microcuriesPerGram,3.085579e-6,8.027238e-7,microcuriesPerGram,4.787169e-7,2.491811e-8,microcuriesPerGram,3.387207e-7,1.624444e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,8.24,9.27,0.16850850299719097,0.3620871398453971,0,NA,microcuriesPerGram,4.065107e-6,7.823344e-7,microcuriesPerGram,5.900259e-7,1.463447e-8,microcuriesPerGram,3.977632e-7,1.212329e-7,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,9.27,10.3,0.2043489929949895,0.34536513915045064,1.072351e-7,1.408731e-8,microcuriesPerGram,3.995994e-6,7.553008e-7,microcuriesPerGram,5.361967e-7,2.552052e-8,microcuriesPerGram,2.092114e-7,2.122663e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,10.3,11.33,0.17233533612883528,0.29014269312776886,8.286315e-8,3.489755e-8,microcuriesPerGram,3.966671e-6,7.654695e-7,microcuriesPerGram,5.069515e-7,1.917621e-8,microcuriesPerGram,4.954592e-7,1.912899e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,11.33,12.36,0.2740063660339231,0.26343891402714936,2.02225e-9,6.130788e-8,microcuriesPerGram,3.890086e-6,7.468819e-7,microcuriesPerGram,6.259048e-7,2.065877e-8,microcuriesPerGram,5.592569e-7,1.439936e-8,microcuriesPerGram
Weston_et_al_2023,Plum Island Sound,PIE_2,single set of methods,12.36,13.39,0.5305795164207311,0.2339197748064741,6.941049e-8,2.665696e-9,microcuriesPerGram,2.671624e-6,5.147351e-7,microcuriesPerGram,4.807683e-7,1.524974e-8,microcuriesPerGram,4.614075e-7,1.149928e-8,microcuriesPerGram
