"study_id","site_id","core_id","core_date","salinity_class","salinity_method","vegetation_class","vegetation_method","COE_REGION","CLASS_FIELD_FWSST","CLASS_FIELD_HGM","HUC10_NAME","MAJ_RIVER_BASIN","SANDT_RSTUDY","SANDT_COAST_REG","STATE_NAME","HIGH_TABLE","HIGH_TABLE_COMMENT","ESTCHANNEL_PRESENT","ESTCHANNEL_PRESENT_COMMENT","ESTSURGE_PRESENT","ESTSURGE_PRESENT_COMMENT","TIDAL_STAGE","inundation_notes"
"Nahlik_and_Fennessey_2016","NWCA11-1379","NWCA11-1379-4979",2011-07-19,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Doboy Sound-Atlantic Ocean","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","Georgia",NA,NA,"Y",NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1007","NWCA11-1007-5055",2011-07-21,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","DPRSS","Bayou La Batre-Grand Bay Swamp","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Alabama",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1009","NWCA11-1009-5059",2011-09-27,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","RIVERINE","Bayo Sara-Mobile River","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Alabama",NA,NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1015","NWCA11-1015-5060",2011-05-12,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Rains Creek-Tensaw River","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Alabama","Y",NA,"Y",NA,NA,NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1023","NWCA11-1023-5061",2011-09-28,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","RIVERINE","Bayo Sara-Mobile River","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Alabama",NA,NA,NA,NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1035","NWCA11-1035-5062",2011-09-29,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","RIVERINE","Bayo Sara-Mobile River","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Alabama","Y",NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2416","NWCA11-2416-5091",2011-08-01,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Bull Swamp-Great Pee Dee River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","South Carolina",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2417","NWCA11-2417-5094",2011-08-03,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Upper Black River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","South Carolina",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1953","NWCA11-1953-5098",2011-05-24,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Ship Island Pass-Mississippi Sound","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Mississippi",NA,NA,"Y",NA,NA,NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1946","NWCA11-1946-5099",2011-05-20,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","West Pascagoula River-Pascagoula River","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Mississippi",NA,NA,"Y",NA,NA,NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1946","NWCA11-1946-5100",2011-05-07,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","FLATS","West Pascagoula River-Pascagoula River","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Mississippi",NA,NA,"Y",NA,NA,NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R303","NWCA11-R303-5102",2011-07-25,"palustrine","field observation","scrub shrub","field observation","Northcentral and Northeast","PSS","FLATS","Blue Hill-Mount Desert Frontal Drainages","New England","Coastal Watersheds","North East Coast Region","Maine","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R304","NWCA11-R304-5103",2011-07-27,"palustrine","field observation","emergent","field observation","Northcentral and Northeast","PEM","DPRSS","Blue Hill-Mount Desert Frontal Drainages","New England","Coastal Watersheds","North East Coast Region","Maine","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R311","NWCA11-R311-5104",2011-07-13,"palustrine","field observation","forested","field observation","Northcentral and Northeast","PFO","DPRSS","Sucker River-Frontal Lake Superior","Great Lakes","Coastal Watersheds","Great Lakes Region","Michigan",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R312","NWCA11-R312-5105",2011-07-14,"palustrine","field observation","scrub shrub","field observation","Northcentral and Northeast","PSS","FRINGE","Sucker River-Frontal Lake Superior","Great Lakes","Coastal Watersheds","Great Lakes Region","Michigan","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R126","NWCA11-R126-5108",2011-07-12,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","RIVERINE","Lower Yellow River","South Atlantic Gulf","Coastal Watersheds","Gulf Coast Region","Florida","Y","THIS AREA HAS EXPERIENCED SEVERE DROUGHT CONDITIONS IN 2011.  LOCAL RESOURCE MANAGERS AT EGLIN AFB TELL US THAT WATER LEVELS AT THIS SITE ARE AT LEAST 30CM BELOW NORMAL AND THAT THE ENTIRE AA WOULD NORMALLY BE INUNDATED.",NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1651","NWCA11-1651-5110",2011-05-02,"palustrine","field observation","scrub shrub","field observation","Atlantic and Gulf Coastal Plain","PSS","FLATS","Bayou Queue De Tortue","Lower Mississippi","Coastal Watersheds","Gulf Coast Region","Louisiana",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1653","NWCA11-1653-5111",2011-05-26,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Bayou Gentilly-Bayou Terre aux Boeufs","Lower Mississippi","Coastal Watersheds","Gulf Coast Region","Louisiana","Y",NA,"Y",NA,NA,NA,"SLACK","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1654","NWCA11-1654-5112",2011-06-17,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","FLATS","Bayou Pointe Au Chien-Frontal Timbalier Bay","Lower Mississippi","Coastal Watersheds","Gulf Coast Region","Louisiana",NA,NA,"Y",NA,NA,NA,"SLACK","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1659","NWCA11-1659-5113",2011-05-01,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","FRINGE","Middle Bayou Teche","Lower Mississippi","Coastal Watersheds","Gulf Coast Region","Louisiana",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1662","NWCA11-1662-5114",2011-05-10,"palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","DPRSS","Constance Bayou-Frontal Gulf of Mexico","Lower Mississippi","Coastal Watersheds","Gulf Coast Region","Louisiana","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1666","NWCA11-1666-5115",2011-05-03,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","FLATS","Old North Bayou-Starks South Canal","Lower Mississippi","Coastal Watersheds","Gulf Coast Region","Louisiana",NA,NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1642","NWCA11-1642-5118",2011-06-19,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Bayou Grand Caillou-Frontal Caillou Bay","Lower Mississippi","Coastal Watersheds","Gulf Coast Region","Louisiana","Y",NA,"Y",NA,NA,NA,"SLACK","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2069","NWCA11-2069-5119",2011-06-23,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Pamlico Sound-Ocracoke Inlet","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","North Carolina",NA,NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2459","NWCA11-2459-5124",2011-07-27,"palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","DPRSS","North Santee River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","South Carolina","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2455","NWCA11-2455-5125",2011-07-13,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Harbor River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","South Carolina","Y",NA,"Y",NA,NA,NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2451","NWCA11-2451-5126",2011-07-12,"palustrine","field observation","scrub shrub","field observation","Atlantic and Gulf Coastal Plain","PSS","FLATS","North Edisto River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","South Carolina","Y",NA,NA,NA,"Y","TIDAL SURGE OFTEN PRESENT DURING FULL MOON AND NEW MOON",NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2446","NWCA11-2446-5128",2011-06-22,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","North Edisto River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","South Carolina",NA,NA,"Y",NA,NA,NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2444","NWCA11-2444-5129",2011-05-23,"estuarine","field observation","forested to shrub","field observation","Atlantic and Gulf Coastal Plain","E2SS","DPRSS","Little River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","South Carolina",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2442","NWCA11-2442-5130",2011-06-29,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Lower Ashepoo River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","South Carolina",NA,NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2424","NWCA11-2424-5131",2011-07-06,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Cape Romain","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","South Carolina",NA,NA,NA,NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-R078","NWCA11-R078-5132",2011-05-04,"palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","FRINGE","Schooner Bayou Canal-Intracoastal Waterway","Lower Mississippi","Coastal Watersheds","Gulf Coast Region","Louisiana","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2403","NWCA11-2403-5142",2011-06-27,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","North Edisto River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","South Carolina",NA,NA,NA,NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-1394","NWCA11-1394-5143",2011-05-04,"palustrine","field observation","scrub shrub","field observation","Atlantic and Gulf Coastal Plain","PSS","DPRSS","Ebenezer Creek","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","Georgia",NA,NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2068","NWCA11-2068-5147",2011-05-25,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Neuse River","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","North Carolina","Y",NA,NA,NA,"Y",NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2065","NWCA11-2065-5149",2011-05-18,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Lake Mattamuskeet-Rose Bay","South Atlantic Gulf","Coastal Watersheds","South East Coast Region","North Carolina","Y",NA,"Y","WIND TIDES","Y","WIND TIDES",NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-3988","NWCA11-3988-5155",2011-08-30,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Great Egg Harbor Bay-Barrier Islands","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey","Y",NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-3989","NWCA11-3989-5156",2011-09-27,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Raritan Bay-Lower Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey","Y",NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-3990","NWCA11-3990-5157",2011-09-20,"palustrine","field observation","scrub shrub","field observation","Atlantic and Gulf Coastal Plain","PSS","FLATS","Barnegat Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey","Y","SURFACE WATER IS GROUND WATER, PRESENT IN HOLLOWS FILLED WITH SPHAGNUM MOSS, NO SIGNIFICANT AREAS OF STANDING WATER (99% VEGETATED)",NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-3986","NWCA11-3986-5158",2011-09-21,"palustrine","field observation","forested","field observation","Atlantic and Gulf Coastal Plain","PFO","FLATS","Toms River","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey","Y",NA,NA,NA,NA,NA,NA,"field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2222","NWCA11-2222-5160",2011-08-02,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Manahawkin Bay-Little Egg Harbor","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey",NA,NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2220","NWCA11-2220-5161",2011-08-09,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Tuckahoe River","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey",NA,NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2215","NWCA11-2215-5162",2011-09-26,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Raritan Bay-Lower Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey","Y",NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2207","NWCA11-2207-5163",2011-09-28,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Raritan Bay-Lower Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey","Y",NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2205","NWCA11-2205-5164",2011-08-18,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Great Egg Harbor Bay-Barrier Islands","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey","Y",NA,"Y",NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2204","NWCA11-2204-5165",2011-08-11,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Lower Great Egg Harbor River","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey",NA,NA,"Y",NA,"Y",NA,"SLACK","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2203","NWCA11-2203-5166",2011-08-03,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Manahawkin Bay-Little Egg Harbor","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey",NA,NA,"Y",NA,"Y",NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2199","NWCA11-2199-5167",2011-09-14,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Raritan Bay-Lower Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey","Y",NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2198","NWCA11-2198-5168",2011-08-31,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Barnegat Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey","Y",NA,"Y",NA,"Y","TIDE DID NOT RECEDE (AFTER EFFECTS OF HURRICANE FLOODING)","INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2197","NWCA11-2197-5169",2011-07-28,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Great Egg Harbor Bay-Barrier Islands","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey",NA,NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2196","NWCA11-2196-5170",2011-08-10,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Tuckahoe River","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey","Y",NA,"Y",NA,"Y",NA,"OUTGOING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2195","NWCA11-2195-5172",2011-06-15,"estuarine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","E2EM","TIDAL","Raritan Bay-Lower Bay","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey","Y",NA,"Y","OF NOTE IS SPRING HIGH TIDE AT END OF SAMPLING (1900 HOURS)",NA,NA,"INCOMING","field observation"
"Nahlik_and_Fennessey_2016","NWCA11-2190","NWCA11-2190-5173",2011-06-29,"palustrine","field observation","emergent","field observation","Atlantic and Gulf Coastal Plain","PEM","FLATS","Great Egg Harbor Bay-Barrier Islands","Mid Atlantic","Coastal Watersheds","North East Coast Region","New Jersey",NA,NA,NA,NA,NA,NA,NA,"field observation"
