method_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,total_pb210_activity,total_pb210_activity_sd,excess_pb210_activity,excess_pb210_activity_sd,pb214_activity,pb214_activity_sd,depth_interval_notes,study_id,pb210_unit,pb214_unit
Poppe_et_al_2019,Qwuloolt,QW_B,42,44,0.86,0.111498258,0.0428,0,18.35629591,2.990280689,0.001067041,0.00338735,17.32258649,1.351555861,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_B,44,46,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,46,48,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,48,50,0.74,0.151651652,0.0616,0.2346621,20.55809265,3.128912084,0.002413096,0.003538829,18.22077641,1.399649757,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_B,50,52,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,52,54,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,54,56,0.6,0.16025641,0.0612,0.017270209,16.41505542,2.522057292,-0.00284743,0.00293178,19.17235821,1.303476417,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_County,SN_A,0,3,0.11,NA,0.35895,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,3,6,0.18,NA,0.28815,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,6,9,0.46,NA,0.11615,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,9,12,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,12,15,0.84,NA,0.0737,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,15,18,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,18,21,0.87,NA,0.07675,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,21,24,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,24,27,0.85,NA,0.0709,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,27,30,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,30,33,0.77,NA,0.0755,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,33,36,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,36,39,0.59,NA,0.09385,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,39,42,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_A,42,45,0.42,NA,0.1619,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,0,2,0.17,0.616161616,0.2966,4.11769476,195.0536606,31.61405845,196.438844,33.27160067,8.187133543,1.514212044,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_County,SN_B,2,4,0.48,0.287371134,0.1358,18.73603945,87.24857336,14.38079079,72.29273233,15.25623082,18.55504434,1.829338152,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_County,SN_B,4,6,0.67,0.256624826,0.1186,18.92881187,70.78103538,11.98677397,56.10223819,12.96579307,18.25053941,1.924785601,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_County,SN_B,6,8,0.8,0.189458689,0.0819,11.45060715,36.06550708,6.342002204,15.39204992,6.973545593,21.4272572,1.939793997,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_County,SN_B,8,10,0.89,0.189069424,0.0811,6.497157158,26.71052848,4.827999469,8.544699604,5.386484819,18.60026372,1.682059303,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_County,SN_B,10,12,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,12,14,0.7,0.210431655,0.0937,0,23.01533531,4.931907085,4.695634607,5.553685745,18.55233482,1.881300891,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_County,SN_B,14,16,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,16,18,0.74,0.205837174,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,18,20,0.65,NA,0.0844,8.97986144,25.56725474,4.928878647,4.433619819,5.578746938,21.35220658,1.95847452,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_County,SN_B,20,22,0.71,0.196107784,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,22,24,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,24,26,0.77,0.202247191,0.0895,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,26,28,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,28,30,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,30,32,0.69,0.196226415,0.0847,1.292423829,25.80516711,5.001105261,4.745018633,5.658147202,21.29754334,1.969848814,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_County,SN_B,32,34,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,34,36,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,36,38,0.56,0.285451197,0.1313,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,38,40,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,40,42,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,42,44,0.53,0.277419355,0.1345,0.179614975,22.85224531,4.292761249,8.062226331,4.771371282,15.19534007,1.45142935,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_County,SN_B,44,46,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,46,48,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_County,SN_B,48,50,0.3,0.341666667,0.1669,1.21166452,19.34562316,3.9668213,5.938473427,4.426436086,13.70763056,1.387451879,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Wetland,WW_A,0,2,0.2,0.47082495,0.2627,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,2,4,0.29,0.448,0.2191,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,4,6,0.31,0.44040404,0.2139,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,6,8,0.28,0.487951807,0.236,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,8,10,0.4,0.392116183,0.1966,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,10,12,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,12,14,0.63,0.281779661,0.1345,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,14,16,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,16,18,0.7,0.219907407,0.10305,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,18,20,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,20,22,0.5,NA,0.1375,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,22,24,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,24,26,0.49,0.315334773,0.1545,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,26,28,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,28,30,0.58,0.31122449,0.15310000000000001,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,30,32,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,32,34,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,34,36,0.46,0.335473515,0.1585,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,36,38,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,38,40,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,40,42,0.42,0.300683371,0.1515,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,42,44,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,44,46,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,46,48,0.39,0.347826087,0.1786,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,48,50,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,50,52,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,52,54,0.36,0.388059701,0.1832,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,54,56,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,56,58,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_A,58,60,0.15,0.344827586,0.1702,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,0,2,0.17,NA,0.3227,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,2,4,0.22,NA,0.278,10.74670137,126.6565235,19.46639703,114.4561222,19.65960589,13.03932142,1.383638284,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Wetland,WW_B,4,6,0.44,NA,0.1874,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,6,8,0.58,NA,0.1524,15.75935815,48.03885392,7.958496372,29.25692894,8.252066024,19.00878633,1.925348555,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Wetland,WW_B,8,10,0.57,NA,0.1442,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,10,12,0.63,NA,NA,13.64929072,35.87389421,6.080109195,13.15832289,6.474576064,22.81983589,2.071400914,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Wetland,WW_B,12,14,0.63,NA,0.1377,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,14,16,0.54,NA,NA,16.67808432,29.74541679,5.433680483,8.504495984,5.851925421,21.31047406,2.040171142,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Wetland,WW_B,16,18,0.6,NA,0.1544,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,18,20,0.56,NA,NA,2.770999559,25.90782477,4.738501866,6.009367701,5.146575021,19.94862375,1.895638501,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Wetland,WW_B,20,22,0.59,NA,0.151,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,22,24,0.56,NA,NA,18.90800751,34.58919671,6.161356951,11.17437813,6.615086229,23.51094652,2.246642399,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Wetland,WW_B,24,26,0.58,NA,0.147,17.51486254,29.82588492,5.466928116,0,6.15673082,18.26287971,1.862930662,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Wetland,WW_B,26,28,0.62,NA,NA,22.83505112,33.61302944,5.982123544,11.89921859,6.544479711,21.81819233,2.509239738,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Wetland,WW_B,28,30,0.59,NA,0.1382,11.15527008,24.299147519999998,4.718904791,6.224445881,5.411217314,18.45900266,1.873270139,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Wetland,WW_B,30,32,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,32,34,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,34,36,0.41,NA,0.22715,0.191374428,12.49276919,3.412796247,-4.646481491,3.86719939,17.09770325,1.744075203,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Wetland,WW_B,36,38,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,38,40,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,40,42,0.38,NA,0.1726,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,42,44,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,44,46,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,46,48,0.32,NA,0.1943,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,48,50,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,50,52,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,52,54,0.32,NA,0.1787,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,54,56,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,56,58,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,58,60,0.33,NA,0.1647,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,60,62,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,62,64,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,64,66,0.3,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,66,68,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,68,70,0.3,NA,0.1676,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,70,72,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,72,74,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Wetland,WW_B,74,76,0.22,NA,0.207,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Forest,WF_A,0,2,0.25,0.300884956,0.1481,38.29872468,102.527988,11.30364321,85.83036829,11.63121546,18.44175998,1.438918347,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Forest,WF_A,2,4,0.31,0.279379157,0.1449,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Forest,WF_A,4,6,0.33,0.286610879,0.1384,41.57259301,92.92988477,9.933903634,77.42789999,10.24809373,17.41204597,1.106015961,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Forest,WF_A,6,8,0.33,0.311284047,0.147,44.26311528,104.5524119,11.39415398,89.16750557,11.71182901,17.21927466,1.324614551,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Forest,WF_A,8,10,0.38,0.253699789,0.1234,40.37983987,77.26556287,8.570637904,58.33602799,8.893097972,20.28582001,1.413020705,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Forest,WF_A,10,12,0.41,0.229276896,NA,41.9605776,74.49241914,8.241150365,57.27284593,8.553360633,18.60853436,1.318312004,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Forest,WF_A,12,14,0.45,0.249388753,0.122,40.61350834,59.90038174,6.826979609,40.92245631,7.123824644,19.84035501,1.42292985,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Forest,WF_A,14,16,0.43,0.216266174,NA,38.38654306,58.2114806,6.550306805,40.90742852,6.839780906,18.28246471,1.290340669,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Forest,WF_A,16,18,0.47,0.215953307,0.1032,37.6392498,52.45435909,5.995032405,32.61463058,6.30800786,20.61162566,1.410445401,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Forest,WF_A,18,20,0.43,0.229268293,NA,28.82847643,42.86499228,5.108362938,25.79285548,5.384349102,17.60923372,1.304231058,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Forest,WF_A,20,22,0.49,0.260700389,0.1267,18.77649617,45.87106928,5.651024827,31.34657503,6.204571437,16.46991247,1.390168017,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Forest,WF_A,22,24,0.3,0.31792976,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Forest,WF_A,24,26,0.28,0.382178218,0.2355,9.025369948,32.14887016,4.015685683,15.92996068,4.288213316,16.55863042,1.219463127,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,WDFW_Forest,WF_A,26,28,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,WDFW_Forest,WF_A,28,30,0.16,0.536231884,0.2786,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
