study_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,fraction_carbon_type
Gonneea_et_al_2018,HB_B,38,40,0.12177424700000003,NA,0.360535965,fraction_total_carbon
Gonneea_et_al_2018,HB_B,48,50,0.08212226700000001,NA,0.495257165,fraction_total_carbon
Gonneea_et_al_2018,HB_B,58,60,0.07552695500000002,NA,0.505230867,fraction_total_carbon
Gonneea_et_al_2018,HB_B,68,70,0.09512115000000002,NA,0.451633741,fraction_total_carbon
Gonneea_et_al_2018,HB_B,78,80,0.072947666,NA,0.49556304799999995,fraction_total_carbon
Gonneea_et_al_2018,HB_B,88,90,0.06273425700000002,NA,0.504496282,fraction_total_carbon
Gonneea_et_al_2018,HB_B,98,100,0.07599054400000002,NA,0.470143457,fraction_total_carbon
Gonneea_et_al_2018,HB_B,108,110,0.08509028800000001,NA,0.48846223400000005,fraction_total_carbon
Gonneea_et_al_2018,HB_B,118,120,0.078309804,NA,0.509974684,fraction_total_carbon
Gonneea_et_al_2018,HB_B,128,130,0.090590321,NA,0.516918674,fraction_total_carbon
Gonneea_et_al_2018,HB_B,138,140,0.08401339499999999,NA,0.540216831,fraction_total_carbon
Gonneea_et_al_2018,HB_B,148,150,0.065183531,NA,0.5497490720000002,fraction_total_carbon
Gonneea_et_al_2018,HB_B,158,160,0.085717846,NA,0.554896783,fraction_total_carbon
Gonneea_et_al_2018,HB_C,0,2,0.060887699999999996,NA,0.4035663950000001,fraction_total_carbon
Gonneea_et_al_2018,HB_C,2,4,0.094811259,NA,0.4134831910000001,fraction_total_carbon
Gonneea_et_al_2018,HB_C,4,6,0.086397261,NA,0.402169114,fraction_total_carbon
Gonneea_et_al_2018,HB_C,6,8,0.09002518300000001,NA,0.40026218900000005,fraction_total_carbon
Gonneea_et_al_2018,HB_C,8,10,0.08541617500000001,NA,0.424197649,fraction_total_carbon
Gonneea_et_al_2018,HB_C,10,12,0.095329346,NA,0.44523005399999993,fraction_total_carbon
Gonneea_et_al_2018,HB_C,12,14,0.07452585200000002,NA,0.44162676600000006,fraction_total_carbon
Gonneea_et_al_2018,HB_C,14,16,0.07777209400000001,NA,0.4344855990000001,fraction_total_carbon
Gonneea_et_al_2018,HB_C,16,18,0.10221138,NA,0.39500959900000004,fraction_total_carbon
Gonneea_et_al_2018,HB_C,18,20,0.101004696,NA,0.31005817300000005,fraction_total_carbon
Gonneea_et_al_2018,HB_C,22,24,0.17046247500000003,NA,0.2771184690000001,fraction_total_carbon
Gonneea_et_al_2018,HB_C,26,28,0.09741349899999999,NA,0.46712377200000005,fraction_total_carbon
Gonneea_et_al_2018,HB_C,30,32,0.12022457200000003,NA,0.43673415,fraction_total_carbon
Gonneea_et_al_2018,HB_C,34,36,0.11584871,NA,0.34266699999999994,fraction_total_carbon
Gonneea_et_al_2018,HB_C,38,40,0.13099875200000002,NA,0.49327235199999997,fraction_total_carbon
Gonneea_et_al_2018,HB_C,42,44,0.101238427,NA,0.486740017,fraction_total_carbon
Gonneea_et_al_2018,HB_C,46,48,0.09635301099999999,NA,0.5294927599999999,fraction_total_carbon
Gonneea_et_al_2018,HB_C,50,52,0.095259045,NA,0.573061408,fraction_total_carbon
Gonneea_et_al_2018,HB_C,54,56,0.08603585300000001,NA,0.5562709360000001,fraction_total_carbon
Gonneea_et_al_2018,HB_C,58,60,0.060654015,NA,0.600876142,fraction_total_carbon
Gonneea_et_al_2018,HB_C,62,64,0.07727887600000001,NA,0.6579630409999999,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,0,2,0.07529052200000003,NA,0.276361316,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,2,4,0.20047873900000002,NA,0.24842814800000004,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,4,6,0.16571705900000003,NA,0.27422227700000007,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,6,8,0.197392513,NA,0.233326129,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,8,10,0.34247003,NA,0.17444069400000004,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,10,12,0.24865822,NA,0.24721759100000004,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,12,14,0.18851420500000002,NA,0.227271054,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,14,16,0.17459930200000004,NA,0.242629051,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,16,18,0.17768552799999998,NA,0.272223219,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,18,20,0.13984549200000004,NA,0.41335685200000005,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,22,24,0.12277353700000002,NA,0.43340442200000007,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,26,28,0.127619947,NA,0.3819822950000001,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,30,32,0.27006636800000006,NA,0.2859941690000001,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,34,36,0.29560085,NA,0.304554426,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,38,40,0.27489048000000005,NA,0.29750542100000005,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,42,44,0.20249468800000003,NA,0.360950834,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,46,48,0.193116655,NA,0.40945243000000003,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,50,52,0.2583877650000001,NA,0.329764057,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,54,56,0.181044569,NA,0.36324763499999996,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,58,60,0.15917998000000003,NA,0.440554406,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,62,64,0.15345872400000002,NA,0.333468106,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,66,68,0.600844679,NA,0.17349895000000004,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,70,72,0.38171086800000004,NA,0.207876701,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,74,76,0.23258833700000003,NA,0.311521202,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,78,80,0.28572965,NA,0.24373363100000003,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,82,84,0.7446263209999999,NA,0.21277544200000004,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,86,88,2.167367068000001,NA,0.05915055700000001,fraction_total_carbon
Gonneea_et_al_2018,SLP_A,90,92,2.5983158889999998,NA,0.011514483999999998,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,0,2,0.084687264,NA,0.37151680200000003,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,2,4,0.17560101,NA,0.32005268700000006,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,4,6,0.131700791,NA,0.33861466300000004,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,6,8,0.092433505,NA,0.402760237,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,8,10,0.128830908,NA,0.140081365,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,10,12,0.29073439500000003,NA,0.07626929500000001,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,12,13,0.7100557489999999,NA,0.118920722,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,13,14,0.524008907,NA,0.13833345300000002,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,14,15,0.8220481230000001,NA,0.16788344500000002,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,15,16,0.24529787300000003,NA,0.138693689,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,16,17,0.6405822219999999,NA,0.12390305700000001,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,17,18,0.717106642,NA,0.15415720500000002,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,18,19,0.9754391219999999,NA,0.07392348700000001,fraction_total_carbon
Gonneea_et_al_2018,SLP_B,19,20,0.984804775,NA,0.090298619,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,0,2,0.11990897399999999,NA,0.28760918300000005,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,2,4,0.09802077600000002,NA,0.325901096,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,4,6,0.10849925200000002,NA,0.32021261900000003,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,6,8,0.10392434600000001,NA,0.32001292400000003,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,8,10,0.13526796300000002,NA,0.305659061,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,10,12,0.145632329,NA,0.31080665900000004,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,12,14,0.23551716900000003,NA,0.30796959900000004,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,14,16,0.10509561700000002,NA,0.29583947600000005,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,16,18,0.167369605,NA,0.317595271,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,18,20,0.116587608,NA,0.30052248200000004,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,22,24,0.086362161,NA,0.30480494700000005,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,26,28,0.10515502800000001,NA,0.276951147,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,30,32,0.12540693600000002,NA,0.20976797600000002,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,34,36,0.22580378,NA,0.16527508400000002,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,38,40,0.187042541,NA,0.212608019,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,42,44,0.06891667300000001,NA,0.33066919999999994,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,46,48,0.12339755200000001,NA,0.287839243,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,50,52,0.177382506,NA,0.25544356500000004,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,54,56,0.21643993600000005,NA,0.299611028,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,58,60,0.132606223,NA,0.31789848700000006,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,62,64,0.10930145999999999,NA,0.38200846000000005,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,66,68,0.08632172200000002,NA,0.38934329100000004,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,70,72,0.081555923,NA,0.4233683960000001,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,74,76,0.06858378500000001,NA,0.38799278100000006,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,78,80,0.08784933599999999,NA,0.35631236600000005,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,82,84,0.07704647300000002,NA,0.349620083,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,86,88,0.07988886299999998,NA,0.358495672,fraction_total_carbon
Gonneea_et_al_2018,SLP_C,90,92,0.115366832,NA,0.30893270700000003,fraction_total_carbon
Hill_and_Anisfled_2015,EBD,0,1,0.24775221200000003,0.239388853,0.10544014900000001,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,1,3,0.29428681600000006,0.38879844799999996,0.166142856,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,3,5,0.29010105799999997,0.331167285,0.15303129600000004,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,5,7,0.23689793300000003,0.3229025710000001,0.14625526100000003,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,7,9,0.234527911,0.347024624,0.161682413,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,9,11,0.254802446,0.33273019699999995,0.149626805,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,11,13,0.27690152500000004,0.344542974,0.16593398700000003,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,13,15,0.26990338900000005,0.29096783100000007,0.13063202599999998,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,15,17,0.31208271500000007,0.24873759100000004,0.10922774800000001,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,17,19,0.430637432,0.23233524800000002,0.12076070700000002,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,19,21,0.408537476,0.20265939300000002,0.104869858,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,21,23,0.31579923299999996,0.31184288800000004,0.16702697,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,23,25,0.268064057,0.2898969760000001,0.14433520500000002,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,25,27,0.21179842200000004,0.295054456,0.14753064200000002,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,27,29,0.23856215900000002,0.29525679700000007,0.14782838600000003,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,29,30.5,0.17014720500000002,0.360412098,0.18042451999999998,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,30.5,32,0.15048034000000005,0.3706866630000001,0.17999874500000004,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,32,33.5,0.215036723,0.29865139500000004,0.13721064000000002,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,33.5,35,0.21966932500000003,0.29789599000000005,0.12032667400000002,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,35,36.5,0.190199966,0.266736321,0.12501418100000003,fraction_organic_carbon
Hill_and_Anisfled_2015,EBD,36.5,38,0.186402627,0.29234714,NA,NA
Hill_and_Anisfled_2015,EBD,38,39.5,0.20229085100000002,0.2876509650000001,NA,NA
Hill_and_Anisfled_2015,EBD,39.5,41,0.191189998,0.2995604010000001,NA,NA
Hill_and_Anisfled_2015,EBD,41,42.5,0.19743133100000004,0.283699494,NA,NA
Hill_and_Anisfled_2015,EBD,42.5,44,0.24497881400000002,0.26615487600000004,NA,NA
Hill_and_Anisfled_2015,EBD,44,47,0.21789201400000002,0.26106316900000004,NA,NA
Hill_and_Anisfled_2015,CIC,0,2,0.337602676,0.28821871500000007,0.12229286000000002,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,2,4,0.29345614900000005,0.381613952,0.14978630800000003,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,4,6,0.266597689,0.36107301999999997,0.14911508600000004,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,6,8,0.232259921,0.381703287,0.15942880900000003,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,8,10,0.268299009,0.36256270900000004,0.16929705400000003,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,10,12,0.243636656,0.36955469500000004,0.164032623,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,12,14,0.262711243,0.348451905,0.168302152,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,14,16,0.252872256,0.33195754699999996,0.151473976,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,16,18,0.27786030400000006,0.257027636,0.12077022500000002,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,18,20,0.283239271,0.25348625,0.116911454,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,20,22,0.39342126400000005,0.188314607,0.078137406,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,22,24,0.403511418,0.18555789,0.07760655900000002,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,24,26,0.41172506500000006,0.18212754399999997,0.074697887,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,26,28,0.38626071,0.18724328100000004,0.08045984199999999,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,28,30,0.39499671900000005,0.17669245000000003,0.074459032,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,30,32,0.386191839,0.170028508,0.06962431499999999,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,32,34,0.366473066,0.18765352299999996,0.07857747100000001,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,34,36,0.45940507,0.14121750900000002,0.05488505800000001,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,36,38,0.38332229600000006,0.145523027,0.06011989700000001,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,38,39.5,0.34275799599999995,0.170088747,0.07166817300000002,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,39.5,41,0.422667198,0.15750797000000002,0.064485433,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,41,42.5,0.44736177700000007,0.14201609200000004,0.058392506000000004,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,42.5,44,0.382421446,0.14751538900000005,0.062353249000000006,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,44,45.5,0.5164679759999999,0.110144928,0.043242998000000005,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,45.5,47,0.42153589500000005,0.133113538,0.053387445,fraction_organic_carbon
Hill_and_Anisfled_2015,CIC,47,48.5,0.42453679000000005,0.14778915300000003,NA,NA
Hill_and_Anisfled_2015,CIC,48.5,50,0.366667061,0.14815497,NA,NA
Hill_and_Anisfled_2015,CIC,50,51.5,0.42136151600000005,0.167381974,NA,NA
Hill_and_Anisfled_2015,CIC,51.5,53,0.4058487800000001,0.15951439900000006,NA,NA
Hill_and_Anisfled_2015,CIC,53,55.5,0.36036484,0.17668156799999998,NA,NA
Hill_and_Anisfled_2015,CIC,55.5,58,0.334434411,0.183905737,NA,NA
Hill_and_Anisfled_2015,CIC,58,64.6,0.205326203,0.164537011,NA,NA
Hill_and_Anisfled_2015,GF,0,1,0.16856458500000002,0.40616986600000005,0.18026713100000002,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,1,2.5,0.194807784,0.5325301199999999,0.24040895200000004,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,2.5,4,0.21371726100000005,0.491434928,0.220343004,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,4,5.5,0.22643536800000003,0.461598808,0.212320668,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,5.5,7,0.18700057799999997,0.5243745160000001,0.244679368,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,7,8.5,0.179051074,0.49471861500000003,0.235040571,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,8.5,10,0.17948007100000002,0.4849861570000001,0.22804383000000003,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,10,11.5,0.201578157,0.43403498400000007,0.20802046700000001,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,11.5,13,0.22390794300000003,0.36401466400000004,0.167562595,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,13,14.5,0.22418849300000002,0.408629442,0.186056423,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,14.5,16,0.188813836,0.5277854070000001,0.232873904,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,16,17.5,0.187314704,0.503615828,0.22652751999999998,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,17.5,19,0.249676327,0.49063001999999994,0.225630217,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,19,20.5,0.19157762599999997,0.492692897,0.23494865600000003,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,20.5,22,0.17704805700000004,0.4259218530000001,0.21301952400000002,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,22,23.5,0.16911628100000003,0.375448508,0.18103043700000002,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,23.5,25,0.18626713700000003,0.330900676,0.15284059300000002,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,25,26.5,0.15825946600000004,0.35486865300000003,0.167870457,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,26.5,28,0.15105578800000002,0.370356302,0.16808441200000002,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,28,29.5,0.136582554,0.337250513,0.15201075500000003,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,29.5,31,0.15908539500000005,0.2956180890000001,0.133632933,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,31,32.5,0.137071912,0.2984855390000001,0.132894683,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,32.5,34,0.16670499500000002,0.29124354399999997,0.127043958,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,34,35.5,0.191312976,0.260778942,0.11893372,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,35.5,37.5,0.19445104300000002,0.23843018700000004,0.102943871,fraction_organic_carbon
Hill_and_Anisfled_2015,GF,37.5,39.5,0.17972169100000002,0.262282144,NA,NA
Hill_and_Anisfled_2015,GF,39.5,41.5,0.22603378100000002,0.257634311,NA,NA
Hill_and_Anisfled_2015,GF,41.5,43.5,0.23430393200000002,0.26167536100000005,NA,NA
Hill_and_Anisfled_2015,GF,43.5,45.5,0.222840277,0.27930439400000007,NA,NA
Hill_and_Anisfled_2015,GF,45.5,47.5,0.18379303000000002,0.326145553,NA,NA
Hill_and_Anisfled_2015,GF,47.5,49.5,0.17166928000000004,0.33143358199999995,NA,NA
Hill_and_Anisfled_2015,GF,49.5,51.5,0.196169821,0.29841518000000006,NA,NA
Hill_and_Anisfled_2015,GF,51.5,53.5,0.191365583,0.244656918,NA,NA
Hill_and_Anisfled_2015,GF,53.5,55.5,0.277193469,0.36113074199999995,NA,NA
Hill_and_Anisfled_2015,GF,55.5,57.5,0.251746815,0.212566522,NA,NA
Hill_and_Anisfled_2015,GF,57.5,59.5,0.31921881300000005,0.18774891000000002,NA,NA
Hill_and_Anisfled_2015,GF,59.5,62,0.192693356,0.40330360100000007,NA,NA
Hill_and_Anisfled_2015,GF,62,64.5,0.25548217400000006,0.35474507799999994,NA,NA
Hill_and_Anisfled_2015,GF,64.5,70.8,0.33287354999999996,0.288361256,NA,NA
Hill_and_Anisfled_2015,GPE,0,2,0.24506868600000004,0.29826306300000005,0.13171620900000003,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,2,4,0.25179021799999995,0.40327406000000005,0.17679939700000005,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,4,6,0.20595063200000002,0.3893309650000001,0.18265189599999998,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,6,8,0.19348289400000002,0.423745912,0.19542694400000002,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,8,10,0.109970481,0.5014037639999999,0.23896456200000002,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,10,12,0.126784064,0.5157687479999999,0.240703512,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,12,14,0.14084712400000002,0.40436064900000007,0.190115737,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,14,16,0.141861705,0.359998602,0.17226889900000003,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,16,18,0.195220016,0.25591420100000006,0.11949901099999999,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,18,20,0.20439732900000002,0.24339268300000003,0.11315404400000001,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,20,22,0.25730203,0.216198518,0.09315918899999999,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,22,24,0.20074989200000004,0.25332272200000006,0.11572123300000002,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,24,26,0.23475828900000004,0.30963979399999997,0.14211980100000002,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,26,28,0.205954976,0.260717622,0.11735174100000001,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,28,30,0.221312784,0.26940895700000006,0.119697009,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,30,31.5,0.21868739100000004,0.27187706400000006,0.12329468300000003,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,31.5,33,0.16290346700000002,0.27903678000000004,0.12866456499999998,fraction_organic_carbon
Hill_and_Anisfled_2015,GPE,33,34.5,0.16067786599999997,0.28602910300000006,0.12649507100000001,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,0,2,0.20999709500000005,0.17395342900000002,0.073017547,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,2,4,0.34016916999999997,0.212371064,0.09154787899999998,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,4,6,0.403630674,0.20356111600000001,0.084747234,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,6,8,0.40098013900000007,0.18101108200000002,0.07867241500000001,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,8,10,0.4108145820000001,0.179870064,0.07955961399999999,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,10,12,0.442435097,0.148602613,0.066563828,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,12,14,0.44434987000000004,0.15445751100000002,0.06810510400000001,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,14,16,0.38152678800000006,0.193458617,0.08686685100000001,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,16,18,0.42142077100000014,0.182357055,0.07951081799999998,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,18,20,0.40962661200000006,0.19064572,0.08183043699999999,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,20,22,0.2925204820000001,0.203550608,0.08880151899999998,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,22,24,0.34072539599999996,0.17229927100000003,0.07873928200000002,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,24,26,0.442157733,0.15123275100000003,0.06785299799999998,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,26,28,0.45371050700000004,0.163562262,0.070474814,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,28,30,0.44282540300000006,0.17379972600000002,0.075339423,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,30,32,0.425439626,0.206640014,0.077688406,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,32,34,0.409202288,0.20270036900000002,0.087948193,fraction_organic_carbon
Hill_and_Anisfled_2015,AND,34,36,0.372059942,0.19530345000000002,0.08523682900000001,fraction_organic_carbon
