"","Source","Site_name","Site","Core","Habitat_type","Marsh_type","Soil_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3","DOI"
"837","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",4.16,0.87,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"838","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",3.45,1.02,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"839","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",3.84,0.61,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"840","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",3.9,0.87,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"841","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",3.98,0.73,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"842","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",3.62,0.74,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"843","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",3.68,0.68,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"844","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",2.97,0.95,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"845","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",3.33,0.76,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"846","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Organic Rich Clay with Rootlets",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",2.17,1.23,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"847","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",1.61,1.49,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"848","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",1.8,1.4,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"849","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",1.73,1.55,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"850","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.25,0.26,"EA",1.81,1.54,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"851","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.26,0.27,"EA",1.7,1.19,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"852","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.27,0.28,"EA",1.64,1.27,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"853","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.28,0.29,"EA",1.48,1.3,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"854","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.29,0.3,"EA",1.2,1.55,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"855","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.3,0.31,"EA",1.23,1.45,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"856","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.31,0.32,"EA",1.19,1.09,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"857","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.32,0.33,"EA",0.82,1.43,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"858","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.33,0.34,"EA",0.9,1.44,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"859","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.34,0.35,"EA",0.84,1.42,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"860","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.35,0.36,"EA",0.86,1.69,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"861","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.36,0.37,"EA",0.92,1.63,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"862","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.37,0.38,"EA",0.79,1.69,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"863","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.38,0.39,"EA",0.74,1.69,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"864","Smeaton unpublished Essex","CS TL-N-11","Tollesbury","TL-N-11","Salt marsh","Natural","Basal Clay",51.769839,0.8386148,"direct from dataset","1","UK","England",2019,0.39,0.4,"EA",0.84,1.41,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"865","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay with Rootlets",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0,0.01,"EA",5.31,0.49,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"866","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay with Rootlets",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",4.33,0.62,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"867","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay with Rootlets",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",3.61,0.64,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"868","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay with Rootlets",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",4.2,0.63,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"869","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",2.97,0.7,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"870","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",2.87,0.5,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"871","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",1.96,1.03,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"872","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",2.67,0.59,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"873","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",2.87,0.76,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"874","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",2.3,0.63,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"875","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Organic Rich Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",2.02,0.86,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"876","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",2.48,0.76,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"877","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",2.66,0.83,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"878","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",2.17,0.93,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"879","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",1.97,1.18,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"880","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",3,0.82,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"881","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",1.98,1.14,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"882","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",2.15,0.95,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"883","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",1.47,1.34,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"884","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",1.62,1.64,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"885","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",1.74,1.28,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"886","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",1.94,1.63,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"887","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",1.97,1.1,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"888","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",2.05,1.66,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"889","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",2.12,1.9,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"890","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.25,0.26,"EA",2.08,1.51,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"891","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.26,0.27,"EA",1.75,1.38,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"892","Smeaton unpublished Essex","CS TL-MR-5","Tollesbury","TL-MR-5","Salt marsh","Managed Realignment","Basal Clay",51.76887425,0.83857589,"direct from dataset","1","UK","England",2019,0.27,0.28,"EA",1.92,0.94,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"893","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0,0.01,"EA",8.16,0.39,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"894","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",6.67,0.33,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"895","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",5.15,0.42,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"896","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",5.96,0.57,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"897","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",5.1,0.42,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"898","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",6.27,0.6,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"899","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",6.74,0.52,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"900","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",5.4,0.39,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"901","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",6.39,0.53,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"902","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",5.23,0.41,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"903","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",7.13,0.36,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"904","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",7.03,0.53,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"905","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",7.19,0.49,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"906","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",6.97,0.32,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"907","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",8.01,0.46,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"908","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",6.48,0.41,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"909","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Silt with Organics ",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",2.74,0.72,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"910","Smeaton unpublished Essex","CS WI-N-3","Wallasea Island","WI-N-3","Salt marsh","Natural","Silt with Organics ",51.62069349,0.81189626,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",1.89,0.78,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
