Marsh_type,Marsh_zone,Source,Site_name,Site,Core,Habitat_type,Soil_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Nation,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,BD_reported_g_cm3,DOI
Natural,NA,Smeaton et al 2022a,CS ARN-20-13,Arne,ARN-20-13,NA,Basal Silt,50.690746,-2.027412,direct from dataset,1,UK,England,2020,0.9,0.92,EA,3.912,0.487381951,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-14,Arne,ARN-20-14,NA,Fibrous Peat (Silty),50.690675,-2.0271996,direct from dataset,1,UK,England,2020,0,0.02,EA,8.663,0.340478401,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-14,Arne,ARN-20-14,NA,Fibrous Peat (Silty),50.690675,-2.0271996,direct from dataset,1,UK,England,2020,0.04,0.06,EA,7.137,0.425283229,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-14,Arne,ARN-20-14,NA,Fibrous Peat (Silty),50.690675,-2.0271996,direct from dataset,1,UK,England,2020,0.1,0.12,EA,6.065,0.360291423,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-14,Arne,ARN-20-14,NA,Silt with Organics,50.690675,-2.0271996,direct from dataset,1,UK,England,2020,0.2,0.22,EA,3.929,0.594963619,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-14,Arne,ARN-20-14,NA,Silt with Organics,50.690675,-2.0271996,direct from dataset,1,UK,England,2020,0.3,0.32,EA,4.136,0.605545654,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-14,Arne,ARN-20-14,NA,Silt with Organics,50.690675,-2.0271996,direct from dataset,1,UK,England,2020,0.4,0.42,EA,4.773,0.466423013,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-14,Arne,ARN-20-14,NA,Silt with Organics,50.690675,-2.0271996,direct from dataset,1,UK,England,2020,0.5,0.52,EA,4.014,0.483880542,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-14,Arne,ARN-20-14,NA,Silt with Organics,50.690675,-2.0271996,direct from dataset,1,UK,England,2020,0.6,0.62,EA,4.209,0.385940127,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-14,Arne,ARN-20-14,NA,Silt with Organics,50.690675,-2.0271996,direct from dataset,1,UK,England,2020,0.7,0.72,EA,5.263,0.359272832,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-14,Arne,ARN-20-14,NA,Basal Silt,50.690675,-2.0271996,direct from dataset,1,UK,England,2020,0.8,0.82,EA,4.945,0.40513775,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-14,Arne,ARN-20-14,NA,Basal Silt,50.690675,-2.0271996,direct from dataset,1,UK,England,2020,0.9,0.92,EA,4.269,0.382346762,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-15,Arne,ARN-20-15,NA,Fibrous Peat (Silty),50.690576,-2.0269447,direct from dataset,1,UK,England,2020,0,0.02,EA,7.853,0.27153248,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-15,Arne,ARN-20-15,NA,Fibrous Peat (Silty),50.690576,-2.0269447,direct from dataset,1,UK,England,2020,0.04,0.06,EA,6.9,0.267620805,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-15,Arne,ARN-20-15,NA,Silt with Organics,50.690576,-2.0269447,direct from dataset,1,UK,England,2020,0.1,0.12,EA,5.534,0.306185816,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-15,Arne,ARN-20-15,NA,Silt with Organics,50.690576,-2.0269447,direct from dataset,1,UK,England,2020,0.2,0.22,EA,5.055,0.374028263,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-15,Arne,ARN-20-15,NA,Silt with Organics,50.690576,-2.0269447,direct from dataset,1,UK,England,2020,0.3,0.32,EA,5.457,0.261551697,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-15,Arne,ARN-20-15,NA,Silt with Organics,50.690576,-2.0269447,direct from dataset,1,UK,England,2020,0.4,0.42,EA,6.431,0.24941348,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-15,Arne,ARN-20-15,NA,Silt with Organics,50.690576,-2.0269447,direct from dataset,1,UK,England,2020,0.5,0.52,EA,7.47,0.28323921,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-15,Arne,ARN-20-15,NA,Silt with Organics,50.690576,-2.0269447,direct from dataset,1,UK,England,2020,0.6,0.62,EA,5.199,0.271263685,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-15,Arne,ARN-20-15,NA,Basal Silt,50.690576,-2.0269447,direct from dataset,1,UK,England,2020,0.7,0.72,EA,6.03,0.223326216,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-15,Arne,ARN-20-15,NA,Basal Silt,50.690576,-2.0269447,direct from dataset,1,UK,England,2020,0.8,0.82,EA,5.61,0.235252227,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-16,Arne,ARN-20-16,NA,Fibrous Peat (Silty),50.690441,-2.0265907,direct from dataset,1,UK,England,2020,0,0.02,EA,8.832,0.283104813,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-16,Arne,ARN-20-16,NA,Fibrous Peat (Silty),50.690441,-2.0265907,direct from dataset,1,UK,England,2020,0.04,0.06,EA,7.206,0.273605031,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-16,Arne,ARN-20-16,NA,Fibrous Peat (Silty),50.690441,-2.0265907,direct from dataset,1,UK,England,2020,0.1,0.12,EA,9.099,0.267394452,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-16,Arne,ARN-20-16,NA,Silt with Organics,50.690441,-2.0265907,direct from dataset,1,UK,England,2020,0.2,0.22,EA,3.895,0.368723099,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-16,Arne,ARN-20-16,NA,Silt with Organics,50.690441,-2.0265907,direct from dataset,1,UK,England,2020,0.3,0.32,EA,3.888,0.428791711,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-16,Arne,ARN-20-16,NA,Silt with Organics,50.690441,-2.0265907,direct from dataset,1,UK,England,2020,0.4,0.42,EA,4.932,0.426846484,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-16,Arne,ARN-20-16,NA,Silt with Organics,50.690441,-2.0265907,direct from dataset,1,UK,England,2020,0.5,0.52,EA,4.945,0.404274776,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-16,Arne,ARN-20-16,NA,Silt with Organics,50.690441,-2.0265907,direct from dataset,1,UK,England,2020,0.6,0.62,EA,4.001,0.375117591,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-16,Arne,ARN-20-16,NA,Basal Silt,50.690441,-2.0265907,direct from dataset,1,UK,England,2020,0.7,0.72,EA,3.66,0.424837595,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-16,Arne,ARN-20-16,NA,Basal Silt,50.690441,-2.0265907,direct from dataset,1,UK,England,2020,0.8,0.82,EA,4.186,0.475625705,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-17,Arne,ARN-20-17,NA,Humified Peat,50.690369,-2.0264491,direct from dataset,1,UK,England,2020,0,0.02,EA,12.437,0.266213168,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-17,Arne,ARN-20-17,NA,Humified Peat,50.690369,-2.0264491,direct from dataset,1,UK,England,2020,0.04,0.06,EA,6.255,0.262867378,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-17,Arne,ARN-20-17,NA,Humified Peat,50.690369,-2.0264491,direct from dataset,1,UK,England,2020,0.1,0.12,EA,5.918,0.328962657,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-17,Arne,ARN-20-17,NA,Silt with Organics,50.690369,-2.0264491,direct from dataset,1,UK,England,2020,0.2,0.22,EA,6.068,0.274390195,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-17,Arne,ARN-20-17,NA,Silt with Organics,50.690369,-2.0264491,direct from dataset,1,UK,England,2020,0.3,0.32,EA,5.777,0.418308705,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-17,Arne,ARN-20-17,NA,Silt with Organics,50.690369,-2.0264491,direct from dataset,1,UK,England,2020,0.4,0.42,EA,4.002,0.460650994,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-17,Arne,ARN-20-17,NA,Basal Silt,50.690369,-2.0264491,direct from dataset,1,UK,England,2020,0.5,0.52,EA,4.234,0.332124535,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-17,Arne,ARN-20-17,NA,Basal Silt,50.690369,-2.0264491,direct from dataset,1,UK,England,2020,0.6,0.62,EA,4.061,0.353861564,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-17,Arne,ARN-20-17,NA,Basal Silt,50.690369,-2.0264491,direct from dataset,1,UK,England,2020,0.7,0.72,EA,3.526,0.324279965,unpublished
Natural,NA,Smeaton et al 2022a,CS ARN-20-17,Arne,ARN-20-17,NA,Basal Silt,50.690369,-2.0264491,direct from dataset,1,UK,England,2020,0.8,0.82,EA,2.008,0.374098999,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-01,Avon,AM-20-01,NA,Organic Silt (roots),50.302581000000004,-3.8545274,direct from dataset,1,UK,England,2020,0,0.02,EA,12.501,0.388062193,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-01,Avon,AM-20-01,NA,Organic Silt (roots),50.302581000000004,-3.8545274,direct from dataset,1,UK,England,2020,0.04,0.06,EA,12.133,0.274842903,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-01,Avon,AM-20-01,NA,Organic Silt (roots),50.302581000000004,-3.8545274,direct from dataset,1,UK,England,2020,0.1,0.12,EA,6.786,0.381851613,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-01,Avon,AM-20-01,NA,Organic Silt (roots),50.302581000000004,-3.8545274,direct from dataset,1,UK,England,2020,0.2,0.22,EA,3.877,0.330971546,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-01,Avon,AM-20-01,NA,Organic Silt (rootlets),50.302581000000004,-3.8545274,direct from dataset,1,UK,England,2020,0.3,0.32,EA,2.752,0.513172125,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-01,Avon,AM-20-01,NA,Organic Silt (rootlets),50.302581000000004,-3.8545274,direct from dataset,1,UK,England,2020,0.4,0.42,EA,1.938,0.472626519,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-01,Avon,AM-20-01,NA,Organic silt,50.302581000000004,-3.8545274,direct from dataset,1,UK,England,2020,0.5,0.52,EA,1.557,0.648291135,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-01,Avon,AM-20-01,NA,Organic silt,50.302581000000004,-3.8545274,direct from dataset,1,UK,England,2020,0.6,0.62,EA,1.446,0.639611885,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-01,Avon,AM-20-01,NA,Organic silt,50.302581000000004,-3.8545274,direct from dataset,1,UK,England,2020,0.7,0.72,EA,1.543,0.680765817,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-01,Avon,AM-20-01,NA,Basal Silt,50.302581000000004,-3.8545274,direct from dataset,1,UK,England,2020,0.8,0.82,EA,0.685,0.676719744,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-01,Avon,AM-20-01,NA,Basal Silt,50.302581000000004,-3.8545274,direct from dataset,1,UK,England,2020,0.9,0.92,EA,0.695,0.663860025,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-02,Avon,AM-20-02,NA,Organic Silt (roots),50.302548,-3.8543436,direct from dataset,1,UK,England,2020,0,0.02,EA,9.982,0.229911694,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-02,Avon,AM-20-02,NA,Organic Silt (roots),50.302548,-3.8543436,direct from dataset,1,UK,England,2020,0.04,0.06,EA,8.172,0.376192771,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-02,Avon,AM-20-02,NA,Organic Silt (roots),50.302548,-3.8543436,direct from dataset,1,UK,England,2020,0.1,0.12,EA,9.625,0.267733982,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-02,Avon,AM-20-02,NA,Organic Silt (roots),50.302548,-3.8543436,direct from dataset,1,UK,England,2020,0.2,0.22,EA,6.046,0.185709061,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-02,Avon,AM-20-02,NA,Organic Silt (rootlets),50.302548,-3.8543436,direct from dataset,1,UK,England,2020,0.3,0.32,EA,3.341,0.413031835,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-02,Avon,AM-20-02,NA,Organic Silt (rootlets),50.302548,-3.8543436,direct from dataset,1,UK,England,2020,0.4,0.42,EA,2.17,0.426365482,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-02,Avon,AM-20-02,NA,Organic Silt (rootlets),50.302548,-3.8543436,direct from dataset,1,UK,England,2020,0.5,0.52,EA,1.295,0.640262652,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-02,Avon,AM-20-02,NA,Basal Silt,50.302548,-3.8543436,direct from dataset,1,UK,England,2020,0.6,0.62,EA,1.255,0.716932893,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-02,Avon,AM-20-02,NA,Basal Silt,50.302548,-3.8543436,direct from dataset,1,UK,England,2020,0.7,0.72,EA,1.2,0.744166073,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-02,Avon,AM-20-02,NA,Basal Silt,50.302548,-3.8543436,direct from dataset,1,UK,England,2020,0.8,0.82,EA,1.08,0.833540415,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-02,Avon,AM-20-02,NA,Basal Silt,50.302548,-3.8543436,direct from dataset,1,UK,England,2020,0.9,0.92,EA,1.176,0.681996615,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-03,Avon,AM-20-03,NA,Organic Silt (roots),50.302525,-3.854104,direct from dataset,1,UK,England,2020,0,0.02,EA,7.323,0.507117164,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-03,Avon,AM-20-03,NA,Organic Silt (roots),50.302525,-3.854104,direct from dataset,1,UK,England,2020,0.04,0.06,EA,7.167,0.334833706,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-03,Avon,AM-20-03,NA,Organic Silt (roots),50.302525,-3.854104,direct from dataset,1,UK,England,2020,0.1,0.12,EA,6.616,0.341136242,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-03,Avon,AM-20-03,NA,Organic Silt (roots),50.302525,-3.854104,direct from dataset,1,UK,England,2020,0.2,0.22,EA,4.193,0.505263893,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-03,Avon,AM-20-03,NA,Organic Silt (rootlets),50.302525,-3.854104,direct from dataset,1,UK,England,2020,0.3,0.32,EA,2.559,0.53534064,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-03,Avon,AM-20-03,NA,Organic Silt (rootlets),50.302525,-3.854104,direct from dataset,1,UK,England,2020,0.4,0.42,EA,2.402,0.490232592,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-03,Avon,AM-20-03,NA,Organic Silt (rootlets),50.302525,-3.854104,direct from dataset,1,UK,England,2020,0.5,0.52,EA,1.044,0.672907099,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-03,Avon,AM-20-03,NA,Basal Silt,50.302525,-3.854104,direct from dataset,1,UK,England,2020,0.6,0.62,EA,0.686,0.812418786,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-03,Avon,AM-20-03,NA,Basal Silt,50.302525,-3.854104,direct from dataset,1,UK,England,2020,0.7,0.72,EA,0.782,0.834452903,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-03,Avon,AM-20-03,NA,Basal Silt,50.302525,-3.854104,direct from dataset,1,UK,England,2020,0.8,0.82,EA,0.681,0.754415651,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-03,Avon,AM-20-03,NA,Basal Silt,50.302525,-3.854104,direct from dataset,1,UK,England,2020,0.9,0.92,EA,0.388,0.794989551,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-04,Avon,AM-20-04,NA,Organic Silt (roots),50.30252,-3.8538791,direct from dataset,1,UK,England,2020,0,0.02,EA,6.537,0.328552391,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-04,Avon,AM-20-04,NA,Organic Silt (roots),50.30252,-3.8538791,direct from dataset,1,UK,England,2020,0.04,0.06,EA,5.982,0.272600587,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-04,Avon,AM-20-04,NA,Organic Silt (roots),50.30252,-3.8538791,direct from dataset,1,UK,England,2020,0.1,0.12,EA,5.208,0.352729795,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-04,Avon,AM-20-04,NA,Organic Silt (roots),50.30252,-3.8538791,direct from dataset,1,UK,England,2020,0.2,0.22,EA,4.753,0.388960534,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-04,Avon,AM-20-04,NA,Organic Silt (rootlets),50.30252,-3.8538791,direct from dataset,1,UK,England,2020,0.3,0.32,EA,3.838,0.38658382,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-04,Avon,AM-20-04,NA,Organic Silt (rootlets),50.30252,-3.8538791,direct from dataset,1,UK,England,2020,0.4,0.42,EA,2.58,0.527771938,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-04,Avon,AM-20-04,NA,Organic silt,50.30252,-3.8538791,direct from dataset,1,UK,England,2020,0.5,0.52,EA,2.842,0.593555982,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-04,Avon,AM-20-04,NA,Organic silt,50.30252,-3.8538791,direct from dataset,1,UK,England,2020,0.6,0.62,EA,2.576,0.554474601,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-04,Avon,AM-20-04,NA,Organic silt,50.30252,-3.8538791,direct from dataset,1,UK,England,2020,0.7,0.72,EA,0.96,0.608983401,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-04,Avon,AM-20-04,NA,Organic silt,50.30252,-3.8538791,direct from dataset,1,UK,England,2020,0.8,0.82,EA,0.541,0.723985226,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-04,Avon,AM-20-04,NA,Basal Silt,50.30252,-3.8538791,direct from dataset,1,UK,England,2020,0.9,0.92,EA,0.354,0.856678007,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-05,Avon,AM-20-05,NA,Organic Silt (roots),50.302532,-3.8536549,direct from dataset,1,UK,England,2020,0,0.02,EA,6.16,0.307260996,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-05,Avon,AM-20-05,NA,Organic Silt (roots),50.302532,-3.8536549,direct from dataset,1,UK,England,2020,0.04,0.06,EA,5.55,0.347481219,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-05,Avon,AM-20-05,NA,Organic Silt (roots),50.302532,-3.8536549,direct from dataset,1,UK,England,2020,0.1,0.12,EA,5.735,0.303858617,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-05,Avon,AM-20-05,NA,Organic Silt (roots),50.302532,-3.8536549,direct from dataset,1,UK,England,2020,0.2,0.22,EA,4.636,0.344566915,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-05,Avon,AM-20-05,NA,Organic Silt (roots),50.302532,-3.8536549,direct from dataset,1,UK,England,2020,0.3,0.32,EA,3.433,0.40179903300000003,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-05,Avon,AM-20-05,NA,Organic Silt (rootlets),50.302532,-3.8536549,direct from dataset,1,UK,England,2020,0.4,0.42,EA,2.629,0.359400156,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-05,Avon,AM-20-05,NA,Organic silt,50.302532,-3.8536549,direct from dataset,1,UK,England,2020,0.5,0.52,EA,2.33,0.67131555,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-05,Avon,AM-20-05,NA,Organic silt,50.302532,-3.8536549,direct from dataset,1,UK,England,2020,0.6,0.62,EA,2.008,0.655392982,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-05,Avon,AM-20-05,NA,Organic silt,50.302532,-3.8536549,direct from dataset,1,UK,England,2020,0.7,0.72,EA,2.497,0.512386961,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-05,Avon,AM-20-05,NA,Organic silt,50.302532,-3.8536549,direct from dataset,1,UK,England,2020,0.8,0.82,EA,1.585,0.620944779,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-05,Avon,AM-20-05,NA,Basal Silt,50.302532,-3.8536549,direct from dataset,1,UK,England,2020,0.9,0.92,EA,0.918,0.659000494,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-06,Avon,AM-20-06,NA,Organic Silt (roots),50.302499,-3.8534851,direct from dataset,1,UK,England,2020,0,0.02,EA,5.274,0.316201967,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-06,Avon,AM-20-06,NA,Organic Silt (roots),50.302499,-3.8534851,direct from dataset,1,UK,England,2020,0.04,0.06,EA,4.694,0.307077084,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-06,Avon,AM-20-06,NA,Organic Silt (roots),50.302499,-3.8534851,direct from dataset,1,UK,England,2020,0.1,0.12,EA,3.908,0.481525049,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-06,Avon,AM-20-06,NA,Organic Silt (roots),50.302499,-3.8534851,direct from dataset,1,UK,England,2020,0.2,0.22,EA,3.134,0.539874788,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-06,Avon,AM-20-06,NA,Organic Silt (roots),50.302499,-3.8534851,direct from dataset,1,UK,England,2020,0.3,0.32,EA,3.021,0.550760986,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-06,Avon,AM-20-06,NA,Organic Silt ,50.302499,-3.8534851,direct from dataset,1,UK,England,2020,0.4,0.42,EA,2.683,0.545830719,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-06,Avon,AM-20-06,NA,Organic Silt ,50.302499,-3.8534851,direct from dataset,1,UK,England,2020,0.5,0.52,EA,1.915,0.58241513600000006,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-06,Avon,AM-20-06,NA,Organic Silt ,50.302499,-3.8534851,direct from dataset,1,UK,England,2020,0.6,0.62,EA,1.066,0.593683305,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-06,Avon,AM-20-06,NA,Sandy Silt,50.302499,-3.8534851,direct from dataset,1,UK,England,2020,0.7,0.72,EA,0.581,0.708550733,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-06,Avon,AM-20-06,NA,Sandy Silt,50.302499,-3.8534851,direct from dataset,1,UK,England,2020,0.8,0.82,EA,0.668,0.741761065,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-06,Avon,AM-20-06,NA,Sandy Silt,50.302499,-3.8534851,direct from dataset,1,UK,England,2020,0.9,0.92,EA,0.806,0.695719308,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-07,Avon,AM-20-07,NA,Organic Silt (roots),50.302466,-3.8533153,direct from dataset,1,UK,England,2020,0,0.02,EA,4.484,0.457807425,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-07,Avon,AM-20-07,NA,Organic Silt (roots),50.302466,-3.8533153,direct from dataset,1,UK,England,2020,0.04,0.06,EA,4.535,0.575978202,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-07,Avon,AM-20-07,NA,Organic Silt (roots),50.302466,-3.8533153,direct from dataset,1,UK,England,2020,0.1,0.12,EA,4.501,0.580554791,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-07,Avon,AM-20-07,NA,Organic Silt (roots),50.302466,-3.8533153,direct from dataset,1,UK,England,2020,0.2,0.22,EA,3.863,0.499421138,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-07,Avon,AM-20-07,NA,Organic Silt (rootlets),50.302466,-3.8533153,direct from dataset,1,UK,England,2020,0.3,0.32,EA,2.511,0.54844086,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-07,Avon,AM-20-07,NA,Organic Silt (rootlets),50.302466,-3.8533153,direct from dataset,1,UK,England,2020,0.4,0.42,EA,2.212,0.556830094,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-07,Avon,AM-20-07,NA,Organic Silt (rootlets),50.302466,-3.8533153,direct from dataset,1,UK,England,2020,0.5,0.52,EA,2.644,0.478412685,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-07,Avon,AM-20-07,NA,Organic silt,50.302466,-3.8533153,direct from dataset,1,UK,England,2020,0.6,0.62,EA,2.629,0.59997169400000006,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-07,Avon,AM-20-07,NA,Organic silt,50.302466,-3.8533153,direct from dataset,1,UK,England,2020,0.7,0.72,EA,2.472,0.499449432,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-07,Avon,AM-20-07,NA,Organic silt,50.302466,-3.8533153,direct from dataset,1,UK,England,2020,0.8,0.82,EA,1.166,0.76253609,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-07,Avon,AM-20-07,NA,Basal sandy Silt,50.302466,-3.8533153,direct from dataset,1,UK,England,2020,0.9,0.92,EA,0.762,0.896431375,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-08,Avon,AM-20-08,NA,Organic Silt (rootlets),50.302239,-3.8534469,direct from dataset,1,UK,England,2020,0,0.02,EA,2.942,0.614812008,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-08,Avon,AM-20-08,NA,Organic Silt (rootlets),50.302239,-3.8534469,direct from dataset,1,UK,England,2020,0.04,0.06,EA,3.023,0.494844549,unpublished
Natural,NA,Smeaton et al 2022a,CS AM-20-08,Avon,AM-20-08,NA,Organic Silt (rootlets),50.302239,-3.8534469,direct from dataset,1,UK,England,2020,0.1,0.12,EA,2.427,0.521108651,unpublished
