Species,Source,Site_name,Site,Subsite,Season,Core,Habitat_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,SOM_perc,BD_reported_g_cm3,Conv_factor,DOI
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,2.950660867,3.377047922,1.415823333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,2.457967609,2.942765632,1.48719,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.546973137,3.02121916,1.260186667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.55224931,3.025869819,1.313646667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.595991301,2.182980433,1.42271,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 2,Swartkops Estuary,5,Summer,Swartkops_Summer_5_2_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,2.121608985,2.646283812,1.53334,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,4.159623364,4.44268256,1.112163333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,2.816062152,3.25840648,1.46681,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,3.364074774,3.741449779,1.498996667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,2.881393558,3.315992558,1.48767,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,2.959043165,3.384436461,1.378913333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.985589656,3.407835748,1.441563333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,1.628712648,2.211822519,1.455643333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.703432477,2.277683981,1.39505,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 3,Swartkops Estuary,5,Summer,Swartkops_Summer_5_3_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,1.535228574,2.129421396,1.31733,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,4.825563191,5.029672271,1.002713333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,4.223435486,4.498929472,1.373796667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,3.02450562,3.442138052,1.294866667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,2.988703963,3.41058084,1.248526667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,1.83524929,2.393873327,1.58065,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.693217614,3.150125706,1.518183333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.576126564,3.046916319,1.380056667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.883135514,2.436082428,1.428856667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 4,Swartkops Estuary,5,Summer,Swartkops_Summer_5_4_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,1.769392242,2.335823924,1.41272,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,5.656287611,5.761910631,1.02895,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,3.104847686,3.51295521,1.33665,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,2.775331256,3.222504413,1.383953333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,2.778258848,3.225084926,1.4078,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,2.385534932,2.878920169,1.246086667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,2.609733521,3.076539023,1.60923,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,1.530963087,2.125661602,1.526983333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.439597543,2.045127848,1.127743333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 5,Swartkops Estuary,5,Summer,Swartkops_Summer_5_5_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,0.895467281,1.565506638,1.14651,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0,0.05,LOI,2.995750878,3.416792312,1.306753333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.05,0.1,LOI,3.860525728,4.179044274,1.277116667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.1,0.2,LOI,3.149724013,3.55251125,1.571086667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.2,0.3,LOI,2.947549785,3.374305672,1.40789,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.3,0.4,LOI,2.553518278,3.026988346,1.620113333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.4,0.5,LOI,3.310564243,3.694283158,1.41515,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.5,0.65,LOI,2.602665905,3.070309304,1.4901199999999999,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.65,0.85,LOI,1.704687649,2.278790347,1.389443333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 5 Summer 6,Swartkops Estuary,5,Summer,Swartkops_Summer_5_6_Spartina,Saltmarsh,-33.8504,25.5967,direct from dataset,1,SouthAfrica,2018,0.85,1,LOI,2.906058903,3.337733718,1.270736667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 1,Swartkops Estuary,1,Winter,Swartkops_Winter_1_1_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.024821718,1.679525534,1.4493,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 1,Swartkops Estuary,1,Winter,Swartkops_Winter_1_1_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,9.220504953,8.90357422,1.415266667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 1,Swartkops Estuary,1,Winter,Swartkops_Winter_1_1_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,1.5966657,2.183574879,1.6524666669999999,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 1,Swartkops Estuary,1,Winter,Swartkops_Winter_1_1_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,1.633874862,2.21637273,1.531166667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 2,Swartkops Estuary,1,Winter,Swartkops_Winter_1_2_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.164081614,1.802275552,1.466066667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 2,Swartkops Estuary,1,Winter,Swartkops_Winter_1_2_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,1.279545604,1.904050775,1.500133333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 2,Swartkops Estuary,1,Winter,Swartkops_Winter_1_2_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,1.274288841,1.899417224,1.449133333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 2,Swartkops Estuary,1,Winter,Swartkops_Winter_1_2_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,1.413024806,2.021705426,1.538066667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 3,Swartkops Estuary,1,Winter,Swartkops_Winter_1_3_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.002411015,1.659771719,1.5272,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 3,Swartkops Estuary,1,Winter,Swartkops_Winter_1_3_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,1.389378967,2.000862906,1.4793,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 3,Swartkops Estuary,1,Winter,Swartkops_Winter_1_3_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,1.036472047,1.689794664,1.638766667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 3,Swartkops Estuary,1,Winter,Swartkops_Winter_1_3_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,1.478157169,2.079116059,1.527866667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 4,Swartkops Estuary,1,Winter,Swartkops_Winter_1_4_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.074392006,1.723219044,1.4433,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 4,Swartkops Estuary,1,Winter,Swartkops_Winter_1_4_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,1.385549497,1.997487437,1.503733333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 4,Swartkops Estuary,1,Winter,Swartkops_Winter_1_4_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,1.330194892,1.948695365,1.469633333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 4,Swartkops Estuary,1,Winter,Swartkops_Winter_1_4_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,1.107216432,1.752151989,1.4692,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 5,Swartkops Estuary,1,Winter,Swartkops_Winter_1_5_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.67883419,2.25600193,1.3691,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 5,Swartkops Estuary,1,Winter,Swartkops_Winter_1_5_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,1.647880088,2.228717574,1.513433333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 5,Swartkops Estuary,1,Winter,Swartkops_Winter_1_5_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,1.250998324,1.878887901,1.5079,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 5,Swartkops Estuary,1,Winter,Swartkops_Winter_1_5_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,1.548401022,2.141032192,1.530366667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 6,Swartkops Estuary,1,Winter,Swartkops_Winter_1_6_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,1.428629558,2.035460166,1.660866667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 6,Swartkops Estuary,1,Winter,Swartkops_Winter_1_6_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,3.455025708,3.821618077,1.3625,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 6,Swartkops Estuary,1,Winter,Swartkops_Winter_1_6_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,0.987806007,1.6468982,1.410333333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 1 Winter 6,Swartkops Estuary,1,Winter,Swartkops_Winter_1_6_Spartina,Saltmarsh,-33.8689,25.6286,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,0.833128613,1.510558496,1.528266667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Winter 1,Swartkops Estuary,2,Winter,Swartkops_Winter_2_1_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,6.004724768,6.069039019,1.282373333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Winter 1,Swartkops Estuary,2,Winter,Swartkops_Winter_2_1_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,6.784449632,6.756324047,0.967,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Winter 1,Swartkops Estuary,2,Winter,Swartkops_Winter_2_1_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,4.98335139,5.16875398,1.345266667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Winter 1,Swartkops Estuary,2,Winter,Swartkops_Winter_2_1_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2019,0.25,0.5,LOI,6.292544337,6.322736304,1.1353,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Winter 2,Swartkops Estuary,2,Winter,Swartkops_Winter_2_2_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2019,0,0.05,LOI,6.734790024,6.712551806,0.916633333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Winter 2,Swartkops Estuary,2,Winter,Swartkops_Winter_2_2_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2019,0.05,0.1,LOI,5.779353502,5.870386516,0.957333333,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
Spartina maritima,Human et al 2022,LRDH Swartkops 2 Winter 2,Swartkops Estuary,2,Winter,Swartkops_Winter_2_2_Spartina,Saltmarsh,-33.8532,25.6139,direct from dataset,1,SouthAfrica,2019,0.1,0.25,LOI,4.67568561,4.897563341,1.296966667,(1.1345*SOM_perc)-0.8806,https://doi.org/10.1016/j.scitotenv.2022.156955
