study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,cs137_activity_661keV,cs137_activity_se_661keV,cs137_unit,pb210_activity_46.5keV,pb210_activity_se_46.5keV,pb210_unit,pb214_activity_295keV,pb214_activity_se_295keV,pb214_activity_351.9keV,pb214_activity_se_351.9keV,pb214_unit,bi214_activity_609keV,bi214_activity_se_609keV,bi214_unit
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,18,19,NA,NA,0.08283728253773169,0.1512691147102576,0.018308867412352936,DPM/g,2.4640916233849817,0.1440058627542595,DPM/g,1.2033852024158112,0.06297570913427199,1.130974283123637,0.044245592292230546,DPM/g,1.0624422476388091,0.05088541600193454,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,russian corer,19,20,NA,NA,0.0692875845089688,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,russian corer,20,22,NA,NA,0.04389910050840828,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,russian corer,22,24,NA,NA,0.024314445986357257,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,russian corer,24,26,NA,NA,0.04412498752121378,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,push core,26,28,NA,NA,0.02918876448634847,0.7526503925382376,0.030307413417267955,DPM/g,2.463650781353342,0.13505001859534257,DPM/g,1.3456869559602065,0.05766512112052661,1.3181008459476087,0.04194997790518208,DPM/g,0.628450875916972,0.04067186624427712,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,russian corer,28,30,NA,NA,0.029333597778659248,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,russian corer,30,32,NA,NA,0.030121645105232783,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G4,russian corer,34,36,NA,NA,0.020782996073693764,NA,NA,DPM/g,NA,NA,DPM/g,NA,NA,NA,NA,DPM/g,NA,NA,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,50,52,NA,NA,NA,-0.0612213108500981,0,DPM/g,0.37775600215436916,0.09571294083083748,DPM/g,1.5717461925179697,0.09306627180225079,1.6289650170411043,0.09254698879043474,DPM/g,1.6933799022420877,0.12391028319704521,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,52,54,NA,NA,NA,-0.057595995771349946,0,DPM/g,0.3365595892805233,0.08991651095707433,DPM/g,1.4039684085422992,0.08870668061810155,1.5186654431668616,0.09027206689609295,DPM/g,1.658147192092327,0.12490928750745725,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,58,60,NA,NA,NA,-0.05606292841366934,0,DPM/g,0.4808947736664967,0.09596334583902233,DPM/g,1.862619550282335,0.09513076483772435,2.0928726859999385,0.10104991154564667,DPM/g,1.9028492748509904,0.13469026246864874,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G13,push core,62,64,NA,NA,NA,-0.0557731302706596,0,DPM/g,0.3321531491777683,0.09553368691841271,DPM/g,2.2367173910165734,0.10101120203555851,2.138544390731549,0.1004834980823876,DPM/g,1.6433687979163538,0.13894451915938505,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,push core,2,3,NA,NA,NA,-4.841190162557126e-4,0.04952056748283485,DPM/g,7.064474336881414,0.186590158434595,DPM/g,1.560007626227331,0.10993475808970143,1.7317647711062438,0.12222673794740323,DPM/g,0.9067953668860472,0.14946981167261225,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,push core,6,7,NA,NA,NA,1.118385072717194,0.08186261925391893,DPM/g,3.8883687396128965,0.11507758675100467,DPM/g,1.2213700010150372,0.10064726520295171,1.7121444933346786,0.12102286367780461,DPM/g,1.4828900989626177,0.16830715708217153,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,push core,8,9,NA,NA,NA,0.5369987634279927,0.06412486371428726,DPM/g,0.9667096387187195,0.12151958106261204,DPM/g,1.1324677055968342,0.09005075285534951,1.1613695745331882,0.09278698979192947,DPM/g,1.1548395452076579,0.12846784729023622,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,push core,12,13,NA,NA,NA,0.2996937661432104,0.07653445544675444,DPM/g,0.5952835309453814,0.12375373485573431,DPM/g,1.1594083228627086,0.08879007165469477,1.4294894350516587,0.10121905952747115,DPM/g,1.2565175389017873,0.12625266754291048,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,push core,15,16,NA,NA,NA,0.38520778799333666,0.07653860462907017,DPM/g,1.1577099478724129,1.020586303218304,DPM/g,1.4738283894456885,0.08844877406113644,1.5475627658751614,0.09826349917801756,DPM/g,1.6578282495472147,0.12625157046832006,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,push core,18,19,NA,NA,NA,0.3129155736893588,0.06955735581050941,DPM/g,1.3874574923285352,0.09173592830885029,DPM/g,1.5774850053318112,0.09048207049225158,1.86835901709269,0.1047916323781031,DPM/g,1.8334489466684412,0.1147719872514064,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,push core,42,44,NA,NA,NA,-0.051011537560192034,0,DPM/g,0.8521604105942066,0.06339002664817175,DPM/g,2.1121350204573335,0.09581588576097406,2.1660177236654383,0.10240634531206887,DPM/g,2.0370019446557777,0.13257564103882483,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G17,push core,52,54,NA,NA,NA,0.07177109790638209,0.036312012599081095,DPM/g,0.9442153685305718,0.11096161350091611,DPM/g,2.3565258315618465,0.08910318075573195,2.443291430572418,0.09667772562081298,DPM/g,2.2418517023380953,0.1247772754136076,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,2,3,NA,NA,NA,0.17567699907409332,0.07401330682210557,DPM/g,5.45623494354068,0.1980956857598687,DPM/g,1.7850264679790657,0.12075268497531895,2.1502466450585365,0.14772974529777477,DPM/g,1.6259795158687114,0.16374945371873048,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,4,5,NA,NA,NA,0.1594621713423977,0.07324045758548181,DPM/g,5.6738178721503445,0.1620052795763224,DPM/g,1.4859423259331643,0.12163442086552155,1.7864130795215276,0.13933294495053333,DPM/g,1.8999408932271182,0.18307152962801257,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,6,7,NA,NA,NA,0.11863874298507497,0.08030788400985324,DPM/g,5.595139277431735,0.20842474962009527,DPM/g,1.7257029098307437,0.12764492125100843,1.9557357566285507,0.14764364443701744,DPM/g,1.6122129684987747,0.19634771047667526,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,8,9,NA,NA,NA,0.16336817175381976,0.06746284777246701,DPM/g,5.327991588306837,0.14950796764262972,DPM/g,1.6398229104157804,0.12011684757866796,1.6543034326437522,0.1305727709431439,DPM/g,1.6531761054865692,0.1714702581360857,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,10,11,NA,NA,NA,0.28426902513163527,0.07393988205601765,DPM/g,4.166001368077252,0.19746793259351805,DPM/g,1.5963634203129542,0.12856417586987387,1.5198499451494836,0.12753083392228629,DPM/g,1.6579817192251354,0.17948863147581356,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,12,13,NA,NA,NA,0.24725624703911253,0.08175997436691557,DPM/g,4.522779249574094,0.22141914095796,DPM/g,1.0727049072971557,0.1252619803501182,1.7914798654649429,0.1336327554118527,DPM/g,1.78527674445429,0.19291389863480213,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,14,15,NA,NA,NA,0.13430754628128538,0.08693984324932183,DPM/g,4.171833022461008,0.14036916744450978,DPM/g,1.3780115199601464,0.12305807386352048,1.662118582856608,0.1378204498544192,DPM/g,1.6248002993340762,0.18638159410857427,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,16,17,NA,NA,NA,0.33004714941007074,0.08732480920678706,DPM/g,4.82636763238613,0.14486592238455823,DPM/g,1.7874781235624329,0.12749775644493547,1.6362485280337946,0.13692234264426092,DPM/g,1.7513287571017893,0.16208127059516517,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,18,19,NA,NA,NA,0.33674982744117177,0.09078231602720684,DPM/g,4.204568781538294,0.23604155198838792,DPM/g,1.6320600544576875,0.12515987516444288,2.02925297625065,0.14294811669766,DPM/g,1.6617527992943986,0.17528291629430112,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,20,22,NA,NA,NA,0.314252697413417,0.07753349456311984,DPM/g,3.6339611464755324,0.18246884534368218,DPM/g,1.7960638205029054,0.11908425191360446,1.8058852173231565,0.13063074526511945,DPM/g,1.715916312667213,0.1476066926118352,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,24,26,NA,NA,NA,0.9312661302771877,0.09647110100539232,DPM/g,2.7152195291826966,0.20610684263942408,DPM/g,1.4957572571880107,0.1176608683572512,1.666582000473971,0.1410775716674347,DPM/g,1.6687088479504366,0.17667799250507757,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,28,30,NA,NA,NA,0.38786884501004826,0.09999461638691967,DPM/g,0.8185209928044043,0.16136964336650766,DPM/g,1.588009742552722,0.109556282791995,1.787138498940325,0.12097618417470701,DPM/g,1.6979616531332062,0.16117855912302215,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,32,34,NA,NA,NA,0.24506448844920387,0.07288339850217503,DPM/g,1.4725544949491867,0.2303672949452793,DPM/g,1.743894448837076,0.12478703533491856,1.9611019757120445,0.14669668869049365,DPM/g,1.791665751098993,0.17803051334099168,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,36,38,NA,NA,NA,0.31840181629172903,0.07271145361315565,DPM/g,0.9866955347185351,0.08367103230629448,DPM/g,2.0216069323127397,0.12257761407028242,1.865608071472921,0.11755207649799801,DPM/g,1.889998356891991,0.167752522456598,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,40,42,NA,NA,NA,-0.002590547657710587,0.05823518915532644,DPM/g,0.968814682565496,0.16689656085394192,DPM/g,1.754819086516199,0.11262339492831289,2.27614657773221,0.12927017262392482,DPM/g,2.0544418733566294,0.15686592769620222,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,44,46,NA,NA,NA,-0.060700080359193075,0,DPM/g,0.5425952635519632,0.1287979417219826,DPM/g,1.746078829832341,0.1002237644231562,2.100691467638622,0.11782073270149987,DPM/g,1.7114044830705133,0.14197753553867265,DPM/g
Schieder_and_Kirwan_2019,Goodwin Island,G20,push core,72,74,NA,NA,NA,-0.055836881148847176,0,DPM/g,0.8659813045182867,0.1643296782940656,DPM/g,2.0230287442194386,0.10258617317989396,2.224449692565475,0.10307460556129089,DPM/g,2.0499286482934655,0.1356918395569693,DPM/g
