Core_ID,Saltmarsh,Marsh_type,Marsh_zone,Nation,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Core_depth_cm,Core_mid-depth_cm,Substrate,Dry_bulk_density_g_cm_3,OC_Perc,N_Perc,CN,NC,d13C_per_mil,d15N_per_mil
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,79-80,79.5,Basal  Clay,0.9294861,1.33,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,80-81,80.5,Basal  Clay,1.001223385,1.29,0.10,11.97,0.08,-23.42,8.68
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,81-82,81.5,Basal  Clay,0.975386928,1.26,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,82-83,82.5,Basal  Clay,1.009867369,1.27,0.09,12.18,0.08,-23.68,6.34
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,83-84,83.5,Basal  Clay,1.097035793,1.26,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,84-85,84.5,Basal  Clay,1.185367829,1.20,0.08,12.38,0.08,-23.79,5.54
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,85-86,85.5,Basal  Clay,1.154636415,0.92,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,86-87,86.5,Basal  Clay,1.305237674,0.98,0.07,12.74,0.08,-23.74,6.22
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,87_88,87.5,Basal  Clay,1.025655726,1.06,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,88-89,88.5,Basal  Clay,0.979181934,0.78,0.08,12.65,0.08,-24.08,5.79
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,89-90,89.5,Basal  Clay,0.959114027,1.11,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,90-91,90.5,Basal  Clay,0.898521256,1.05,0.09,12.75,0.08,-23.94,5.31
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,91-92,91.5,Basal  Clay,0.829967108,1.11,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,92-93,92.5,Basal  Clay,0.80055139,1.11,0.09,11.61,0.09,-23.86,6.70
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,93-94,93.5,Basal  Clay,0.874258683,1.10,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,94-95,94.5,Basal  Clay,0.639764094,0.98,0.09,11.73,0.09,-23.66,6.63
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,95-96,95.5,Basal  Clay,0.61004421,1.00,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,96-97,96.5,Basal  Clay,0.549373629,1.08,0.08,11.87,0.08,-23.61,6.28
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,97-98,97.5,Basal  Clay,0.418111693,1.61,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,98_99,98.5,Basal  Clay,0.253193393,1.57,0.12,11.87,0.08,-23.80,6.12
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,0_1,0.5,Humified Peat (Substantia Humosa),0.612357289,9.57,0.52,13.42,0.07,-24.84,6.66
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,1_2,1.5,Humified Peat (Substantia Humosa),0.438536818,7.17,0.49,13.33,0.08,-24.67,6.78
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,2_3,2.5,Humified Peat (Substantia Humosa),0.355693924,6.20,0.56,13.63,0.07,-24.91,6.60
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,3_4,3.5,Humified Peat (Substantia Humosa),0.301004103,5.78,0.52,13.53,0.07,-24.68,6.56
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,4_5,4.5,Humified Peat (Substantia Humosa),0.286308623,6.73,0.59,14.90,0.07,-25.48,6.29
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,5_6,5.5,Humified Peat (Substantia Humosa),0.282591427,5.77,0.49,14.43,0.07,-24.87,6.98
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,6_7,6.5,Humified Peat (Substantia Humosa),0.320134753,4.98,0.50,15.38,0.07,-24.72,6.51
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,7_8,7.5,Humified Peat (Substantia Humosa),0.270576855,6.25,0.41,13.63,0.07,-24.34,7.16
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,8_9,8.5,Humified Peat (Substantia Humosa),0.306132489,5.28,0.49,15.31,0.07,-24.00,6.87
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,9_10,9.5,Humified Peat (Substantia Humosa),0.365604089,6.66,0.49,14.24,0.07,-24.22,6.87
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,10_11,10.5,Silt with Organics,0.36229009,6.18,0.54,14.43,0.07,-24.96,6.91
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,11_12,11.5,Silt with Organics,0.374601754,5.45,0.45,16.02,0.06,-24.13,6.41
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,12_13,12.5,Silt with Organics,0.353062531,5.09,0.38,14.52,0.07,-24.06,6.60
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,13_14,13.5,Silt with Organics,0.575701705,4.07,0.35,14.93,0.07,-24.05,5.94
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,14_15,14.5,Silt with Organics,0.364334371,5.87,0.29,14.89,0.07,-24.10,5.96
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,15_16,15.5,Silt with Organics,0.41431315,4.81,0.44,16.17,0.06,-24.31,6.22
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,16_17,16.5,Silt with Organics,0.364069109,5.10,0.33,15.34,0.07,-24.52,6.05
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,17_18,17.5,Silt with Organics,0.447700714,4.90,0.30,15.83,0.06,-24.00,6.14
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,18_19,18.5,Silt with Organics,0.315027587,5.81,0.33,15.13,0.07,-23.72,6.43
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,19-20,19.5,Silt with Organics,0.339587253,4.64,0.40,15.34,0.07,-23.81,6.25
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,20-21,20.5,Silt with Organics,0.376249912,4.44,0.35,15.20,0.07,-23.86,7.29
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,21_22,21.5,Silt with Organics,0.395122374,3.78,NA,NA,NA,NA,NA
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,22-23,22.5,Silt with Organics,0.459308552,3.81,0.26,16.51,0.06,-22.86,6.61
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,23-24,23.5,Silt with Organics,0.313878121,3.75,NA,NA,NA,NA,NA
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,24-25,24.5,Silt with Organics,0.49245915,3.26,0.22,15.54,0.06,-23.49,5.94
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,25-26,25.5,Silt with Organics,0.462746339,1.86,NA,NA,NA,NA,NA
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,26-27,26.5,Gravel,0.339948009,1.47,0.13,15.44,0.06,-22.76,3.94
SM-7,Siffkey,Natural,LM,England,2019,52.96482,0.92248266,596368.828,344825.016,2.39,27-28,27.5,Gravel,0.46331223,1.42,0.18,16.72,0.06,-22.24,4.84
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,0_1,0.5,Fibrous Peat ,0.07069357,28.30,0.81,40.76,0.02,-29.54,-0.55
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,1_2,1.5,Fibrous Peat ,0.105506472,25.29,0.92,32.10,0.03,-29.79,-0.97
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,2_3,2.5,Fibrous Peat ,0.15506437,24.82,1.19,24.40,0.04,-29.15,0.79
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,3_4,3.5,Fibrous Peat ,0.137249416,23.62,1.54,17.86,0.06,-29.28,1.18
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,4_5,4.5,Fibrous Peat ,0.13958018,22.67,1.02,26.00,0.04,-29.55,0.86
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,5_6,5.5,Fibrous Peat ,0.17620747,22.86,1.34,19.88,0.05,-29.92,0.87
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,6_7,6.5,Fibrous Peat ,0.129609889,21.07,1.34,18.41,0.05,-29.91,0.96
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,7_8,7.5,Humified Peat,0.122207328,20.04,1.30,17.93,0.06,-29.85,1.29
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,8_9,8.5,Humified Peat,0.161147698,19.24,1.11,20.17,0.05,-29.66,1.84
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,9_10,9.5,Humified Peat,0.13413348,18.40,1.26,17.02,0.06,-29.01,2.15
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,10_11,10.5,Humified Peat,0.125132277,17.82,1.39,14.96,0.07,-29.25,1.85
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,11_12,11.5,Humified Peat,0.183072434,17.92,1.33,15.69,0.06,-29.15,2.49
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,12_13,12.5,Humified Peat,0.12130544,17.96,1.32,15.84,0.06,-29.01,2.28
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,13_14,13.5,Humified Peat,0.115437858,17.51,1.56,13.12,0.08,-28.89,2.50
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,14_15,14.5,Humified Peat,0.187380279,15.48,1.10,16.42,0.06,-27.98,3.28
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,15_16,15.5,Humified Peat,0.287228196,12.15,0.92,15.42,0.06,-27.54,4.17
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,16_17,16.5,Silty Sand,0.742717337,0.44,0.03,17.21,0.06,-26.76,5.69
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,17_18,17.5,Silty Sand,1.096370871,0.37,0.03,15.48,0.06,-26.84,2.53
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,18_19,18.5,Silty Sand,1.004682394,0.39,0.03,15.99,0.06,-27.64,5.02
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,19-20,19.5,Silty Sand,0.92800771,0.28,0.02,15.43,0.06,-26.90,4.16
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,20-21,20.5,Silty Sand,1.153607201,0.43,0.03,16.60,0.06,-25.64,5.98
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,21_22,21.5,Silty Sand,1.343382259,0.38,NA,NA,NA,NA,NA
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,22-23,22.5,Silty Sand,1.236287402,0.36,0.02,18.11,0.06,-25.75,4.27
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,23-24,23.5,Silty Sand,0.91423534,0.43,NA,NA,NA,NA,NA
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,24-25,24.5,Silty Sand,1.174835184,0.35,0.02,17.37,0.06,-25.90,3.63
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,25-26,25.5,Silty Sand,1.360574733,0.40,NA,NA,NA,NA,NA
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,26-27,26.5,Silty Sand,1.181141331,0.20,0.01,17.55,0.06,-26.14,3.53
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,27-28,27.5,Silty Sand,1.354095282,0.27,NA,NA,NA,NA,NA
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,28-29,28.5,Silty Sand,1.662088491,0.33,0.02,15.78,0.06,-24.64,5.07
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,29-30,29.5,Silty Sand,1.043813751,0.22,NA,NA,NA,NA,NA
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,30-31,30.5,Silty Sand,1.265105397,0.24,0.02,16.14,0.06,-23.23,4.30
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,31-32,31.5,Silty Sand,1.529822098,0.24,NA,NA,NA,NA,NA
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,32_33,32.5,Silty Sand,1.041154064,0.20,0.01,15.81,0.06,-23.01,4.08
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,33-34,33.5,Sand,0.955439273,0.16,NA,NA,NA,NA,NA
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,34-35,34.5,Sand,0.395617528,0.16,0.02,11.07,0.09,-23.58,5.06
LI-1,Lindisfarne,Natural,HM,England,2021,55.681079,-1.8434113,409945.256,643077.382,2.56,35-36,35.5,Sand,0.25015173,0.21,0.02,13.64,0.07,-23.74,5.87
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,0_1,0.5,Peat (Turfa herbacea),0.138773785,23.76,0.78,35.54,0.03,-29.61,2.55
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,1_2,1.5,Peat (Turfa herbacea),0.085130862,22.99,0.66,40.79,0.02,-29.52,2.66
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,2_3,2.5,Peat (Turfa herbacea),0.072465516,19.13,1.69,13.19,0.08,-29.85,2.88
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,3_4,3.5,Peat (Turfa herbacea),0.064631464,18.33,1.58,13.50,0.07,-29.71,2.25
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,4_5,4.5,Peat (Turfa herbacea),0.113761406,17.40,1.29,15.78,0.06,-29.50,2.43
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,5_6,5.5,Peat (Turfa herbacea),0.091896796,16.99,1.00,19.84,0.05,-29.36,2.69
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,6_7,6.5,Peat (Turfa herbacea),0.155014855,17.29,1.04,19.31,0.05,-28.92,2.69
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,7_8,7.5,Peat (Turfa herbacea),0.133503926,17.27,0.96,20.97,0.05,-28.97,1.58
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,8_9,8.5,Peat (Turfa herbacea),0.136665841,15.33,1.05,17.04,0.06,-29.21,2.92
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,9_10,9.5,Peat (Turfa herbacea),0.216159369,15.29,1.09,16.40,0.06,-29.00,1.90
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,10_11,10.5,Peat (Turfa herbacea),0.294294758,15.58,0.94,19.27,0.05,-28.81,3.30
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,11_12,11.5,Humified Peat (Substantia Humosa),0.25770991,12.28,0.78,18.38,0.05,-28.24,3.24
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,12_13,12.5,Humified Peat (Substantia Humosa),0.274813963,12.49,0.83,17.61,0.06,-28.53,2.75
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,13_14,13.5,Humified Peat (Substantia Humosa),0.286849756,12.35,0.83,17.34,0.06,-28.45,2.77
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,14_15,14.5,Humified Peat (Substantia Humosa),0.322957134,12.63,0.72,20.53,0.05,-28.32,2.76
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,15_16,15.5,Humified Peat (Substantia Humosa),0.276168565,12.04,0.64,21.94,0.05,-28.58,2.54
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,16_17,16.5,Humified Peat (Substantia Humosa),0.363474924,11.93,0.69,20.10,0.05,-28.75,2.36
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,17_18,17.5,Humified Peat (Substantia Humosa),0.292169131,11.50,0.67,20.10,0.05,-28.94,2.10
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,18_19,18.5,Humified Peat (Substantia Humosa),0.204169555,10.81,0.66,19.01,0.05,-28.60,2.70
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,19-20,19.5,Humified Peat (Substantia Humosa),0.227070453,10.21,0.73,16.32,0.06,-28.72,2.63
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,20-21,20.5,Humified Peat (Substantia Humosa),0.237107944,10.71,0.69,18.01,0.06,-28.35,3.09
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,21_22,21.5,Silty Sand,0.171698026,9.96,0.59,19.82,0.05,-28.20,3.00
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,22-23,22.5,Silty Sand,0.200887388,9.56,0.72,15.53,0.06,-28.61,2.39
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,23-24,23.5,Silty Sand,0.182563132,9.91,0.73,15.73,0.06,-28.41,2.31
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,24-25,24.5,Silty Sand,0.202786659,9.90,0.76,15.17,0.07,-28.64,2.48
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,25-26,25.5,Silty Sand,0.225482422,8.97,0.45,23.31,0.04,-28.05,2.91
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,26-27,26.5,Silty Sand,0.267556412,7.23,0.46,18.27,0.05,-27.46,2.90
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,27-28,27.5,Silty Sand,0.319894249,6.99,0.70,11.66,0.09,-28.30,2.32
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,28-29,28.5,Silty Sand,0.291889722,6.73,0.71,10.99,0.09,-28.00,2.60
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,29-30,29.5,Silty Sand,0.332216524,6.69,0.63,12.41,0.08,-27.79,2.45
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,30-31,30.5,Silty Sand,0.331530381,5.41,0.43,14.64,0.07,-27.38,2.80
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,31-32,31.5,Silty Sand,0.344460989,5.60,NA,NA,NA,NA,NA
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,32_33,32.5,Sand,0.581629412,0.32,0.04,8.71,0.11,-27.62,2.42
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,33-34,33.5,Sand,1.001948433,0.63,NA,NA,NA,NA,NA
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,34-35,34.5,Sand,1.064744642,0.42,0.02,20.97,0.05,-27.99,2.16
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,35-36,35.5,Sand,1.312265332,0.45,NA,NA,NA,NA,NA
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,36-37,36.5,Sand,0.679401217,0.48,0.03,18.74,0.05,-27.07,2.87
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,37-38,37.5,Sand,1.050091604,0.53,NA,NA,NA,NA,NA
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,38-39,38.5,Sand,0.921100304,0.18,0.01,14.09,0.07,-28.28,0.70
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,39-40,39.5,Sand,1.128587748,0.21,NA,NA,NA,NA,NA
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,40-41,40.5,Sand,0.928361392,0.16,0.02,9.93,0.10,-26.94,2.99
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,41-42,41.5,Sand,0.909934569,0.44,NA,NA,NA,NA,NA
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,42-43,42.5,Sand,0.982032609,0.43,0.03,16.64,0.06,-27.78,2.61
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,43_44,43.5,Sand,0.951216312,0.36,NA,NA,NA,NA,NA
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,44-45,44.5,Sand,0.835084884,0.29,0.02,17.88,0.06,-27.78,2.36
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,45-46,45.5,Sand,0.675238382,0.27,NA,NA,NA,NA,NA
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,46-47,46.5,Sand,0.830101507,0.23,0.02,16.19,0.06,-27.16,2.83
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,47-48,47.5,Sand,0.66190104,0.27,NA,NA,NA,NA,NA
ML-1,Malltraeth,Natural,HM,Wales,2021,53.166433,-4.3879841,240464.189,365921.625,2.40,48-49,48.5,Sand,0.440708425,0.37,0.02,21.41,0.05,-27.22,2.02
LR-19-06,Llanrhidian,Natural,HM,Wales,2019,51.615751,-4.1692587,249908.31,192999.78,4.35,0_1,0.5,Peat (Turfa herbacea),0.452431552,23.92,1.63,17.07,0.06,-27.82,4.04
LR-19-06,Llanrhidian,Natural,HM,Wales,2019,51.615751,-4.1692587,249908.31,192999.78,4.35,1_2,1.5,Peat (Turfa herbacea),0.388676372,22.83,1.74,15.33,0.07,-27.78,3.84
LR-19-06,Llanrhidian,Natural,HM,Wales,2019,51.615751,-4.1692587,249908.31,192999.78,4.35,2_3,2.5,Peat (Turfa herbacea),0.42,22.40,1.06,24.76,0.04,-27.92,4.04
LR-19-06,Llanrhidian,Natural,HM,Wales,2019,51.615751,-4.1692587,249908.31,192999.78,4.35,3_4,3.5,Peat (Turfa herbacea),0.321379237,21.54,1.55,16.19,0.06,-28.50,4.14
LR-19-06,Llanrhidian,Natural,HM,Wales,2019,51.615751,-4.1692587,249908.31,192999.78,4.35,4_5,4.5,Peat (Turfa herbacea),0.36,23.11,1.24,21.83,0.05,-28.09,4.04
LR-19-06,Llanrhidian,Natural,HM,Wales,2019,51.615751,-4.1692587,249908.31,192999.78,4.35,5_6,5.5,Peat (Turfa herbacea),0.25,20.13,1.09,21.53,0.05,-27.52,3.89
LR-19-06,Llanrhidian,Natural,HM,Wales,2019,51.615751,-4.1692587,249908.31,192999.78,4.35,6_7,6.5,Peat (Turfa herbacea),0.45,15.10,1.10,16.03,0.06,-26.86,3.97
LR-19-06,Llanrhidian,Natural,HM,Wales,2019,51.615751,-4.1692587,249908.31,192999.78,4.35,7_8,7.5,Sandy Silt,0.597651684,10.81,0.64,19.62,0.05,-26.61,4.86
LR-19-06,Llanrhidian,Natural,HM,Wales,2019,51.615751,-4.1692587,249908.31,192999.78,4.35,8_9,8.5,Sandy Silt,0.65,11.27,0.65,20.14,0.05,-27.05,4.12
