Core_ID,Saltmarsh,Marsh_type,Marsh_zone,Nation ,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Core_depth_cm,Core_mid-depth_cm,Substrate,Wet_bulk_density_g_cm_3,Dry_bulk_density_g_cm_3,OC_Perc
SM-20,Stiffkey,Natural,HM,England,2019,52.958321,0.92822405,596783.843,344118.108,2.74,90_92,91,Basal Clay,1.166068143,0.912707621,0.855
SM-21,Stiffkey,Natural,HM,England,2019,52.957448,0.92823951,596788.7,344021.731,2.81,0_2,1,Peat (Turfa herbacea),0.515987399,0.146358886,13.203
SM-21,Stiffkey,Natural,HM,England,2019,52.957448,0.92823951,596788.7,344021.731,2.81,4_6,5,Peat (Turfa herbacea),0.635127253,0.18469047,14.783
SM-21,Stiffkey,Natural,HM,England,2019,52.957448,0.92823951,596788.7,344021.731,2.81,10_12,11,Peat (Turfa herbacea),0.856253594,0.328205787,7.721
SM-21,Stiffkey,Natural,HM,England,2019,52.957448,0.92823951,596788.7,344021.731,2.81,20_22,21,Humified Peat (Substantia Humosa),0.890878636,0.442351712,4.199
SM-21,Stiffkey,Natural,HM,England,2019,52.957448,0.92823951,596788.7,344021.731,2.81,30_32,31,Silt with Organics,0.846046457,0.497200042,2.333
SM-21,Stiffkey,Natural,HM,England,2019,52.957448,0.92823951,596788.7,344021.731,2.81,40_42,41,Silt with Organics,0.764820847,0.479021011,1.729
SM-21,Stiffkey,Natural,HM,England,2019,52.957448,0.92823951,596788.7,344021.731,2.81,50_52,51,Basal Clay,0.853134157,0.548851126,1.362
SM-21,Stiffkey,Natural,HM,England,2019,52.957448,0.92823951,596788.7,344021.731,2.81,60_62,61,Basal Clay,0.941878953,0.628966188,1.099
SM-21,Stiffkey,Natural,HM,England,2019,52.957448,0.92823951,596788.7,344021.731,2.81,70_72,71,Basal Clay,1.048958399,0.716876305,0.773
SM-21,Stiffkey,Natural,HM,England,2019,52.957448,0.92823951,596788.7,344021.731,2.81,80_82,81,Basal Clay,0.872586428,0.535015257,1.073
SM-21,Stiffkey,Natural,HM,England,2019,52.957448,0.92823951,596788.7,344021.731,2.81,90_92,91,Basal Clay,0.936821363,0.605694199,0.977
NT-01,Newton,Natural,HM,England,2019,50.715828,-1.3933966,442922.026,90864.738,1.513,0_2,1,Humified Peat (Substantia Humosa),0.62751611,0.156092095,16.4
NT-01,Newton,Natural,HM,England,2019,50.715828,-1.3933966,442922.026,90864.738,1.513,4_6,5,Humified Peat (Substantia Humosa),0.826643701,0.44712636,12.68
NT-01,Newton,Natural,HM,England,2019,50.715828,-1.3933966,442922.026,90864.738,1.513,10_12,11,Grey Silt (Flint),0.809794498,0.517847744,7.63
NT-01,Newton,Natural,HM,England,2019,50.715828,-1.3933966,442922.026,90864.738,1.513,20_22,21,Grey Silt (Flint),1.104839468,0.77197221,2.68
NT-01,Newton,Natural,HM,England,2019,50.715828,-1.3933966,442922.026,90864.738,1.513,30_32,31,Basal Clay (Fe Staining),0.83564126,0.626773387,2.01
NT-02,Newton,Natural,HM,England,2019,50.715863,-1.3933395,442926.053,90868.584,1.376,0_2,1,Humified Peat (Substantia Humosa),0.795470553,0.196453788,14.81
NT-02,Newton,Natural,HM,England,2019,50.715863,-1.3933395,442926.053,90868.584,1.376,4_6,5,Humified Peat (Substantia Humosa),0.695627352,0.145453471,23.46
NT-02,Newton,Natural,HM,England,2019,50.715863,-1.3933395,442926.053,90868.584,1.376,10_12,11,Silt with Organics,0.695966882,0.173938669,14.21
NT-02,Newton,Natural,HM,England,2019,50.715863,-1.3933395,442926.053,90868.584,1.376,20_22,21,Silt (Fe Staining),0.934331472,0.526109653,1.65
NT-02,Newton,Natural,HM,England,2019,50.715863,-1.3933395,442926.053,90868.584,1.376,30_32,31,Silt (Fe Staining),0.987673136,0.610730568,1.85
NT-02,Newton,Natural,HM,England,2019,50.715863,-1.3933395,442926.053,90868.584,1.376,40_42,41,Basal Clay (Chalk),1.212831402,1.023663373,0.89
NT-03,Newton,Natural,MM,England,2019,50.715943,-1.3931968,442936.092,90877.297,1.301,0_2,1,Humified Peat (Substantia Humosa),0.543128622,0.137375473,14.56
NT-03,Newton,Natural,MM,England,2019,50.715943,-1.3931968,442936.092,90877.297,1.301,4_6,5,Humified Peat (Substantia Humosa),0.908251282,0.302493422,12.88
NT-03,Newton,Natural,MM,England,2019,50.715943,-1.3931968,442936.092,90877.297,1.301,10_12,11,Silt with Organics,0.769475245,0.304106192,6.52
NT-03,Newton,Natural,MM,England,2019,50.715943,-1.3931968,442936.092,90877.297,1.301,20_22,21,Basal Clay ,0.851832623,0.445754091,5.87
NT-03,Newton,Natural,MM,England,2019,50.715943,-1.3931968,442936.092,90877.297,1.301,30_32,31,Basal Clay ,0.847298476,0.499470653,2.28
NT-03,Newton,Natural,MM,England,2019,50.715943,-1.3931968,442936.092,90877.297,1.301,40_42,41,Basal Clay ,1.066041029,0.649649257,1.65
NT-03,Newton,Natural,MM,England,2019,50.715943,-1.3931968,442936.092,90877.297,1.301,50_52,51,Basal Clay ,1.139591834,0.676995613,1.26
NT-04,Newton,Natural,MM,England,2019,50.716015,-1.3930684,442945.305,90885.519,1.271,0_2,1,Silt with Organics,1.081680655,0.250432071,11.33
NT-04,Newton,Natural,MM,England,2019,50.716015,-1.3930684,442945.305,90885.519,1.271,4_6,5,Silt with Organics,0.565459829,0.186883271,7.44
NT-04,Newton,Natural,MM,England,2019,50.716015,-1.3930684,442945.305,90885.519,1.271,10_12,11,Silt with Organics (Fe Staining),0.95981041,0.357164913,9.26
NT-04,Newton,Natural,MM,England,2019,50.716015,-1.3930684,442945.305,90885.519,1.271,20_22,21,Silt (Fe Staining),0.905294537,0.529611062,2.04
NT-04,Newton,Natural,MM,England,2019,50.716015,-1.3930684,442945.305,90885.519,1.271,30_32,31,Silt (Fe Staining),1.059427257,0.68045458,1.63
NT-04,Newton,Natural,MM,England,2019,50.716015,-1.3930684,442945.305,90885.519,1.271,40_42,41,Silt (Fe Staining),1.082458746,0.721573144,0.95
NT-04,Newton,Natural,MM,England,2019,50.716015,-1.3930684,442945.305,90885.519,1.271,50_52,51,Silt (Fe Staining),0.8950874,0.582167561,0.65
NT-05,Newton,Natural,MM,England,2019,50.716113,-1.3928972,442957.165,90896.208,1.311,0_2,1,Humified Peat (Substantia Humosa),0.813812276,0.218721333,14.11
NT-05,Newton,Natural,MM,England,2019,50.716113,-1.3928972,442957.165,90896.208,1.311,4_6,5,Humified Peat (Substantia Humosa),0.610553729,0.162939294,8.39
NT-05,Newton,Natural,MM,England,2019,50.716113,-1.3928972,442957.165,90896.208,1.311,10_12,11,Silt with Organics,0.755038124,0.224486279,5.23
NT-05,Newton,Natural,MM,England,2019,50.716113,-1.3928972,442957.165,90896.208,1.311,20_22,21,Silt (Fe Staining),1.040540871,0.469464641,3.86
NT-05,Newton,Natural,MM,England,2019,50.716113,-1.3928972,442957.165,90896.208,1.311,30_32,31,Silt (Fe Staining),1.116680596,0.630479928,2.39
NT-05,Newton,Natural,MM,England,2019,50.716113,-1.3928972,442957.165,90896.208,1.311,40_42,41,Basal Clay ,0.919724585,0.500871216,1.44
NT-05,Newton,Natural,MM,England,2019,50.716113,-1.3928972,442957.165,90896.208,1.311,50_52,51,Basal Clay ,1.159058252,0.736165884,1.67
NT-06,Newton,Natural,MM,England,2019,50.71622,-1.3927117,442970.268,90908.005,1.29,0_2,1,Humified Peat (Substantia Humosa),0.584332068,0.146436695,10.02
NT-06,Newton,Natural,MM,England,2019,50.71622,-1.3927117,442970.268,90908.005,1.29,4_6,5,Humified Peat (Substantia Humosa),0.605453698,0.154833002,16.6
NT-06,Newton,Natural,MM,England,2019,50.71622,-1.3927117,442970.268,90908.005,1.29,10_12,11,Silt with Organics,0.940252036,0.342345819,8.4
NT-06,Newton,Natural,MM,England,2019,50.71622,-1.3927117,442970.268,90908.005,1.29,20_22,21,Silt (Fe Staining),0.828461604,0.378456308,2.64
NT-06,Newton,Natural,MM,England,2019,50.71622,-1.3927117,442970.268,90908.005,1.29,30_32,31,Silt (Fe Staining),0.82757741,0.364641659,2.74
NT-06,Newton,Natural,MM,England,2019,50.71622,-1.3927117,442970.268,90908.005,1.29,40_42,41,Silt (Fe Staining),0.799085138,0.412190082,1.68
NT-06,Newton,Natural,MM,England,2019,50.71622,-1.3927117,442970.268,90908.005,1.29,50_52,51,Basal Clay ,1.328377891,0.602525247,2.43
NT-07,Newton,Natural,MM,England,2019,50.7163,-1.3925832,442979.82,90917.176,1.226,0_2,1,Silt with Organics,0.524030029,0.17031701,6.88
NT-07,Newton,Natural,MM,England,2019,50.7163,-1.3925832,442979.82,90917.176,1.226,4_6,5,Silt with Organics (Fe Staining),0.739426792,0.24975301,10.75
NT-07,Newton,Natural,MM,England,2019,50.7163,-1.3925832,442979.82,90917.176,1.226,10_12,11,Silt with Organics,0.852851215,0.327024504,4.82
NT-07,Newton,Natural,MM,England,2019,50.7163,-1.3925832,442979.82,90917.176,1.226,20_22,21,Basal Clay ,1.067130357,0.426068393,3.73
NT-07,Newton,Natural,MM,England,2019,50.7163,-1.3925832,442979.82,90917.176,1.226,30_32,31,Basal Clay ,0.952687342,0.4387442,4.21
NT-07,Newton,Natural,MM,England,2019,50.7163,-1.3925832,442979.82,90917.176,1.226,40_42,41,Basal Clay ,1.215745706,0.601513729,2.37
NT-07,Newton,Natural,MM,England,2019,50.7163,-1.3925832,442979.82,90917.176,1.226,50_52,51,Basal Clay ,0.979107063,0.532603175,1.81
NT-08,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.461,0_2,1,Peat (Turfa herbacea),0.714308605,0.098937786,21.67
NT-08,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.461,4_6,5,Peat (Turfa herbacea),0.850057161,0.115730401,20.18
NT-08,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.461,10_12,11,Peat (Turfa herbacea),0.746026417,0.124834064,25.5
NT-08,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.461,20_22,21,Humified Peat (Substantia Humosa),0.847836066,0.198137294,10.49
NT-08,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.461,30_32,31,Silt with Organics,0.868604017,0.379227325,6.22
NT-08,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.461,40_42,41,Basal Clay ,1.09150582,0.659375392,1.77
NT-08,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.461,50_52,51,Basal Clay ,1.197623263,0.782398627,1.8
NT-08,Newton,Natural,HM,England,2019,50.716256,-1.3944535,442847.138,90911.715,1.461,60_62,61,Basal Clay ,1.05,0.88,1.59
NT-09,Newton,Natural,HM,England,2019,50.716309,-1.394382,442852.431,90917.682,1.392,0_2,1,Basal Clay ,0.52771535,0.088171838,31.63
NT-09,Newton,Natural,HM,England,2019,50.716309,-1.394382,442852.431,90917.682,1.392,4_6,5,Peat (Turfa herbacea),1.005222621,0.195505932,30.48
NT-09,Newton,Natural,HM,England,2019,50.716309,-1.394382,442852.431,90917.682,1.392,10_12,11,Peat (Turfa herbacea),0.950409658,0.141520575,20.37
NT-09,Newton,Natural,HM,England,2019,50.716309,-1.394382,442852.431,90917.682,1.392,20_22,21,Peat (Turfa herbacea),1.050769229,0.175218982,18.75
NT-09,Newton,Natural,HM,England,2019,50.716309,-1.394382,442852.431,90917.682,1.392,30_32,31,Silt with Organics,1.118286292,0.314638712,12.09
NT-09,Newton,Natural,HM,England,2019,50.716309,-1.394382,442852.431,90917.682,1.392,40_42,41,Basal Clay ,1.061740309,0.522714348,1.42
NT-09,Newton,Natural,HM,England,2019,50.716309,-1.394382,442852.431,90917.682,1.392,50_52,51,Basal Clay ,1.138148829,0.591101459,1.45
NT-09,Newton,Natural,HM,England,2019,50.716309,-1.394382,442852.431,90917.682,1.392,60_62,61,Basal Clay ,0.950876513,0.546184397,1.7
NT-10,Newton,Natural,MM,England,2019,50.716363,-1.3943671,442853.771,90923.425,1.332,0_2,1,Peat (Turfa herbacea),0.834085079,0.184435822,34.61
NT-10,Newton,Natural,MM,England,2019,50.716363,-1.3943671,442853.771,90923.425,1.332,4_6,5,Peat (Turfa herbacea),0.773811333,0.155985991,30.41
NT-10,Newton,Natural,MM,England,2019,50.716363,-1.3943671,442853.771,90923.425,1.332,10_12,11,Humified Peat (Substantia Humosa),0.612025028,0.101420603,21.38
NT-10,Newton,Natural,MM,England,2019,50.716363,-1.3943671,442853.771,90923.425,1.332,20_22,21,Silt with Organics,0.946306997,0.198703178,13.05
NT-10,Newton,Natural,MM,England,2019,50.716363,-1.3943671,442853.771,90923.425,1.332,30_32,31,Silt with Organics,1.020791511,0.308258367,11.12
NT-10,Newton,Natural,MM,England,2019,50.716363,-1.3943671,442853.771,90923.425,1.332,40_42,41,Basal Clay ,1.005399459,0.424894183,2.28
NT-10,Newton,Natural,MM,England,2019,50.716363,-1.3943671,442853.771,90923.425,1.332,50_52,51,Basal Clay ,0.607264527,0.217716889,1.92
NT-11,Newton,Natural,MM,England,2019,50.716417,-1.3943239,442856.996,90929.361,1.265,0_2,1,Humified Peat (Substantia Humosa),0.660153483,0.20328684,17.11
NT-11,Newton,Natural,MM,England,2019,50.716417,-1.3943239,442856.996,90929.361,1.265,4_6,5,Silt with Organics,0.875380481,0.181040516,14.27
NT-11,Newton,Natural,MM,England,2019,50.716417,-1.3943239,442856.996,90929.361,1.265,10_12,11,Silt with Organics,0.71788075,0.135380731,12.75
NT-11,Newton,Natural,MM,England,2019,50.716417,-1.3943239,442856.996,90929.361,1.265,20_22,21,Silt with Organics,0.947452913,0.239170975,10.82
NT-11,Newton,Natural,MM,England,2019,50.716417,-1.3943239,442856.996,90929.361,1.265,30_32,31,Silt with Organics,1.033439024,0.350006477,7.98
NT-11,Newton,Natural,MM,England,2019,50.716417,-1.3943239,442856.996,90929.361,1.265,40_42,41,Basal Clay ,1.31643066,0.502568869,2.8
NT-11,Newton,Natural,MM,England,2019,50.716417,-1.3943239,442856.996,90929.361,1.265,50_52,51,Basal Clay ,0.91461748,0.389858875,1.59
NT-12,Newton,Natural,MM,England,2019,50.716506,-1.3942378,442862.857,90939.673,1.272,0_2,1,Humified Peat (Substantia Humosa),0.393006606,0.090428302,32.22
NT-12,Newton,Natural,MM,England,2019,50.716506,-1.3942378,442862.857,90939.673,1.272,4_6,5,Humified Peat (Substantia Humosa),1.041651419,0.224804589,35.72
NT-12,Newton,Natural,MM,England,2019,50.716506,-1.3942378,442862.857,90939.673,1.272,10_12,11,Humified Peat (Substantia Humosa),1.089185695,0.241080834,19.26
NT-12,Newton,Natural,MM,England,2019,50.716506,-1.3942378,442862.857,90939.673,1.272,20_22,21,Silt with Organics,1.010619742,0.355927041,12.27
NT-12,Newton,Natural,MM,England,2019,50.716506,-1.3942378,442862.857,90939.673,1.272,30_32,31,Basal Clay ,0.871468806,0.314723595,1.63
NT-12,Newton,Natural,MM,England,2019,50.716506,-1.3942378,442862.857,90939.673,1.272,40_42,41,Basal Clay ,1.057383001,0.38787828,1.34
NT-12,Newton,Natural,MM,England,2019,50.716506,-1.3942378,442862.857,90939.673,1.272,50_52,51,Basal Clay ,0.946653602,0.417749895,2.03
NT-13,Newton,Natural,MM,England,2019,50.71656,-1.3941946,442865.958,90945.26,1.239,0_2,1,Silt with Organics,0.660153483,0.20328684,26.64
NT-13,Newton,Natural,MM,England,2019,50.71656,-1.3941946,442865.958,90945.26,1.239,4_6,5,Silt with Organics,0.939834696,0.267649099,26.18
NT-13,Newton,Natural,MM,England,2019,50.71656,-1.3941946,442865.958,90945.26,1.239,10_12,11,Silt with Organics,0.859309369,0.256451665,17.79
NT-13,Newton,Natural,MM,England,2019,50.71656,-1.3941946,442865.958,90945.26,1.239,20_22,21,Basal Clay ,0.841894281,0.332655052,10.95
NT-13,Newton,Natural,MM,England,2019,50.71656,-1.3941946,442865.958,90945.26,1.239,30_32,31,Basal Clay ,0.879164832,0.397958093,2.22
NT-13,Newton,Natural,MM,England,2019,50.71656,-1.3941946,442865.958,90945.26,1.239,40_42,41,Basal Clay ,0.674824032,0.300767475,1.24
NT-13,Newton,Natural,MM,England,2019,50.71656,-1.3941946,442865.958,90945.26,1.239,50_52,51,Basal Clay ,1.047338555,0.499244299,2.44
NT-14,Newton,Natural,LM,England,2019,50.716703,-1.3940511,442875.14,90961.621,1.23,0_2,1,Silt with Organics,0.647399867,0.168088841,21.65
NT-14,Newton,Natural,LM,England,2019,50.716703,-1.3940511,442875.14,90961.621,1.23,4_6,5,Silt with Organics,0.831906424,0.22655883,25.59
NT-14,Newton,Natural,LM,England,2019,50.716703,-1.3940511,442875.14,90961.621,1.23,10_12,11,Silt with Organics,0.945797702,0.295292545,16.05
NT-14,Newton,Natural,LM,England,2019,50.716703,-1.3940511,442875.14,90961.621,1.23,20_22,21,Basal Clay ,0.974615357,0.38528936,13.34
NT-14,Newton,Natural,LM,England,2019,50.716703,-1.3940511,442875.14,90961.621,1.23,30_32,31,Basal Clay ,0.888685834,0.312000277,1.19
NT-14,Newton,Natural,LM,England,2019,50.716703,-1.3940511,442875.14,90961.621,1.23,40_42,41,Basal Clay ,0.749577341,0.305867506,1.36
NT-14,Newton,Natural,LM,England,2019,50.716703,-1.3940511,442875.14,90961.621,1.23,50_52,51,Basal Clay ,0.675962874,0.290758397,1.14
NT-15,Newton,Natural,HM,England,2019,50.716317,-1.3942119,442864.694,90918.601,1.335,0_2,1,Peat (Turfa herbacea),0.421039097,0.079577472,32.72
NT-15,Newton,Natural,HM,England,2019,50.716317,-1.3942119,442864.694,90918.601,1.335,4_6,5,Peat (Turfa herbacea),1.139556466,0.220341177,26.12
NT-15,Newton,Natural,HM,England,2019,50.716317,-1.3942119,442864.694,90918.601,1.335,10_12,11,Peat (Turfa herbacea),1.185470899,0.220411912,26.17
NT-15,Newton,Natural,HM,England,2019,50.716317,-1.3942119,442864.694,90918.601,1.335,20_22,21,Silt with Organics,0.763165636,0.167409779,9.17
NT-15,Newton,Natural,HM,England,2019,50.716317,-1.3942119,442864.694,90918.601,1.335,30_32,31,Basal Clay ,0.897485334,0.317255927,3.21
NT-15,Newton,Natural,HM,England,2019,50.716317,-1.3942119,442864.694,90918.601,1.335,40_42,41,Basal Clay ,0.977366969,0.430850115,2.51
NT-15,Newton,Natural,HM,England,2019,50.716317,-1.3942119,442864.694,90918.601,1.335,50_52,51,Basal Clay ,1.093111517,0.520910592,3.85
NT-16,Newton,Natural,MM,England,2019,50.716298,-1.3939855,442880.632,90916.458,1.288,0_2,1,Humified Peat (Substantia Humosa),0.751260846,0.132077382,16.39
NT-16,Newton,Natural,MM,England,2019,50.716298,-1.3939855,442880.632,90916.458,1.288,4_6,5,Humified Peat (Substantia Humosa),0.853360511,0.138295035,14.52
NT-16,Newton,Natural,MM,England,2019,50.716298,-1.3939855,442880.632,90916.458,1.288,10_12,11,Humified Peat (Substantia Humosa),0.897881453,0.153460733,13.78
NT-16,Newton,Natural,MM,England,2019,50.716298,-1.3939855,442880.632,90916.458,1.288,20_22,21,Silt with Organics,0.755236183,0.178784053,5.87
NT-16,Newton,Natural,MM,England,2019,50.716298,-1.3939855,442880.632,90916.458,1.288,30_32,31,Basal Clay ,0.991598957,0.330094426,2.48
NT-16,Newton,Natural,MM,England,2019,50.716298,-1.3939855,442880.632,90916.458,1.288,40_42,41,Basal Clay ,0.705608135,0.27722669,2.58
NT-16,Newton,Natural,MM,England,2019,50.716298,-1.3939855,442880.632,90916.458,1.288,50_52,51,Basal Clay ,0.800895968,0.353599842,1.52
NT-17,Newton,Natural,MM,England,2019,50.716279,-1.3938158,442892.116,90914.199,1.297,0_2,1,Humified Peat (Substantia Humosa),0.90400715,0.168449592,26.79
NT-17,Newton,Natural,MM,England,2019,50.716279,-1.3938158,442892.116,90914.199,1.297,4_6,5,Humified Peat (Substantia Humosa),0.838095783,0.129806772,24.09
NT-17,Newton,Natural,MM,England,2019,50.716279,-1.3938158,442892.116,90914.199,1.297,10_12,11,Silt with Organics,0.950063054,0.214222553,15.12
NT-17,Newton,Natural,MM,England,2019,50.716279,-1.3938158,442892.116,90914.199,1.297,20_22,21,Basal Clay ,0.686948102,0.20059889,2.63
NT-17,Newton,Natural,MM,England,2019,50.716279,-1.3938158,442892.116,90914.199,1.297,30_32,31,Basal Clay ,1.051363407,0.556561299,2.04
NT-17,Newton,Natural,MM,England,2019,50.716279,-1.3938158,442892.116,90914.199,1.297,40_42,41,Basal Clay ,0.884187055,0.408724041,2.99
NT-17,Newton,Natural,MM,England,2019,50.716279,-1.3938158,442892.116,90914.199,1.297,50_52,51,Basal Clay ,1.061796898,0.61079423,1.29
NT-18,Newton,Natural,MM,England,2019,50.716251,-1.3935753,442909.231,90911.562,1.331,0_2,1,Humified Peat (Substantia Humosa),0.675623344,0.153517321,17.77
NT-18,Newton,Natural,MM,England,2019,50.716251,-1.3935753,442909.231,90911.562,1.331,4_6,5,Humified Peat (Substantia Humosa),0.786847892,0.205380612,13.07
NT-18,Newton,Natural,MM,England,2019,50.716251,-1.3935753,442909.231,90911.562,1.331,10_12,11,Silt with Organics,0.95455476,0.344885225,10.03
NT-18,Newton,Natural,MM,England,2019,50.716251,-1.3935753,442909.231,90911.562,1.331,20_22,21,Basal Clay (Fe Staining),1.217054313,0.508892625,6.38
NT-18,Newton,Natural,MM,England,2019,50.716251,-1.3935753,442909.231,90911.562,1.331,30_32,31,Basal Clay ,1.224594721,0.61626916,2.96
NT-18,Newton,Natural,MM,England,2019,50.716251,-1.3935753,442909.231,90911.562,1.331,40_42,41,Basal Clay ,0.832168146,0.500404362,1.17
NT-18,Newton,Natural,MM,England,2019,50.716251,-1.3935753,442909.231,90911.562,1.331,50_52,51,Basal Clay ,1.051214862,0.632085625,0.97
NT-19,Newton,Natural,MM,England,2019,50.716223,-1.3933491,442925.878,90908.747,1.287,0_2,1,Peat (Turfa herbacea),0.66175918,0.203279767,14.8
NT-19,Newton,Natural,MM,England,2019,50.716223,-1.3933491,442925.878,90908.747,1.287,4_6,5,Peat (Turfa herbacea),0.781075872,0.240748377,14.77
NT-19,Newton,Natural,MM,England,2019,50.716223,-1.3933491,442925.878,90908.747,1.287,10_12,11,Silt with Organics,1.007535672,0.448137878,7.3
NT-19,Newton,Natural,MM,England,2019,50.716223,-1.3933491,442925.878,90908.747,1.287,20_22,21,Basal Clay ,0.688843814,0.304933797,3.44
NT-19,Newton,Natural,MM,England,2019,50.716223,-1.3933491,442925.878,90908.747,1.287,30_32,31,Basal Clay ,0.917213474,0.531888746,2.55
NT-19,Newton,Natural,MM,England,2019,50.716223,-1.3933491,442925.878,90908.747,1.287,40_42,41,Basal Clay ,1.05586926,0.581233852,2.37
NT-19,Newton,Natural,MM,England,2019,50.716223,-1.3933491,442925.878,90908.747,1.287,50_52,51,Basal Clay ,0.936892098,0.583362992,1.01
NT-20,Newton,Natural,HM,England,2019,50.716194,-1.392882,442958.722,90905.086,1.265,0_2,1,Peat (Turfa herbacea),1.103735994,0.268688912,5.4
NT-20,Newton,Natural,HM,England,2019,50.716194,-1.392882,442958.722,90905.086,1.265,4_6,5,Peat (Turfa herbacea),1.208219445,0.25317661,9.72
NT-20,Newton,Natural,HM,England,2019,50.716194,-1.392882,442958.722,90905.086,1.265,10_12,11,Silt with Organics (Fe Staining),0.945451097,0.242891664,7.18
NT-20,Newton,Natural,HM,England,2019,50.716194,-1.392882,442958.722,90905.086,1.265,20_22,21,Silt with Organics (Fe Staining),1.137957843,0.560692254,3.26
NT-20,Newton,Natural,HM,England,2019,50.716194,-1.392882,442958.722,90905.086,1.265,30_32,31,Silt with Organics (Fe Staining),1.436921562,0.798335342,1.91
NT-20,Newton,Natural,HM,England,2019,50.716194,-1.392882,442958.722,90905.086,1.265,40_42,41,Basal Clay ,1.112493052,0.60358628,2.75
NT-20,Newton,Natural,HM,England,2019,50.716194,-1.392882,442958.722,90905.086,1.265,50_52,51,Basal Clay ,1.115647857,0.582358547,2.38
ARN-20-01,Arne,Natural,NA,England,2020,50.690512,-2.0286577,398072.413,87874.184,0.712,0_2,1,Fibrous Peat (Silty),0.849738851,0.23794725,10.291
ARN-20-01,Arne,Natural,NA,England,2020,50.690512,-2.0286577,398072.413,87874.184,0.712,4_6,5,Fibrous Peat (Silty),0.880409777,0.315034831,10.455
ARN-20-01,Arne,Natural,NA,England,2020,50.690512,-2.0286577,398072.413,87874.184,0.712,10_12,11,Silt with Organics,1.370812135,0.550831721,6.917
ARN-20-01,Arne,Natural,NA,England,2020,50.690512,-2.0286577,398072.413,87874.184,0.712,20_22,21,Silt with Organics,1.297508905,0.488832029,4.955
ARN-20-01,Arne,Natural,NA,England,2020,50.690512,-2.0286577,398072.413,87874.184,0.712,30_32,31,Silt with Organics,1.279138888,0.380981566,5.25
ARN-20-01,Arne,Natural,NA,England,2020,50.690512,-2.0286577,398072.413,87874.184,0.712,40_42,41,Silt with Organics,1.198005235,0.409396029,5.46
ARN-20-01,Arne,Natural,NA,England,2020,50.690512,-2.0286577,398072.413,87874.184,0.712,50_52,51,Silt with Organics,1.061521029,0.32046732,6.672
ARN-20-01,Arne,Natural,NA,England,2020,50.690512,-2.0286577,398072.413,87874.184,0.712,60_62,61,Silt with Organics,1.100807543,0.409968986,4.906
ARN-20-02,Arne,Natural,NA,England,2020,50.690396,-2.0283886,398091.024,87861.101,0.679,0_2,1,Fibrous Peat (Silty),0.604541209,0.178508184,8.632
ARN-20-02,Arne,Natural,NA,England,2020,50.690396,-2.0283886,398091.024,87861.101,0.679,4_6,5,Fibrous Peat (Silty),0.829529711,0.252044841,6.236
ARN-20-02,Arne,Natural,NA,England,2020,50.690396,-2.0283886,398091.024,87861.101,0.679,10_12,11,Silt with Organics,0.885198573,0.280664437,5.233
ARN-20-02,Arne,Natural,NA,England,2020,50.690396,-2.0283886,398091.024,87861.101,0.679,20_22,21,Silt with Organics,1.159956593,0.355240907,8.55
ARN-20-02,Arne,Natural,NA,England,2020,50.690396,-2.0283886,398091.024,87861.101,0.679,30_32,31,Silt with Organics,1.063211608,0.324711452,5.262
ARN-20-02,Arne,Natural,NA,England,2020,50.690396,-2.0283886,398091.024,87861.101,0.679,40_42,41,Silt with Organics,1.22951084,0.374707324,5.935
ARN-20-02,Arne,Natural,NA,England,2020,50.690396,-2.0283886,398091.024,87861.101,0.679,50_52,51,Silt with Organics,1.24304962,0.361069514,5.735
ARN-20-02,Arne,Natural,NA,England,2020,50.690396,-2.0283886,398091.024,87861.101,0.679,60_62,61,Silt with Organics,1.315822334,0.409516279,4.989
ARN-20-02,Arne,Natural,NA,England,2020,50.690396,-2.0283886,398091.024,87861.101,0.679,70_72,71,Basal Silt,0.794798565,0.257364153,5.579
ARN-20-02,Arne,Natural,NA,England,2020,50.690396,-2.0283886,398091.024,87861.101,0.679,80_82,81,Basal Silt,0.675389917,0.186911565,6.818
ARN-20-03,Arne,Natural,NA,England,2020,50.690261,-2.0280488,398115.24,87846.106,0.727,0_2,1,Fibrous Peat ,0.616226719,0.183332347,8.952
ARN-20-03,Arne,Natural,NA,England,2020,50.690261,-2.0280488,398115.24,87846.106,0.727,4_6,5,Fibrous Peat ,0.958763524,0.338575616,6.474
ARN-20-03,Arne,Natural,NA,England,2020,50.690261,-2.0280488,398115.24,87846.106,0.727,10_12,11,Organic Silt,1.03470519,0.336644536,6.048
ARN-20-03,Arne,Natural,NA,England,2020,50.690261,-2.0280488,398115.24,87846.106,0.727,20_22,21,Organic Silt,1.11682914,0.335307634,4.847
