study_id,site_id,plot_id,sub_plot_id,plant_id,year,month,day,genus,species,alive_or_dead,n_plants,diameter,diameter_method,diameter_unit,basal_area,basal_area_unit,wood_density,wood_density_unit,wood_density_source,wood_mass,allometric_eq_id,allometric_eq_present
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_4,BER_1_4_31,2019,NA,NA,Avicennia,marina,live,1,5.2,dbh,cm,0.00212264,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_4,BER_1_4_32,2019,NA,NA,Avicennia,marina,live,1,9.4,dbh,cm,0.00693626,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_4,BER_1_4_33,2019,NA,NA,Avicennia,marina,live,1,7.2,dbh,cm,0.00406944,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_4,BER_1_4_34,2019,NA,NA,Avicennia,alba,live,1,15.4,dbh,cm,0.01861706,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_1,2019,NA,NA,Avicennia,marina,live,1,7.6,dbh,cm,0.00453416,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_2,2019,NA,NA,Avicennia,marina,live,1,12.7,dbh,cm,0.012661265,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_3,2019,NA,NA,Avicennia,alba,live,1,12,dbh,cm,0.011304,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_4,2019,NA,NA,Avicennia,marina,live,1,6,dbh,cm,0.002826,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_5,2019,NA,NA,Avicennia,marina,live,1,10,dbh,cm,0.00785,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_6,2019,NA,NA,Avicennia,marina,live,1,13,dbh,cm,0.0132665,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_7,2019,NA,NA,Avicennia,marina,live,1,6,dbh,cm,0.002826,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_8,2019,NA,NA,Avicennia,alba,live,1,10.2,dbh,cm,0.00816714,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_9,2019,NA,NA,Avicennia,marina,live,1,12.2,dbh,cm,0.01168394,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_10,2019,NA,NA,Avicennia,marina,live,1,9,dbh,cm,0.0063585,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_11,2019,NA,NA,Avicennia,marina,live,1,8.1,dbh,cm,0.005150385,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_12,2019,NA,NA,Avicennia,marina,live,1,12.2,dbh,cm,0.01168394,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_13,2019,NA,NA,Avicennia,marina,live,1,7,dbh,cm,0.0038465,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_14,2019,NA,NA,Avicennia,marina,live,1,11,dbh,cm,0.0094985,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_15,2019,NA,NA,Avicennia,marina,live,1,10.7,dbh,cm,0.008987465,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_16,2019,NA,NA,Avicennia,marina,live,1,11.2,dbh,cm,0.00984704,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_17,2019,NA,NA,Avicennia,marina,live,1,14.7,dbh,cm,0.016963065,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_18,2019,NA,NA,Avicennia,marina,live,1,6.8,dbh,cm,0.00362984,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_19,2019,NA,NA,Avicennia,marina,live,1,9.2,dbh,cm,0.00664424,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_20,2019,NA,NA,Avicennia,marina,live,1,5.3,dbh,cm,0.002205065,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_21,2019,NA,NA,Avicennia,alba,live,1,13.2,dbh,cm,0.01367784,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_22,2019,NA,NA,Avicennia,marina,live,1,9.1,dbh,cm,0.006500585,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_23,2019,NA,NA,Avicennia,marina,live,1,9.1,dbh,cm,0.006500585,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_24,2019,NA,NA,Avicennia,marina,live,1,7.2,dbh,cm,0.00406944,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_25,2019,NA,NA,Avicennia,marina,live,1,5.2,dbh,cm,0.00212264,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_26,2019,NA,NA,Avicennia,marina,live,1,6,dbh,cm,0.002826,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_27,2019,NA,NA,Avicennia,marina,live,1,5.5,dbh,cm,0.002374625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_28,2019,NA,NA,Avicennia,marina,live,1,7,dbh,cm,0.0038465,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_29,2019,NA,NA,Avicennia,marina,live,1,9,dbh,cm,0.0063585,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_30,2019,NA,NA,Avicennia,marina,live,1,11,dbh,cm,0.0094985,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_31,2019,NA,NA,Avicennia,marina,live,1,6,dbh,cm,0.002826,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_32,2019,NA,NA,Avicennia,marina,live,1,6.5,dbh,cm,0.003316625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_33,2019,NA,NA,Avicennia,marina,live,1,9,dbh,cm,0.0063585,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_34,2019,NA,NA,Avicennia,marina,live,1,8,dbh,cm,0.005024,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_5,BER_1_5_35,2019,NA,NA,Avicennia,marina,live,1,11.1,dbh,cm,0.009671985,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_1,2019,NA,NA,Avicennia,marina,live,1,9.6,dbh,cm,0.00723456,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_2,2019,NA,NA,Avicennia,alba,live,1,7.5,dbh,cm,0.004415625,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_3,2019,NA,NA,Avicennia,marina,live,1,6.5,dbh,cm,0.003316625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_4,2019,NA,NA,Avicennia,marina,live,1,7.4,dbh,cm,0.00429866,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_5,2019,NA,NA,Avicennia,marina,live,1,6,dbh,cm,0.002826,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_6,2019,NA,NA,Avicennia,marina,live,1,7.9,dbh,cm,0.004899185,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_7,2019,NA,NA,Avicennia,marina,live,1,7,dbh,cm,0.0038465,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_8,2019,NA,NA,Avicennia,marina,live,1,5,dbh,cm,0.0019625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_9,2019,NA,NA,Avicennia,marina,live,1,12.4,dbh,cm,0.01207016,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_10,2019,NA,NA,Avicennia,marina,live,1,15,dbh,cm,0.0176625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_11,2019,NA,NA,Avicennia,marina,live,1,5,dbh,cm,0.0019625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_12,2019,NA,NA,Avicennia,marina,live,1,7,dbh,cm,0.0038465,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_13,2019,NA,NA,Avicennia,marina,live,1,12.7,dbh,cm,0.012661265,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_14,2019,NA,NA,Avicennia,marina,live,1,8,dbh,cm,0.005024,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_15,2019,NA,NA,Avicennia,marina,live,1,10.1,dbh,cm,0.008007785,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_16,2019,NA,NA,Avicennia,marina,live,1,11.5,dbh,cm,0.010381625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_17,2019,NA,NA,Avicennia,marina,live,1,8.6,dbh,cm,0.00580586,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_18,2019,NA,NA,Avicennia,alba,live,1,17,dbh,cm,0.0226865,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_19,2019,NA,NA,Avicennia,alba,live,1,15,dbh,cm,0.0176625,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_1,BER_1_6,BER_1_6_20,2019,NA,NA,Avicennia,alba,live,1,9,dbh,cm,0.0063585,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_1,2019,NA,NA,Avicennia,marina,live,1,5.2,dbh,cm,0.00212264,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_2,2019,NA,NA,Avicennia,marina,live,1,6,dbh,cm,0.002826,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_3,2019,NA,NA,Avicennia,marina,live,1,5.5,dbh,cm,0.002374625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_4,2019,NA,NA,Avicennia,marina,live,1,7,dbh,cm,0.0038465,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_5,2019,NA,NA,Avicennia,marina,live,1,5.3,dbh,cm,0.002205065,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_6,2019,NA,NA,Avicennia,marina,live,1,7.2,dbh,cm,0.00406944,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_7,2019,NA,NA,Avicennia,marina,live,1,5.9,dbh,cm,0.002732585,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_8,2019,NA,NA,Avicennia,marina,live,1,6,dbh,cm,0.002826,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_9,2019,NA,NA,Avicennia,marina,live,1,11.3,dbh,cm,0.010023665,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_10,2019,NA,NA,Avicennia,marina,live,1,5.5,dbh,cm,0.002374625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_11,2019,NA,NA,Avicennia,marina,live,1,8,dbh,cm,0.005024,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_12,2019,NA,NA,Avicennia,marina,live,1,15.2,dbh,cm,0.01813664,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_13,2019,NA,NA,Avicennia,marina,live,1,6,dbh,cm,0.002826,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_14,2019,NA,NA,Avicennia,marina,live,1,5.4,dbh,cm,0.00228906,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_15,2019,NA,NA,Avicennia,marina,live,1,5.2,dbh,cm,0.00212264,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_16,2019,NA,NA,Avicennia,marina,live,1,7.5,dbh,cm,0.004415625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_17,2019,NA,NA,Avicennia,marina,live,1,6.8,dbh,cm,0.00362984,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_18,2019,NA,NA,Avicennia,marina,live,1,5,dbh,cm,0.0019625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_19,2019,NA,NA,Avicennia,marina,live,1,6,dbh,cm,0.002826,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_20,2019,NA,NA,Avicennia,marina,live,1,5.3,dbh,cm,0.002205065,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_21,2019,NA,NA,Avicennia,marina,live,1,5.4,dbh,cm,0.00228906,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_22,2019,NA,NA,Avicennia,marina,live,1,5.5,dbh,cm,0.002374625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_23,2019,NA,NA,Avicennia,marina,live,1,5.8,dbh,cm,0.00264074,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_24,2019,NA,NA,Avicennia,marina,live,1,5.7,dbh,cm,0.002550465,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_25,2019,NA,NA,Avicennia,marina,live,1,7.5,dbh,cm,0.004415625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_26,2019,NA,NA,Avicennia,alba,live,1,10.5,dbh,cm,0.008654625,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_27,2019,NA,NA,Avicennia,marina,live,1,8.4,dbh,cm,0.00553896,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_28,2019,NA,NA,Avicennia,alba,live,1,9.8,dbh,cm,0.00753914,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_29,2019,NA,NA,Avicennia,marina,live,1,7.5,dbh,cm,0.004415625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_30,2019,NA,NA,Avicennia,marina,live,1,5.2,dbh,cm,0.00212264,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_31,2019,NA,NA,Avicennia,marina,live,1,11.5,dbh,cm,0.010381625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_32,2019,NA,NA,Avicennia,marina,live,1,10.6,dbh,cm,0.00882026,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_33,2019,NA,NA,Avicennia,marina,live,1,5.4,dbh,cm,0.00228906,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_1,BER_2_1_34,2019,NA,NA,Avicennia,marina,live,1,5.6,dbh,cm,0.00246176,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_1,2019,NA,NA,Avicennia,marina,live,1,7.5,dbh,cm,0.004415625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_2,2019,NA,NA,Avicennia,alba,live,1,10.5,dbh,cm,0.008654625,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_3,2019,NA,NA,Avicennia,marina,live,1,8.4,dbh,cm,0.00553896,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_4,2019,NA,NA,Avicennia,alba,live,1,9.8,dbh,cm,0.00753914,m2,0.6987,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_5,2019,NA,NA,Avicennia,marina,live,1,7.5,dbh,cm,0.004415625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_6,2019,NA,NA,Avicennia,marina,live,1,5.2,dbh,cm,0.00212264,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_7,2019,NA,NA,Avicennia,marina,live,1,11.5,dbh,cm,0.010381625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_8,2019,NA,NA,Avicennia,marina,live,1,10.6,dbh,cm,0.00882026,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_9,2019,NA,NA,Avicennia,marina,live,1,5.4,dbh,cm,0.00228906,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_10,2019,NA,NA,Avicennia,marina,live,1,5.9,dbh,cm,0.002732585,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_11,2019,NA,NA,Avicennia,marina,live,1,5.6,dbh,cm,0.00246176,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_12,2019,NA,NA,Avicennia,marina,live,1,5.8,dbh,cm,0.00264074,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_13,2019,NA,NA,Avicennia,marina,live,1,6.5,dbh,cm,0.003316625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_14,2019,NA,NA,Avicennia,marina,live,1,6,dbh,cm,0.002826,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
SWAMP_Data_Trees_Berahankulon_2019,BER,BER_2,BER_2_2,BER_2_2_15,2019,NA,NA,Avicennia,marina,live,1,5.5,dbh,cm,0.002374625,m2,0.7316,g/cm3,World Agroforestry Centre,NA,Komiyama et al. 2005,yes
