study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon
Cifuentes_et_al_2024_ElSalvador,Bordo_del_Chile,Bordo_del_Chile_23_6,single set of methods,30,50,0.295233124565066,0.1411
Cifuentes_et_al_2024_ElSalvador,Bordo_del_Chile,Bordo_del_Chile_23_6,single set of methods,50,100,0.271920668058455,0.10210000000000001
Cifuentes_et_al_2024_ElSalvador,Bordo_del_Chile,Bordo_del_Chile_23_6,single set of methods,100,200,0.384481558803062,0.0649
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_1,single set of methods,0,15,0.293145441892832,0.154
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_1,single set of methods,15,30,0.232080723729993,0.1449
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_1,single set of methods,30,50,0.23643006263048,0.156
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_1,single set of methods,50,100,0.322025052192067,0.1185
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_1,single set of methods,100,200,0.264439805149617,0.111
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_2,single set of methods,0,15,0.217292971468337,0.153
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_2,single set of methods,15,30,0.190501043841336,0.1489
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_2,single set of methods,30,50,0.297842727905358,0.15410000000000001
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_2,single set of methods,50,100,0.328114126652749,0.0962
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_2,single set of methods,100,200,0.621085594989562,0.091
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_3,single set of methods,0,15,0.12839248434238,0.1856
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_3,single set of methods,15,30,0.296624913013222,0.1417
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_3,single set of methods,30,50,0.231384829505915,0.1456
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_3,single set of methods,50,100,0.31767571329158,0.14029999999999998
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_3,single set of methods,100,200,0.2366040361865,0.10869999999999999
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_4,single set of methods,0,15,0.306367432150313,0.15380000000000002
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_4,single set of methods,15,30,0.353166318719555,0.1283
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_4,single set of methods,30,50,0.359255393180237,0.1298
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_4,single set of methods,50,100,0.351774530271399,0.09570000000000001
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_4,single set of methods,100,200,0.296450939457203,0.10060000000000001
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_5,single set of methods,0,15,0.254175365344468,0.1696
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_5,single set of methods,15,30,0.314892136395268,0.1757
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_5,single set of methods,30,50,0.331767571329158,0.1343
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_5,single set of methods,50,100,0.366910229645094,0.10060000000000001
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_5,single set of methods,100,200,0.305671537926235,0.096
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_6,single set of methods,0,15,0.258524704244955,0.1331
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_6,single set of methods,15,30,0.328810020876827,0.1247
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_6,single set of methods,30,50,0.244432846207377,0.1394
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_6,single set of methods,50,100,0.305671537926235,0.0868
Cifuentes_et_al_2024_ElSalvador,Los_Mapaches-El_Chile,Los_Mapaches-El_Chile_24_6,single set of methods,100,200,0.336986778009743,0.07
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_1,single set of methods,0,15,0.420146137787056,0.08689999999999999
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_1,single set of methods,15,30,0.366214335421016,0.12279999999999999
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_1,single set of methods,30,50,0.304975643702157,0.10869999999999999
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_1,single set of methods,50,100,0.367780097425191,0.0821
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_1,single set of methods,100,200,0.201809324982603,0.1258
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_2,single set of methods,0,15,0.407446068197634,0.051100000000000007
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_2,single set of methods,15,30,0.386743215031315,0.07980000000000001
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_2,single set of methods,30,50,0.894745998608212,0.1313
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_2,single set of methods,50,100,0.252261656228253,0.0745
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_2,single set of methods,100,200,0.607167710508003,0.0387
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_3,single set of methods,0,15,0.396311760612387,0.0677
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_3,single set of methods,15,30,0.326722338204593,0.0915
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_3,single set of methods,30,50,0.35455810716771,0.1127
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_3,single set of methods,50,100,0.313848295059151,0.1356
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_3,single set of methods,100,200,0.281489213639527,0.0882
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_4,single set of methods,0,15,0.335247042449548,0.087
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_4,single set of methods,15,30,0.358733472512178,0.0888
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_4,single set of methods,30,50,0.427105080027836,0.0596
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_4,single set of methods,50,100,0.368997912317328,0.0594
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_4,single set of methods,100,200,0.907446068197634,0.009000000000000001
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_5,single set of methods,0,15,0.195024356297843,0.1244
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_5,single set of methods,15,30,0.305497564370216,0.0567
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_5,single set of methods,30,50,0.517745302713988,0.0258
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_5,single set of methods,50,100,0.617606123869172,0.0248
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_5,single set of methods,100,200,0.270528879610299,0.0949
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_6,single set of methods,0,15,0.235560194850383,0.11359999999999999
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_6,single set of methods,15,30,0.310194850382742,0.1105
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_6,single set of methods,30,50,0.39178844815588,0.08310000000000001
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_6,single set of methods,50,100,0.366040361864996,0.0783
Cifuentes_et_al_2024_ElSalvador,Rincón_Grande,Rincón_Grande_25_6,single set of methods,100,200,0.459812108559499,0.07780000000000001
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_1,single set of methods,0,15,0.308281141266528,0.07440000000000001
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_1,single set of methods,15,30,0.740083507306889,0.0455
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_1,single set of methods,30,50,0.548538622129436,0.032400000000000005
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_1,single set of methods,50,100,0.609777313848295,0.0046
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_1,single set of methods,100,200,0.815066109951287,0.006999999999999999
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_2,single set of methods,0,15,0.281663187195546,0.0812
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_2,single set of methods,15,30,0.272268615170494,0.0747
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_2,single set of methods,30,50,0.605775922059847,0.0323
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_2,single set of methods,50,100,0.717988865692415,0.008100000000000001
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_2,single set of methods,100,200,0.894224077940153,0.004
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_3,single set of methods,0,15,0.252783576896312,0.0919
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_3,single set of methods,15,30,0.253653444676409,0.0925
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_3,single set of methods,30,50,0.644572025052192,0.0472
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_3,single set of methods,50,100,0.850904662491301,0.0095
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_3,single set of methods,100,200,0.473903966597077,0.038
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_4,single set of methods,0,15,0.276096033402923,0.1456
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_4,single set of methods,15,30,0.249130132219903,0.12140000000000001
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_4,single set of methods,30,50,0.3580375782881,0.0944
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_4,single set of methods,50,100,0.464857341684064,0.0182
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_4,single set of methods,100,200,0.688587334725122,0.0233
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_5,single set of methods,0,15,0.223903966597077,0.1349
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_5,single set of methods,15,30,0.319937369519833,0.121
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_5,single set of methods,30,50,0.267397355601948,0.07980000000000001
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_5,single set of methods,50,100,0.732776617954071,0.004699999999999999
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_5,single set of methods,100,200,0.907967988865692,0.0037
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_6,single set of methods,0,15,0.190327070285317,0.1417
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_6,single set of methods,15,30,0.187021572720946,0.1464
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_6,single set of methods,30,50,0.257480862908838,0.11380000000000001
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_6,single set of methods,50,100,0.185455810716771,0.1176
Cifuentes_et_al_2024_ElSalvador,Isla_Tortuga,Isla_Tortuga_26_6,single set of methods,100,200,0.927279053583855,0.002
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_1,single set of methods,0,15,0.368475991649269,0.1207
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_1,single set of methods,15,30,0.410577592205985,0.1183
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_1,single set of methods,30,50,0.396311760612387,0.1612
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_1,single set of methods,50,100,0.434411969380654,0.11470000000000001
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_1,single set of methods,100,200,0.423973556019485,0.1223
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,single set of methods,0,15,0.354036186499652,0.1017
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,single set of methods,15,30,0.517571329157968,0.10800000000000001
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,single set of methods,30,50,0.40553235908142,0.12050000000000001
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,single set of methods,50,100,0.262526096033403,0.0989
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,single set of methods,100,200,0.425191370911621,0.10210000000000001
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,single set of methods,0,15,0.21972860125261,0.1462
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,single set of methods,15,30,0.250347947112039,0.10779999999999999
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,single set of methods,30,50,0.54714683368128,0.0703
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,single set of methods,50,100,0.356297842727905,0.0737
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,single set of methods,100,200,0.331767571329158,0.08560000000000001
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,single set of methods,0,15,0.228949199721642,0.1935
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,single set of methods,15,30,0.192066805845511,0.16820000000000002
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,single set of methods,30,50,0.229297146833681,0.1771
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,single set of methods,50,100,0.22964509394572,0.16329999999999997
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,single set of methods,100,200,0.257828810020877,0.14980000000000002
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,single set of methods,0,15,0.224599860821155,0.1492
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,single set of methods,15,30,0.235908141962422,0.135
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,single set of methods,30,50,0.246172581767571,0.1192
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,single set of methods,50,100,0.300278357689631,0.08039999999999999
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,single set of methods,100,200,0.225295755045233,0.1272
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_6,single set of methods,0,15,0.156750173973556,0.1991
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_6,single set of methods,15,30,0.152226861517049,0.20190000000000002
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_6,single set of methods,30,50,0.207724425887265,0.1306
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_6,single set of methods,50,100,0.336812804453723,0.1705
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_6,single set of methods,100,200,0.308977035490605,0.0875
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_1,single set of methods,0,15,0.232776617954071,0.13720000000000002
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_1,single set of methods,15,30,0.263917884481559,0.15310000000000001
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_1,single set of methods,30,50,0.369345859429367,0.0764
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_1,single set of methods,50,100,0.471468336812804,0.0582
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_1,single set of methods,100,200,0.506263048016702,0.044199999999999996
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_2,single set of methods,0,15,0.28375086986778,0.1318
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_2,single set of methods,15,30,0.3785664578984,0.1075
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_2,single set of methods,30,50,0.315240083507307,0.0987
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_2,single set of methods,50,100,0.331593597773138,0.078
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_2,single set of methods,100,200,0.361169102296451,0.0958
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_3,single set of methods,0,15,0.208942240779402,0.14150000000000001
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_3,single set of methods,15,30,0.352644398051496,0.1073
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_3,single set of methods,30,50,0.40866388308977,0.10679999999999999
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_3,single set of methods,50,100,0.479297146833681,0.0576
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_3,single set of methods,100,200,0.233994432846207,0.1391
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_4,single set of methods,0,15,0.217640918580376,0.1668
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_4,single set of methods,15,30,0.276270006958942,0.11869999999999999
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_4,single set of methods,30,50,0.373869171885873,0.15039999999999998
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_4,single set of methods,50,100,0.578114126652749,0.038599999999999995
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_4,single set of methods,100,200,0.336638830897704,0.1106
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_5,single set of methods,0,15,0.28044537230341,0.21050000000000002
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_5,single set of methods,15,30,0.234342379958246,0.115
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_5,single set of methods,30,50,0.266179540709812,0.1588
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_5,single set of methods,50,100,0.33107167710508,0.11939999999999999
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_5,single set of methods,100,200,0.184064022268615,0.1747
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_6,single set of methods,0,15,0.230167014613779,0.1845
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_6,single set of methods,15,30,0.378740431454419,0.1043
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_6,single set of methods,30,50,0.302018093249826,0.1461
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_6,single set of methods,50,100,0.31419624217119,0.0493
Cifuentes_et_al_2024_ElSalvador,Boca_de_los_muchachos,Boca_de_los_muchachos_28_6,single set of methods,100,200,0.208420320111343,0.1674
Cifuentes_et_al_2024_ElSalvador,Los_Lagartos,Los_Lagartos_29_1,single set of methods,0,15,0.392136395267919,0.0992
