study_id,site_id,plot_id,plant_id,year,month,day,genus,species,alive_or_dead,above_or_belowground,diameter,diameter_method,diameter_unit
Simard_et_al_2019,central_america_CostaRica,P2,P2_tree_71,2013,5,8,Rhizophora,mangle,alive,aboveground,11.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P2,P2_tree_72,2013,5,8,Rhizophora,mangle,alive,aboveground,18.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P2,P2_tree_73,2013,5,8,Rhizophora,mangle,alive,aboveground,3.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P2,P2_tree_74,2013,5,8,Rhizophora,mangle,alive,aboveground,8.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P2,P2_tree_8A,2013,5,8,Rhizophora,mangle,alive,aboveground,46.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P2,P2_tree_8B,2013,5,8,Rhizophora,mangle,alive,aboveground,29,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_1,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,7.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_2,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,5.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_3,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,6.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_4,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_5,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_6,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,3.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_7,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,6.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_8,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,6.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_9,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,3.6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_10,2013,5,9,Rhizophora,mangle,alive,aboveground,5.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_11,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,7.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_12,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,7.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_13,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,14,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_14,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,4.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_16,2013,5,9,Rhizophora,mangle,alive,aboveground,12.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_17,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,6.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_18,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,5.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_20,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_21,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_22,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,7.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_23,2013,5,9,Rhizophora,mangle,alive,aboveground,13.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_24,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,14.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_25,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_27,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,14.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_28,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,15.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_29,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_30,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,12.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_31,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_32,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,14.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_33,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_34,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,13.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_35,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_36,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_37,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,15,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_38,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,7.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_39,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,13.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_40,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,15.6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_41,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,8.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_42,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_43,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_44,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_45,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_46,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,6.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_47,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_48,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_49,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_51,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,12.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_52,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_53,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_54,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,8.6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_55,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,8.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_56,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_57,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_58,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_59,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,13.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_60,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,13.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_61,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_62,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,8.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_63,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_64,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,6.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_65,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_66,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,7.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_67,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,13.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_68,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,8.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_69,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_70,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,6.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_71,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_72,2013,5,9,Rhizophora,mangle,alive,aboveground,15.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_73,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,4.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_74,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,3.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_75,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,3.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_76,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,8.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_77,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,15.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_78,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_79,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,13.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_81,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,5.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_82,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_83,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,4.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_84,2013,5,9,Rhizophora,mangle,alive,aboveground,6.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_85,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,7.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_86,2013,5,9,Rhizophora,mangle,alive,aboveground,3.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_90,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,16.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_91,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,14.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_92,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,14.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_93,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,15.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_94,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,15.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_95,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,13.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_96,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_97,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,12.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_98,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,14.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_99,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_100,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_100,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,6.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_101,2013,5,9,Rhizophora,mangle,alive,aboveground,14.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_102,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,7.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_103,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_104,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,8.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_105,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_106,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,15.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_107,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,5.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_108,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,4.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_109,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,15.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_111,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_112,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_113,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_114,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_115,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,14.6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_116,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,12.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_117,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,15.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_118,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,12.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_120,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_121,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_122,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,8.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_123,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_124,2013,5,9,Rhizophora,mangle,alive,aboveground,16.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_125,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_126,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,12.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_127,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,4.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_128,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_129,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_130,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_131,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_132,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,5.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_133,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,13.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_134,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,12,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_135,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_136,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_137,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,8,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_138,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,12.1,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_139,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_140,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_141,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,7,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_142,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,12.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_143,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,11.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_144,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_145,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,7.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_146,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_147,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,4.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_148,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,4.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_149,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,3.4,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_150,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,15.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_151,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,10.6,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_152,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,5.5,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_153,2013,5,9,Rhizophora,mangle,alive,aboveground,6.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_154,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,8.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_155,2013,5,9,Rhizophora,mangle,alive,aboveground,5.3,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_156,2013,5,9,Pelliciera,rhizophorae,alive,aboveground,9.2,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_110A,2013,5,9,Rhizophora,mangle,alive,aboveground,7.9,breast height,cm
Simard_et_al_2019,central_america_CostaRica,P3,P3_tree_110B,2013,5,9,Rhizophora,mangle,alive,aboveground,6.1,breast height,cm
