study_id,site_id,plot_id,plant_id,year,month,day,genus,species,alive_or_dead,above_or_belowground,n_plants,height,height_se,diameter,diameter_se,diameter_method
Simard_et_al_2019,central_america_Honduras,SanBernardoE7,SanBernardoE7_tree_2,2004,8,20,Rhizophora,mangle,alive,aboveground,1,16.54,6.224632334589695,12.2,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE7,SanBernardoE7_tree_3,2004,8,20,Avicennia,germinans,alive,aboveground,1,21.75,6.224632334589695,28.8,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE7,SanBernardoE7_tree_4,2004,8,20,Avicennia,germinans,alive,aboveground,1,16.75,6.224632334589695,32.1,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE7,SanBernardoE7_tree_5,2004,8,20,Avicennia,germinans,alive,aboveground,1,11.035,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE8,SanBernardoE8_tree_1,2004,8,20,Rhizophora,mangle,alive,aboveground,1,14.09,6.224632334589695,9.65,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE8,SanBernardoE8_tree_2,2004,8,20,Rhizophora,mangle,alive,aboveground,1,22.48,6.224632334589695,43,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE8,SanBernardoE8_tree_3,2004,8,20,Rhizophora,mangle,alive,aboveground,1,11.5,6.224632334589695,16.1,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE8,SanBernardoE8_tree_4,2004,8,20,Rhizophora,mangle,alive,aboveground,1,13.72,6.224632334589695,17.7,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE8,SanBernardoE8_tree_5,2004,8,20,Avicennia,germinans,alive,aboveground,1,18.37,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE8,SanBernardoE8_tree_6,2004,8,20,Avicennia,germinans,alive,aboveground,1,11.035,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE8,SanBernardoE8_tree_7,2004,8,20,Avicennia,germinans,alive,aboveground,1,5.98,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE8,SanBernardoE8_tree_8,2004,8,20,Avicennia,germinans,alive,aboveground,1,5.98,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE8,SanBernardoE8_tree_9,2004,8,20,Avicennia,germinans,alive,aboveground,1,5.98,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE9,SanBernardoE9_tree_1,2004,8,20,Rhizophora,mangle,alive,aboveground,1,14.37,6.224632334589695,9.7,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE9,SanBernardoE9_tree_2,2004,8,20,Rhizophora,mangle,alive,aboveground,1,7.65,6.224632334589695,7.85,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE9,SanBernardoE9_tree_3,2004,8,20,Rhizophora,mangle,alive,aboveground,1,18.2,6.224632334589695,10.4,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE9,SanBernardoE9_tree_4,2004,8,20,Rhizophora,mangle,alive,aboveground,1,15.01,6.224632334589695,16.6,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE9,SanBernardoE9_tree_5,2004,8,20,Rhizophora,mangle,alive,aboveground,1,13.139,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoE9,SanBernardoE9_tree_6,2004,8,20,Rhizophora,mangle,alive,aboveground,1,7.1845,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW1,SanBernardoW1_tree_1,2004,8,20,Avicennia,germinans,alive,aboveground,1,15.61,6.224632334589695,40.2,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW1,SanBernardoW1_tree_2,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW1,SanBernardoW1_tree_3,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW1,SanBernardoW1_tree_4,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW1,SanBernardoW1_tree_5,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW1,SanBernardoW1_tree_6,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_1,2004,8,20,Avicennia,germinans,alive,aboveground,1,6.43,6.224632334589695,6.3,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_2,2004,8,20,Avicennia,germinans,alive,aboveground,1,25.09,6.224632334589695,29,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_3,2004,8,20,Avicennia,germinans,alive,aboveground,1,21.7,6.224632334589695,24.1,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_4,2004,8,20,Avicennia,germinans,alive,aboveground,1,15.03,6.224632334589695,20.1,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_5,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_6,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_7,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_8,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_9,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_10,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_11,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_12,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_13,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_14,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_15,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_16,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW10,SanBernardoW10_tree_17,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_1,2004,8,20,Avicennia,germinans,alive,aboveground,1,19.36,6.224632334589695,35,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_2,2004,8,20,Avicennia,germinans,alive,aboveground,1,23.81,6.224632334589695,28.6,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_3,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_4,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_5,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_6,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_7,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_8,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_9,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_10,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_11,2004,8,20,Rhizophora,mangle,alive,aboveground,1,15.76,6.224632334589695,13.5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_12,2004,8,20,Rhizophora,mangle,alive,aboveground,1,23.19,6.224632334589695,18.5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW15,SanBernardoW15_tree_13,2004,8,20,Rhizophora,mangle,alive,aboveground,1,20.002,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_1,2004,8,20,Avicennia,germinans,alive,aboveground,1,21,6.224632334589695,32.55,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_2,2004,8,20,Avicennia,germinans,alive,aboveground,1,7.1,6.224632334589695,14.55,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_3,2004,8,20,Avicennia,germinans,alive,aboveground,1,16.83,6.224632334589695,32.1,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_4,2004,8,20,Avicennia,germinans,alive,aboveground,1,11.54,6.224632334589695,22.35,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_5,2004,8,20,Avicennia,germinans,alive,aboveground,1,22.3,6.224632334589695,29.5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_6,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_7,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_8,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_9,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_10,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_11,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_12,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_13,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_14,2004,8,20,Rhizophora,mangle,alive,aboveground,1,11.461,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_15,2004,8,20,Rhizophora,mangle,alive,aboveground,1,11.461,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW16,SanBernardoW16_tree_16,2004,8,20,Rhizophora,mangle,alive,aboveground,1,11.461,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_1,2004,8,20,Avicennia,germinans,alive,aboveground,1,32.14,6.224632334589695,40.8,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_2,2004,8,20,Avicennia,germinans,alive,aboveground,1,16.14,6.224632334589695,28.3,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_3,2004,8,20,Avicennia,germinans,alive,aboveground,1,16.14,6.224632334589695,26.3,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_4,2004,8,20,Avicennia,germinans,alive,aboveground,1,16.89,6.224632334589695,28.7,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_5,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_6,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_7,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_8,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_9,2004,8,20,Avicennia,germinans,alive,aboveground,1,8.137,6.224632334589695,10,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_10,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_11,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_12,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_13,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_14,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW17,SanBernardoW17_tree_15,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW18,SanBernardoW18_tree_1,2004,8,20,Avicennia,germinans,alive,aboveground,1,32.16,6.224632334589695,29.5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW18,SanBernardoW18_tree_2,2004,8,20,Avicennia,germinans,alive,aboveground,1,29.28,6.224632334589695,27.7,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW18,SanBernardoW18_tree_3,2004,8,20,Avicennia,germinans,alive,aboveground,1,32.26,6.224632334589695,30.8,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW18,SanBernardoW18_tree_4,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW18,SanBernardoW18_tree_5,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW18,SanBernardoW18_tree_6,2004,8,20,Avicennia,germinans,alive,aboveground,1,14.674,6.224632334589695,20,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW18,SanBernardoW18_tree_7,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW18,SanBernardoW18_tree_8,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW18,SanBernardoW18_tree_9,2004,8,20,Avicennia,germinans,alive,aboveground,1,4.2685,6.224632334589695,5,7.973522554451642,breast height
Simard_et_al_2019,central_america_Honduras,SanBernardoW18,SanBernardoW18_tree_10,2004,8,20,Rhizophora,mangle,alive,aboveground,1,11.461,6.224632334589695,10,7.973522554451642,breast height
