lat_long,n,core_ids,study_ids,num_studies
"38.7402, -76.6864",8,"Transect_A_11m, Transect_A_30m, Transect_A_50m_1, Transect_A_50m_2",Merrill_1999,1
"38.748, -76.6985",2,Patuxent_River_05,Merrill_1999,1
"38.7699, -75.9788",2,Choptank_River_1,Merrill_1999,1
"38.7808, -76.7081",2,Jug_Bay_3,Merrill_1999,1
"38.7816, -76.708",2,Jug_Bay_1,Merrill_1999,1
"38.782, -76.7106",2,Patuxent_River_04,Merrill_1999,1
"38.7895, -76.7176",2,Patuxent_River_02,Merrill_1999,1
"38.806644, -75.202097",2,PM12,Boyd_and_Sommerfield_2016,1
"38.81105, -75.205328",2,PM10,Boyd_and_Sommerfield_2016,1
"38.8114, -76.7368",2,Patuxent_River_03,Merrill_1999,1
"38.81163765411333, -76.7063091949458",2,PWP_U_P1,Keshta_et_al_2020,1
"38.81184006542172, -76.70717657916659",2,PWP_S_P1,Keshta_et_al_2020,1
"38.81188697421344, -76.70837952191667",2,PWP_MF_P1,Keshta_et_al_2020,1
"38.811936, -75.209589",2,PM11,Boyd_and_Sommerfield_2016,1
"38.81195793494289, -76.7082363737378",2,PWP_LM_P1,Keshta_et_al_2020,1
"38.81198333405708, -76.70810406633375",2,PWP_HM_P1,Keshta_et_al_2020,1
"38.81202850431237, -76.70831139482574",2,PWP_MF_P2,Keshta_et_al_2020,1
"38.81208135080214, -76.70808795315833",2,PWP_HM_P2,Keshta_et_al_2020,1
"38.81212691793606, -76.70827265495332",2,PWP_LM_P2,Keshta_et_al_2020,1
"38.81215651164548, -76.70839924946185",2,PWP_MF_P3,Keshta_et_al_2020,1
"38.81216641925649, -76.70811474312322",2,PWP_HM_P3,Keshta_et_al_2020,1
"38.8122, -76.7117",2,Patuxent_River_01,Merrill_1999,1
"38.81220500101525, -76.7083284129085",2,PWP_LM_P3,Keshta_et_al_2020,1
"38.8122256735245, -76.70615047316333",2,PWP_U_P2,Keshta_et_al_2020,1
"38.81224195663807, -76.70711965603479",2,PWP_S_P2,Keshta_et_al_2020,1
"38.81252071854455, -76.70731436728501",2,PWP_S_P3,Keshta_et_al_2020,1
"38.81296304719527, -76.7068706102677",2,PWP_U_P3,Keshta_et_al_2020,1
"38.82333, -75.8703",2,ChoptankLowerTidal,Ensign_et_al_2020,1
"38.828706, -75.226192",2,PM5,Boyd_and_Sommerfield_2016,1
"38.833549, -75.259967",2,PM6,Boyd_and_Sommerfield_2016,1
"38.847229, -75.25312",2,PM9,Boyd_and_Sommerfield_2016,1
"38.85602998394042, -76.68983015466472",2,WLWP_U_P1,Keshta_et_al_2020,1
"38.85608920270216, -76.69009660969645",2,WLWP_HM_P1,Keshta_et_al_2020,1
"38.8561080538552, -76.69066173482915",2,WLWP_LM_P1,Keshta_et_al_2020,1
"38.8561120567087, -76.69038525222489",2,WLWP_MF_P2,Keshta_et_al_2020,1
"38.85636643984628, -76.69086376378351",2,WLWP_MF_P1,Keshta_et_al_2020,1
"38.85642665402231, -76.68981649603047",2,WLWP_U_P2,Keshta_et_al_2020,1
"38.85647619814628, -76.69012881997195",2,WLWP_HM_P2,Keshta_et_al_2020,1
"38.85656160523578, -76.69045351769648",2,WLWP_LM_P2,Keshta_et_al_2020,1
"38.856592, -75.256524",2,PM4,Boyd_and_Sommerfield_2016,1
"38.85661865392953, -76.69086973765286",2,WLWP_LM_P3,Keshta_et_al_2020,1
"38.85704685067696, -76.69054567790187",2,WLWP_MF_P3,Keshta_et_al_2020,1
"38.85711490743528, -76.69020156298437",2,WLWP_HM_P3,Keshta_et_al_2020,1
"38.8572094859647, -76.68989264793683",2,WLWP_U_P3,Keshta_et_al_2020,1
"38.87142575, -75.28915461",2,NWCA11-1200-3913,Nahlik_and_Fennessy_2016,1
"38.872083, -75.26415",2,PM8,Boyd_and_Sommerfield_2016,1
"38.87363778, -76.54973048",2,C3,Messerschmidt_and_Kirwan_2020,1
"38.873718, -76.549514",2,CH03,Pastore_et_al_2017,1
"38.873721, -76.54957",2,CH02,Pastore_et_al_2017,1
"38.873728, -76.549632",2,CH01,Pastore_et_al_2017,1
"38.873752, -76.549473",2,CH06,Pastore_et_al_2017,1
"38.873769, -76.549551",2,CH04,Pastore_et_al_2017,1
"38.873791, -76.549639",2,CH08,Pastore_et_al_2017,1
"38.873792, -76.549491",2,CH05,Pastore_et_al_2017,1
"38.873795, -76.549694",2,CH07,Pastore_et_al_2017,1
"38.873809, -76.548892",2,CH20,Pastore_et_al_2017,1
"38.873824, -76.549343",2,CH15,Pastore_et_al_2017,1
"38.873846, -76.548918",2,CH19,Pastore_et_al_2017,1
"38.873847, -76.549565",2,CH09,Pastore_et_al_2017,1
"38.873867, -76.549432",2,CH14,Pastore_et_al_2017,1
"38.873876, -76.549302",2,CH16,Pastore_et_al_2017,1
"38.873883, -76.549478",2,CH13,Pastore_et_al_2017,1
"38.873891, -76.549579",2,CH11,Pastore_et_al_2017,1
"38.873899, -76.549522",2,CH12,Pastore_et_al_2017,1
"38.873908, -76.54962",2,CH10,Pastore_et_al_2017,1
"38.873986, -76.54905",2,CH18,Pastore_et_al_2017,1
"38.874062, -76.548998",2,CH17,Pastore_et_al_2017,1
"38.874741, -75.270113",2,PM3,Boyd_and_Sommerfield_2016,1
"38.87492769, -76.54990587",2,C4,Messerschmidt_and_Kirwan_2020,1
"38.879926, -75.280343",2,PM1,Boyd_and_Sommerfield_2016,1
"38.890996, -75.296416",2,PM7,Boyd_and_Sommerfield_2016,1
"38.89963, -75.8319",2,ChoptankMiddleTidal,Ensign_et_al_2020,1
"38.904362, -75.296947",2,PM2,Boyd_and_Sommerfield_2016,1
"38.9118, 1.4583",6,"Mateo_and_Serrano_unpublished_2, Mateo_and_Serrano_unpublished_3, Mateo_and_Serrano_unpublished_4",Mateo_and_Serrano_unpublished,1
"38.93827, -75.8288",2,ChoptankUpperTidal,Ensign_et_al_2020,1
"38.99748, -75.7859",2,ChoptankNontidal,Ensign_et_al_2020,1
"39.074915, -75.416785",2,TH1,Boyd_2012,1
"39.075758, -75.407264",2,TH2,Boyd_2012,1
"39.08165, -75.44431",2,SJR_1_2018,StLaurent_et_al_2020,1
"39.082936, -75.407043",2,TH3,Boyd_2012,1
"39.08305, -75.44294",2,SJR_2_2018,StLaurent_et_al_2020,1
"39.08424, -75.43542",2,SJR_5_2019,StLaurent_et_al_2020,1
"39.08451, -75.4388",2,SJR_13_2017,StLaurent_et_al_2020,1
"39.08461, -75.43478",2,SJR_6_2019,StLaurent_et_al_2020,1
"39.08472, -75.43916",2,SJR_14_2017,StLaurent_et_al_2020,1
"39.08478, -75.44216",2,SJR_3_2018,StLaurent_et_al_2020,1
"39.0848, -75.43504",2,SJR_7_2019,StLaurent_et_al_2020,1
"39.08486, -75.4352",2,SJR_8_2019,StLaurent_et_al_2020,1
"39.08494, -75.43951",2,SJR_15_2017,StLaurent_et_al_2020,1
"39.08508, -75.44203",2,SJR_17_2017,StLaurent_et_al_2020,1
"39.085238, -75.403832",2,TH4,Boyd_2012,1
"39.08533, -75.44181",2,SJR_16_2017,StLaurent_et_al_2020,1
"39.08543, -75.43567",2,SJR_4_2019,StLaurent_et_al_2020,1
"39.08553, -75.43307",2,SJR_9_2019,StLaurent_et_al_2020,1
"39.08582, -75.44051",2,SJR_4_2018,StLaurent_et_al_2020,1
"39.08596, -75.4333",2,SJR_10_2019,StLaurent_et_al_2020,1
"39.08599, -75.44081",2,SJR_5_2017,StLaurent_et_al_2020,1
"39.08674, -75.43939",2,SJR_4_2017,StLaurent_et_al_2020,1
"39.08715, -75.43875",2,SJR_3_2017,StLaurent_et_al_2020,1
"39.08725, -75.438",2,SJR_5_2018,StLaurent_et_al_2020,1
"39.08746, -75.43816",2,SJR_2_2017,StLaurent_et_al_2020,1
"39.08793, -75.43755",2,SJR_1_2017,StLaurent_et_al_2020,1
"39.088573, -75.437628",2,SJR_3_2019_38,StLaurent_et_al_2020,1
"39.088646, -75.437569",2,SJR_2_2019_32,StLaurent_et_al_2020,1
"39.088653, -75.43756",2,SJR_1_2019_17,StLaurent_et_al_2020,1
"39.088706, -75.437313",2,SJR_3_2019_39,StLaurent_et_al_2020,1
"39.088726, -75.437411",2,SJR_2_2019_33,StLaurent_et_al_2020,1
"39.08875, -75.436655",2,SJR_1_2019_18,StLaurent_et_al_2020,1
"39.088823, -75.436688",2,SJR_2_2019_34,StLaurent_et_al_2020,1
"39.088838, -75.437423",2,SJR_1_2019_19,StLaurent_et_al_2020,1
"39.088877, -75.436708",2,SJR_3_2019_40,StLaurent_et_al_2020,1
"39.08911, -75.4371",2,SJR_6_2018,StLaurent_et_al_2020,1
"39.08933, -75.43684",2,SJR_12_2017,StLaurent_et_al_2020,1
"39.08952, -75.43815",2,SJR_6_2017,StLaurent_et_al_2020,1
"39.08953, -75.43816",2,SJR_7_2017,StLaurent_et_al_2020,1
"39.08957, -75.4381",2,SJR_8_2017,StLaurent_et_al_2020,1
"39.0896, -75.43687",2,SJR_11_2017,StLaurent_et_al_2020,1
"39.08968, -75.43697",2,SJR_3_2019_41,StLaurent_et_al_2020,1
"39.08973, -75.43661",2,SJR_10_2017,StLaurent_et_al_2020,1
"39.08974, -75.43579",2,SJR_1_2019_20,StLaurent_et_al_2020,1
"39.09011, -75.43624",2,SJR_9_2017,StLaurent_et_al_2020,1
"39.090229, -75.403721",2,TH5,Boyd_2012,1
"39.09065, -75.43557",2,SJR_2_2019_35,StLaurent_et_al_2020,1
"39.096435, -75.401939",2,TH6,Boyd_2012,1
"39.133195, -75.41131",2,PK3,Boyd_2012,1
"39.136889, -75.416706",2,PK1,Boyd_2012,1
"39.137907, -75.412275",2,PK2,Boyd_2012,1
"39.14496, 2.93326",2,EP05,Belshe_et_al_2019,1
"39.145008, -75.423547",2,LC1,Boyd_2012,1
"39.14683333, 2.931",2,Calleja_et_al_2007_2,Calleja_et_al_2007,1
"39.15012, 2.94919",2,SM05,Belshe_et_al_2019,1
"39.151014, -75.414794",2,LC2,Boyd_2012,1
"39.15116667, 2.948666667",2,Calleja_et_al_2007_3,Calleja_et_al_2007,1
"39.15177, 2.94798",2,SM15,Belshe_et_al_2019,1
"39.15266667, 2.9305",2,Calleja_et_al_2007_1,Calleja_et_al_2007,1
"39.15332, 2.94568",2,SM25,Belshe_et_al_2019,1
"39.157496, -75.426916",2,LC3,Boyd_2012,1
"39.162247, -75.420234",2,MH2,Boyd_2012,1
"39.162596, -75.427651",2,MH3,Boyd_2012,1
"39.171719, -74.875761",4,"DN1, DN1U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.172129, -75.415222",2,MH1,Boyd_2012,1
"39.175475, -74.85718324",2,DEL_5,Weston_et_al_2023,1
"39.176258, -74.862284",4,"DN2, DN2U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.180457, -74.838281",4,"DN3, DN3U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.207431, -75.40662405",2,DEL_9,Weston_et_al_2023,1
"39.2203, 3.13738",4,"Holmer_et_al_2009_1, Holmer_et_al_2009_2",Holmer_et_al_2009,1
"39.22164, 3.13887",4,"Holmer_et_al_2009_3, Holmer_et_al_2009_4",Holmer_et_al_2009,1
"39.225195, -75.107766",4,"DV1, DV1U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.235697, -75.112711",4,"DV2, DV2U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.240992, -75.103073",4,"DV3, DV3U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.241633, -75.1599044",2,DEL_3,Weston_et_al_2023,1
"39.242347, -75.011272",4,"MR1, MR1U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.26585, -74.995256",4,"MR2, MR2U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.27323333333333, 3.0412666666666666",2,Gacia_unpublished_1,Gacia_unpublished,1
"39.2834639, -74.9861528",4,"MR3, MR3U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.2908343, -74.70713435",2,NWCA11-2196-5170,Nahlik_and_Fennessy_2016,1
"39.29979086, -74.70599592",2,NWCA11-2220-5161,Nahlik_and_Fennessy_2016,1
"39.30816896, -74.72408222",2,NWCA11-2204-5165,Nahlik_and_Fennessy_2016,1
"39.3217, 2.4257",4,"Holmer_et_al_2009_5, Holmer_et_al_2009_6",Holmer_et_al_2009,1
"39.34671067, -74.49078096",2,NWCA11-2205-5164,Nahlik_and_Fennessy_2016,1
"39.35109743, -74.53768623",2,NWCA11-3988-5155,Nahlik_and_Fennessy_2016,1
"39.35160706, -74.54094939",2,NWCA11-2197-5169,Nahlik_and_Fennessy_2016,1
"39.375811, -75.651786",2,BBRC1,Boyd_2012,1
"39.378697, -75.643872",2,BBRC2,Boyd_2012,1
"39.38175356, -75.54017703",4,"NWCA11-1197-3666, NWCA11-1197-5372",Nahlik_and_Fennessy_2016,1
"39.3863373, -74.47658677",4,"NWCA11-2186-5176, NWCA11-2186-5215",Nahlik_and_Fennessy_2016,1
"39.38876, -75.62488",2,BB_14_2017,StLaurent_et_al_2020,1
"39.38887, -75.62506",2,BB_12_2017,StLaurent_et_al_2020,1
"39.38897, -75.62479",2,BB_13_2017,StLaurent_et_al_2020,1
"39.39437, -75.59906",2,BB_5_2017,StLaurent_et_al_2020,1
"39.39498, -75.59724",2,BB_4_2017,StLaurent_et_al_2020,1
"39.39730169, -75.54718022",2,NWCA11-1222-3575,Nahlik_and_Fennessy_2016,1
"39.39924, -75.59734",2,BB_3_2017,StLaurent_et_al_2020,1
"39.40213, -75.59877",2,BB_2_2017,StLaurent_et_al_2020,1
"39.40419, -75.59953",2,BB_1_2017,StLaurent_et_al_2020,1
"39.41670976, -75.55765409",2,NWCA11-1202-3694,Nahlik_and_Fennessy_2016,1
"39.41753333, 2.269716667",2,Calleja_et_al_2007_7,Calleja_et_al_2007,1
"39.41976771, -75.55500138",2,NWCA11-1226-3667,Nahlik_and_Fennessy_2016,1
"39.4284527, -75.57379203",4,"NWCA11-1198-3914, NWCA11-1198-5373",Nahlik_and_Fennessy_2016,1
"39.43193, -75.58095",2,BB_11_2017,StLaurent_et_al_2020,1
"39.43405, -75.58218",2,BB_10_2017,StLaurent_et_al_2020,1
"39.4361, -75.58183",2,BB_9_2017,StLaurent_et_al_2020,1
"39.4385, -76.2828",6,"Otter_Point_Creek_1, Otter_Point_Creek_2, Otter_Point_Creek_3",Merrill_1999,1
"39.4388, -75.58141",2,BB_8_2017,StLaurent_et_al_2020,1
"39.43938, -75.57602",2,BB_6_2017,StLaurent_et_al_2020,1
"39.44054, -75.57949",2,BB_7_2017,StLaurent_et_al_2020,1
"39.50416667, 2.543166667",2,Calleja_et_al_2007_4,Calleja_et_al_2007,1
"39.506433, -74.423783",2,FM10,Drake_et_al_2015,1
"39.506767, -74.42315",2,FM09,Drake_et_al_2015,1
"39.50695, -74.423033",2,FM08,Drake_et_al_2015,1
"39.507183, -74.4232",2,FM07,Drake_et_al_2015,1
"39.5073, -74.42415",2,FM01,Drake_et_al_2015,1
"39.507333, -74.423317",2,FM06,Drake_et_al_2015,1
"39.507417, -74.424033",2,FM04,Drake_et_al_2015,1
"39.507467, -74.423517",2,FM03,Drake_et_al_2015,1
"39.507467, -74.4238",2,FM02,Drake_et_al_2015,1
"39.507633, -74.423333",2,FM05,Drake_et_al_2015,1
"39.50874337, -74.32292187",2,NWCA11-2222-5160,Nahlik_and_Fennessy_2016,1
"39.52032, -74.43471",2,NWCA11-R135-3963,Nahlik_and_Fennessy_2016,1
"39.535267, -74.4269",2,FU08,Drake_et_al_2015,1
"39.535417, -74.42675",2,FU03,Drake_et_al_2015,1
"39.535433, -74.426917",2,FU02,Drake_et_al_2015,1
"39.53545, -74.4267",2,FU10,Drake_et_al_2015,1
"39.535467, -74.42675",2,FU09,Drake_et_al_2015,1
"39.535467, -74.42715",2,FU01,Drake_et_al_2015,1
"39.535517, -74.427",2,FU07,Drake_et_al_2015,1
"39.53555, -74.426717",2,FU04,Drake_et_al_2015,1
"39.535667, -74.426767",2,FU05,Drake_et_al_2015,1
"39.53575, -74.4266",2,FU06,Drake_et_al_2015,1
"39.55922116, -74.30403876",2,NWCA11-2203-5166,Nahlik_and_Fennessy_2016,1
"39.59278612, -75.57681094",2,NWCA11-1213-3751,Nahlik_and_Fennessy_2016,1
"39.60063333, 2.390166667",2,Calleja_et_al_2007_6,Calleja_et_al_2007,1
"39.626412, -74.257139",4,"CC1, CC1U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.629015, -74.257836",4,"CC2, CC2U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.632963, -74.259188",4,"CC3, CC3U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.638171, -75.601251",2,NCRE2,Boyd_2012,1
"39.638604, -75.599228",2,NCRE3,Boyd_2012,1
"39.639179, -75.604275",2,NCRE1,Boyd_2012,1
"39.655706, -75.574378",2,NCGB1,Boyd_2012,1
"39.656914, -75.570169",2,NCGB2,Boyd_2012,1
"39.657391, -75.575393",2,NCGB3,Boyd_2012,1
"39.66571, -75.559982",2,NCBD2,Boyd_2012,1
"39.666314, -75.567868",2,NCBD1,Boyd_2012,1
"39.667368, -75.564615",2,NCBD3,Boyd_2012,1
"39.672176, -75.552823",2,NCBW2,Boyd_2012,1
"39.674905, -75.552347",2,NCBW3,Boyd_2012,1
"39.676677, -75.554368",2,NCBW1,Boyd_2012,1
"39.686297, -75.540714",2,NCLM3,Boyd_2012,1
"39.686761, -75.542156",2,NCLM2,Boyd_2012,1
"39.687158, -75.544244",2,NCLM1,Boyd_2012,1
"39.79875, -74.102498",4,"IB1, IB1U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.799347, -74.101724",4,"IB2, IB2U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.799634, -74.099346",4,"IB3, IB3U","Boyd_et_al_2017, Unger_et_al_2016",2
"39.845, 8.519",6,"De_Falco_et_al_2006_1, De_Falco_et_al_2006_2, De_Falco_et_al_2006_3",De_Falco_et_al_2006,1
"39.85642113, -74.14681089",2,NWCA11-2198-5168,Nahlik_and_Fennessy_2016,1
"39.8612, -75.1707",8,"WC1A_15, WC1A_30, WC1A_45, WC2A_15",Orson_1990,1
"39.8965, 2.09205",2,Calleja_et_al_2007_5,Calleja_et_al_2007,1
"39.9, 2.56",24,"Holmer_et_al_2003_1, Holmer_et_al_2003_10, Holmer_et_al_2003_11, Holmer_et_al_2003_12, Holmer_et_al_2003_2, Holmer_et_al_2003_3, Holmer_et_al_2003_4, Holmer_et_al_2003_5, Holmer_et_al_2003_6, Holmer_et_al_2003_7, Holmer_et_al_2003_8, Holmer_et_al_2003_9",Holmer_et_al_2003,1
"4.457111111111112, 8.902583333333334",2,M0540,Nsombo_et_al_2016,1
"4.772211, -52.1311110046606",2,M0111,Marchand_et_al_2004,1
"4.772274, -52.1312553648555",2,M0110,Marchand_et_al_2004,1
"4.78338, -52.1321210958885",2,M0109,Marchand_et_al_2004,1
"4.783776, -52.1330954969604",2,M0108,Marchand_et_al_2004,1
"4.788874, -52.1619467829665",2,M0107,Marchand_et_al_2004,1
"4.789756, -52.1324922280966",2,M0106,Marchand_et_al_2004,1
"4.790728, -52.1301045081681",2,M0105,Marchand_et_al_2004,1
"4.8, -52.2",2,M1714,WISE,1
"4.835893, 100.617515",2,M0272,Alongi_et_al_2004,1
"4.855745, 100.611278",2,M0271,Alongi_et_al_2004,1
"4.867226, 100.617941",2,M0270,Alongi_et_al_2004,1
"4.900083, 115.262638",2,M0660,Pazi_et_al_2016,1
"4.919276, 115.227187",2,M0659,Pazi_et_al_2016,1
"4.959172, 8.270308",2,M0521,Upkong_1997,1
"4.960799, 115.213913",2,M0658,Pazi_et_al_2016,1
"4.967615, 8.302193",2,M0519,Upkong_1997,1
"4.976897, 8.28349",2,M0520,Upkong_1997,1
"4.992813, 8.28116",2,M0518,Upkong_1997,1
"40.029045000000004, -74.084554",4,"RC2, RC2U","Boyd_et_al_2017, Unger_et_al_2016",2
"40.02988, -74.07995",2,BB1B,Kemp_et_al_2020,1
"40.030725, -74.077599",4,"RC1, RC1U","Boyd_et_al_2017, Unger_et_al_2016",2
"40.031056, -74.085961",4,"RC3, RC3U","Boyd_et_al_2017, Unger_et_al_2016",2
"40.1333, 8.8333",6,"Lillebo_et_al_2006_1, Lillebo_et_al_2006_2, Lillebo_et_al_2006_3",Lillebo_et_al_2006,1
"40.41, 2.52",12,"Gacia_et_al_2002_1, Gacia_et_al_2002_2, Gacia_et_al_2002_3, Gacia_et_al_2002_4, Gacia_et_al_2002_5, Gacia_et_al_2002_6",Gacia_et_al_2002,1
"40.43013205, -73.99095193",2,NWCA11-2199-5167,Nahlik_and_Fennessy_2016,1
"40.43152435, -73.99267738",2,NWCA11-2215-5162,Nahlik_and_Fennessy_2016,1
"40.43198185, -73.99264072",2,NWCA11-3989-5156,Nahlik_and_Fennessy_2016,1
"40.43227043, -73.99172257",2,NWCA11-2207-5163,Nahlik_and_Fennessy_2016,1
"40.43887063, -74.1026518",2,NWCA11-2195-5172,Nahlik_and_Fennessy_2016,1
"40.6, 0.716666667",24,"Barron_et_al_2004_1, Barron_et_al_2004_10, Barron_et_al_2004_11, Barron_et_al_2004_12, Barron_et_al_2004_2, Barron_et_al_2004_3, Barron_et_al_2004_4, Barron_et_al_2004_5, Barron_et_al_2004_6, Barron_et_al_2004_7, Barron_et_al_2004_8, Barron_et_al_2004_9",Barron_et_al_2004,1
"40.60574765, -73.61660975",2,NWCA11-2273-4473,Nahlik_and_Fennessy_2016,1
"40.607461, -74.196042",2,SMC,Hill_and_Anisfeld_2015,1
"40.60794, -8.74647",4,"Figueiredo_da_Silva_et_al_2009_1, Figueiredo_da_Silva_et_al_2009_2",Figueiredo_da_Silva_et_al_2009,1
"40.61940448, -73.49561303",2,NWCA11-2279-4468,Nahlik_and_Fennessy_2016,1
"40.63260215, -73.47579134",2,NWCA11-2262-4465,Nahlik_and_Fennessy_2016,1
"40.6361534, -73.40055922",2,NWCA11-2281-4466,Nahlik_and_Fennessy_2016,1
"40.6381, -8.73714",4,"Figueiredo_da_Silva_et_al_2009_3, Figueiredo_da_Silva_et_al_2009_4",Figueiredo_da_Silva_et_al_2009,1
"40.65486, -8.6986",4,"Figueiredo_da_Silva_et_al_2009_5, Figueiredo_da_Silva_et_al_2009_6",Figueiredo_da_Silva_et_al_2009,1
"40.659572, -73.856128",2,SPR,Hill_and_Anisfeld_2015,1
"40.67730927079036, -124.21726077170466",2,HSF2,Curtis_et_al_2022,1
"40.67778403494584, -124.21614005108628",2,HSF1,Curtis_et_al_2022,1
"40.696148, -8.67679",4,"Figueiredo_da_Silva_et_al_2009_7, Figueiredo_da_Silva_et_al_2009_8",Figueiredo_da_Silva_et_al_2009,1
"40.704, -124.2166",2,HUM-SHB-LM-1,Kauffman_et_al_2020,1
"40.704026684646536, -124.21411095330916",2,WMF1,Curtis_et_al_2022,1
"40.7041, -124.2164",2,HUM-SHB-LM-2,Kauffman_et_al_2020,1
"40.7042, -124.2162",2,HUM-SHB-LM-3,Kauffman_et_al_2020,1
"40.7043, -124.211",2,HUM-SHB-LM-4,Kauffman_et_al_2020,1
"40.7044, -124.2159",2,HUM-SHB-LM-5,Kauffman_et_al_2020,1
"40.7045, -124.2156",2,HUM-SHB-LM-6,Kauffman_et_al_2020,1
"40.70450898105087, -124.21425264881515",2,WMF2,Curtis_et_al_2022,1
"40.712687, -8.682124",4,"Figueiredo_da_Silva_et_al_2009_10, Figueiredo_da_Silva_et_al_2009_9",Figueiredo_da_Silva_et_al_2009,1
"40.7172, -124.2259",2,HUM-SHB-SG-6,Kauffman_et_al_2020,1
"40.7172, -124.2261",2,HUM-SHB-SG-5,Kauffman_et_al_2020,1
"40.7172, -124.2265",2,HUM-SHB-SG-3,Kauffman_et_al_2020,1
"40.7172, -124.2268",2,HUM-SHB-SG-2,Kauffman_et_al_2020,1
"40.7172, -124.227",2,HUM-SHB-SG-1,Kauffman_et_al_2020,1
"40.7173, -124.2264",2,HUM-SHB-SG-4,Kauffman_et_al_2020,1
"40.722864, -8.690784",4,"Figueiredo_da_Silva_et_al_2009_11, Figueiredo_da_Silva_et_al_2009_12",Figueiredo_da_Silva_et_al_2009,1
"40.72316, -8.6723",2,Figueiredo_da_Silva_et_al_2009_13,Figueiredo_da_Silva_et_al_2009,1
"40.72502, -8.65594",2,Figueiredo_da_Silva_et_al_2009_14,Figueiredo_da_Silva_et_al_2009,1
"40.738167, -8.684889",2,Figueiredo_da_Silva_et_al_2009_15,Figueiredo_da_Silva_et_al_2009,1
"40.753, 13.9",2,Mateo_et_al_1997_14,Mateo_et_al_1997,1
"40.7543, 13.8913",8,"Amon_and_Herndl_1991_1, Amon_and_Herndl_1991_2, Amon_and_Herndl_1991_3, Amon_and_Herndl_1991_4",Amon_and_Herndl_1991,1
"40.75454, -8.699355",4,"Figueiredo_da_Silva_et_al_2009_16, Figueiredo_da_Silva_et_al_2009_17",Figueiredo_da_Silva_et_al_2009,1
"40.761667, -73.751111",2,Alley_Pond,Cochran_et_al_1998,1
"40.76595871, -72.88414359",4,"NWCA11-2265-4370, NWCA11-2265-4371",Nahlik_and_Fennessy_2016,1
"40.7695, -72.888433",2,WM04,Drake_et_al_2015,1
"40.7696, -72.888233",2,WM03,Drake_et_al_2015,1
"40.769617, -72.888683",2,WM05,Drake_et_al_2015,1
"40.769683, -72.88655",2,WU07,Drake_et_al_2015,1
"40.769717, -72.886433",2,WU08,Drake_et_al_2015,1
"40.769733, -72.88685",2,WU06,Drake_et_al_2015,1
"40.76975, -72.886867",2,WU09,Drake_et_al_2015,1
"40.76975, -72.888133",2,WM02,Drake_et_al_2015,1
"40.769767, -72.887167",2,WU10,Drake_et_al_2015,1
"40.769933, -72.88805",2,WM01,Drake_et_al_2015,1
"40.76995, -72.88695",2,WU03,Drake_et_al_2015,1
"40.769967, -72.8868",2,WU02,Drake_et_al_2015,1
"40.769967, -72.887117",2,WU04,Drake_et_al_2015,1
"40.77, -72.888133",2,WM06,Drake_et_al_2015,1
"40.770017, -72.88725",2,WU05,Drake_et_al_2015,1
"40.770067, -72.8867",2,WU01,Drake_et_al_2015,1
"40.770133, -72.888433",2,WM07,Drake_et_al_2015,1
"40.770267, -72.88825",2,WM10,Drake_et_al_2015,1
"40.770283, -72.888417",2,WM09,Drake_et_al_2015,1
"40.770283, -72.888567",2,WM08,Drake_et_al_2015,1
"40.781311, -8.682981",2,Figueiredo_da_Silva_et_al_2009_18,Figueiredo_da_Silva_et_al_2009,1
"40.790744, -8.661918",4,"Figueiredo_da_Silva_et_al_2009_19, Figueiredo_da_Silva_et_al_2009_20",Figueiredo_da_Silva_et_al_2009,1
"40.80193, -124.18057",2,Humboldt Bay 686,Ward_et_al_2021,1
"40.80193, -124.1807",2,Humboldt Bay 683,Ward_et_al_2021,1
"40.80215, -124.18080",2,Humboldt Bay 684,Ward_et_al_2021,1
"40.80225, -124.17983",2,Humboldt Bay 681,Ward_et_al_2021,1
"40.80227, -124.18148",4,"Humboldt Bay 682, Humboldt Bay 687",Ward_et_al_2021,1
"40.80227, -124.18153",2,Humboldt Bay 685,Ward_et_al_2021,1
"40.80414415, -72.70037024",4,"NWCA11-2269-4374, NWCA11-2269-4475",Nahlik_and_Fennessy_2016,1
"40.82673, -8.664233",2,Figueiredo_da_Silva_et_al_2009_21,Figueiredo_da_Silva_et_al_2009,1
"40.84343421110299, -124.08453780218211",2,JSF2,Curtis_et_al_2022,1
"40.84692503289634, -124.08502624187545",2,JNF1,Curtis_et_al_2022,1
"40.863641485412465, -124.1487817995645",2,MMF2,Curtis_et_al_2022,1
"40.864222398017716, -124.14965858236103",2,MMF1,Curtis_et_al_2022,1
"40.86972, -73.808658",2,PBA,Hill_and_Anisfeld_2015,1
