study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_sd,total_pb210_activity,total_pb210_activity_sd,ra226_activity,ra226_activity_sd,fraction_organic_matter_modeled,total_pb210_activity_modeled,cs137_activity_modeled,ra226_activity_modeled,th234_activity_modeled,th234_activity,th234_activity_sd,bi214_activity,bi214_activity_sd,bi214_activity_modeled,pb212_activity,pb212_activity_sd,be7_activity,be7_activity_sd,am241_activity,am241_activity_sd,fraction_carbon,refractory_carbon,labile_carbon
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,32,34,1.31747386598008,0.052342,0.324498872,NA,44.2356609,5.2041954,35.18594066,4.589470521,0.05234200000000001,44.2356609,0.324498872,35.18594066,26.90760408,26.90760408,3.43117099,27.24163283,2.115854977,27.24163283,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,34,36,1.42164482496475,0.0439326554948614,NA,NA,NA,NA,NA,NA,0.043932655494861396,49.5479465253591,0.38590270020333,32.4414567946882,24.6821474401504,NA,NA,NA,NA,32.1754391073117,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,36,38,1.5069370061635,0.036942,0.394090904,NA,56.03963295,5.97321669,33.71815212,4.506112495,0.036942,56.03963295,0.394090904,33.71815212,25.17584125,25.17584125,3.294035304,41.18969892,2.11097207,41.18969892,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,38,40,1.57936384858167,0.0314417784038177,NA,NA,NA,NA,NA,NA,0.0314417784038177,55.7429488017939,0.314910741027765,39.9856134289251,28.4864067009657,NA,NA,NA,NA,43.3800093309042,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,40,42,1.63123088153391,0.027501,0.206657789,NA,53.4124086,5.41707998,45.24356164,4.241583904,0.027501,53.4124086,0.206657789,45.24356164,29.95742167,29.95742167,3.433854658,42.65687083,2.127654141,42.65687083,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,42,44,1.68134989713548,0.0250477308898679,NA,NA,NA,NA,NA,NA,0.025047730889867902,55.0348915887153,0.136632393685609,44.1584978396113,25.9974327447366,NA,NA,NA,NA,44.6854173865716,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,44,46,1.72571393640534,0.023449,0.115705653,NA,58.80445002,5.7396608670000004,41.03390966,6.233997814,0.023449,58.80445002,0.115705653,41.03390966,22.02900467,22.02900467,3.859529119,47.33441346,2.187068609,47.33441346,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,46,48,1.75816707566795,0.0220536730367107,NA,NA,NA,NA,NA,NA,0.0220536730367107,61.7265450683449,0.137358851854797,41.0743081676296,23.8098926713378,NA,NA,NA,NA,47.4919089853095,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH4,48,50,1.77321937078635,0.020699,0.181943271,NA,63.84510059,6.503745391,43.45131162,4.775729745,0.020699000000000002,63.84510059,0.181943271,43.45131162,29.42459574,29.42459574,3.722388618,45.91946531,2.38139279,45.91946531,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,0,2,0.328220650893516,0.21423,8.150544066,0.927307409,138.2671876,5.433576772,22.93753462,3.482662324,0.21422999999999998,138.2671876,8.150544066,22.93753462,38.83159945,38.83159945,3.923399945,19.29397243,2.026307607,19.29397243,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,2,4,0.447844594724703,0.183401413478798,NA,NA,NA,NA,NA,NA,0.18340141347879801,114.968334032369,7.86556635981583,23.5390916815398,34.377305095185,NA,NA,NA,NA,21.2268023961521,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,4,6,1.00438077924393,0.175341,7.798530263,0.791155244,102.0192653,4.347149111,25.49691997,3.374592349,0.175341,102.0192653,7.798530263,25.49691997,31.5389443,31.5389443,3.411864687,22.41598954,1.84435357,22.41598954,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,6,8,0.372571988088599,0.200146884563607,NA,NA,NA,NA,NA,NA,0.20014688456360702,104.648376115393,8.83131169930252,29.2749604303806,31.3068726144449,NA,NA,NA,NA,22.4303445115437,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,8,10,0.392120037541287,0.217237,14.50152385,1.027355913,107.5985007,4.615485286,31.76783288,3.137563741,0.217237,107.5985007,14.50152385,31.76783288,32.16913355,32.16913355,3.34558989,22.08849185,1.767079348,22.08849185,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,10,12,0.448410529184313,0.191790173266775,NA,NA,NA,NA,NA,NA,0.191790173266775,96.3181883123097,27.2793057048491,30.5657919494376,32.7768406720355,NA,NA,NA,NA,22.2630446039232,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,12,14,0.481672938015472,0.162709,42.70916223,1.519760335,79.56440885,3.992479297,29.61095265,3.29010585,0.16270900000000002,79.56440885,42.70916223,29.61095265,34.9356998,34.9356998,3.825076621,22.79275597,1.820507665,22.79275597,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,14,16,0.420588548386691,0.170388422369292,NA,NA,NA,NA,NA,NA,0.170388422369292,68.8825077528684,54.2767467991761,32.3706974643688,39.7934114649132,NA,NA,NA,NA,23.2867397590134,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,16,18,0.401299111187931,0.187469,54.15794044,1.737461313,63.66291199,4.387027589,34.06161838,4.192199185,0.187469,63.66291199,54.15794044,34.06161838,42.71106279,42.71106279,3.694416824,23.46941209,1.949286718,23.46941209,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,18,20,0.436993786656135,0.182255637256057,NA,NA,NA,NA,NA,NA,0.18225563725605698,60.9066177449666,38.2376317496965,30.6623770430872,39.9950082383118,NA,NA,NA,NA,23.2388402437733,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,20,22,0.477717481654596,0.173465,18.54651195,1.154347217,60.21181653,3.95140046,29.45070423,3.729147614,0.17346499999999998,60.21181653,18.54651195,29.45070423,37.51928504,37.51928504,3.625459004,23.07239384,1.874631999,23.07239384,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,22,24,0.530048371973749,0.182257028606481,NA,NA,NA,NA,NA,NA,0.182257028606481,60.7053698085153,7.56576823178801,36.2376794732826,40.3940499343396,NA,NA,NA,NA,23.1527807846434,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,24,26,0.409467370661128,0.189153,3.432769038,0.686553808,57.03162352,3.918990405,39.6687082,3.81837833,0.189153,57.03162352,3.432769038,39.6687082,41.10625493,41.10625493,3.728664717,21.90475979,1.8910584,21.90475979,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,26,28,0.359135351379132,0.174397873318019,NA,NA,NA,NA,NA,NA,0.17439787331801898,45.5364033559721,1.55307523990148,29.9979799575326,33.3147148068299,NA,NA,NA,NA,18.514574018903,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,28,30,0.483228374727505,0.15777,0.74883617,0.374418085,33.85396954,3.256837576,21.08049488,3.157806926,0.15777,33.85396954,0.74883617,21.08049488,27.98890016,27.98890016,3.320716969,16.97235363,1.452886303,16.97235363,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,30,32,0.50636778714333,0.161986228121441,NA,NA,NA,NA,NA,NA,0.161986228121441,29.5178134500964,0.664130152981085,26.4765437090872,35.1633406020907,NA,NA,NA,NA,20.5363098459945,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,32,34,0.431588854874082,0.181984,0.814163021,NA,28.36991655,3.358432489,34.96676903,3.194933211,0.181984,28.36991655,0.814163021,34.96676903,43.822146,43.822146,3.786104525,24.73309115,1.766649368,24.73309115,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,34,36,0.321615556408861,0.206599339196215,NA,NA,NA,NA,NA,NA,0.206599339196215,25.1604340586425,0.795335310299186,34.0074633686188,42.3063004498074,NA,NA,NA,NA,24.6196703958691,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,36,38,0.344560342334684,0.228042,0.657698866,0.350772729,21.96372613,3.467956758,30.53716717,3.790073939,0.22804200000000002,21.96372613,0.657698866,30.53716717,37.43470471,37.43470471,3.697254786,21.10588066,1.76551093,21.10588066,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,38,40,0.331729830545711,0.239856290093698,NA,NA,NA,NA,NA,NA,0.239856290093698,21.6971273815837,0.53872805882217,33.0311160576876,37.8212031161797,NA,NA,NA,NA,16.651082848029,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,40,42,0.331606874384044,0.237551,0.471936053,NA,23.32566535,3.451780075,36.62907845,3.878373012,0.23755099999999998,23.32566535,0.471936053,36.62907845,40.78149765,40.78149765,4.050532498,14.05988896,1.757486119,14.05988896,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,42,44,0.366587567629932,0.220521500428991,NA,NA,NA,NA,NA,NA,0.220521500428991,25.1375826675226,0.455822473662136,35.5469509893806,41.8895564654737,NA,NA,NA,NA,15.2071354757648,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,44,46,0.359791737393871,0.201745,0.452793996,NA,26.66628943,3.636312195,33.64061042,4.105294831,0.20174499999999998,26.66628943,0.452793996,33.64061042,41.05055476,41.05055476,3.950874989,17.9033057,2.10132696,17.9033057,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,46,48,0.36984309353134,0.193646583190336,NA,NA,NA,NA,NA,NA,0.193646583190336,27.8189129883258,0.426797773154288,35.6781449947898,39.1677302956754,NA,NA,NA,NA,19.6151189151617,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH5,48,50,0.398313442111361,0.192861,0.38403582000000003,NA,28.75228225,3.336442309,40.4365089,4.113888002,0.192861,28.75228225,0.38403582000000003,40.4365089,36.80536405,36.80536405,3.750309607,20.49859149,1.726987561,20.49859149,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,0,2,0.346359673173779,0.251669,27.99058471,1.668944574,186.8859772,7.661724145,26.11120317,7.679765639,0.251669,186.8859772,27.99058471,26.11120317,24.78061474,24.78061474,3.735313251,16.98314959,2.35651358,16.98314959,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,2,4,0.382560478945597,0.227699740217492,NA,NA,NA,NA,NA,NA,0.22769974021749198,138.526217954925,58.4023819115907,34.2328362298857,32.4112198867689,NA,NA,NA,NA,16.0051710319235,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,4,6,0.371663672124387,0.203619,74.78790282,1.994865609,111.9808314,6.564393566,39.97304971,6.715472351,0.203619,111.9808314,74.78790282,39.97304971,36.95664867,36.95664867,3.757003703,15.95235419,2.249690976,15.95235419,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,6,8,0.470520459527488,0.179598779347524,NA,NA,NA,NA,NA,NA,0.179598779347524,118.655212435225,67.751573395228,41.2762785315928,36.7404626296934,NA,NA,NA,NA,17.6012463817295,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,8,10,0.510324469503868,0.156945,46.42062861,1.82664578,128.3188448,7.808448972,37.39037562,7.024203513,0.156945,128.3188448,46.42062861,37.39037562,35.72117492,35.72117492,3.882736404,21.13393733,2.486345568,21.13393733,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,10,12,0.5300777877186,0.137326767392411,NA,NA,NA,NA,NA,NA,0.137326767392411,111.646095944177,23.4057200077475,29.6149770949929,37.7188907894574,NA,NA,NA,NA,26.0599883324085,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,12,14,0.66777498746015,0.122732,6.728356402,0.961193772,84.56677932,6.585118062,26.15343385,6.81462713,0.122732,84.56677932,6.728356402,26.15343385,40.36513225,40.36513225,3.693980489,29.79330458,2.021900909,29.79330458,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,14,16,0.709749063091986,0.115248026082833,NA,NA,NA,NA,NA,NA,0.11524802608283301,68.1536908168189,0.912113840282144,33.383564479685496,40.7929693912269,NA,NA,NA,NA,30.0158619423865,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,16,18,0.679044719382134,0.117041,1.077980036,0.718653358,58.79611007,6.87673802,43.47734361,6.185061434,0.117041,58.79611007,1.077980036,43.47734361,40.33024785,40.33024785,3.654305819,27.57757511,1.999227193,27.57757511,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,18,20,0.591149419280327,0.127498628276256,NA,NA,NA,NA,NA,NA,0.127498628276256,49.3020014297977,1.31748060574895,47.4954118237651,40.442547289385,NA,NA,NA,NA,24.2173828692954,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,20,22,0.565210294240537,0.134816,1.006881113,NA,42.83758436,6.311493621,46.2589175,6.96129341,0.134816,42.83758436,1.006881113,46.2589175,38.95160793,38.95160793,4.104404968,22.06238157,2.650351032,22.06238157,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,22,24,0.606066045412406,0.129647210812141,NA,NA,NA,NA,NA,NA,0.129647210812141,42.7057459127403,0.73000559409704,42.8598276640043,34.2760338587331,NA,NA,NA,NA,22.4807089941818,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,24,26,0.457415045672608,0.123675,0.61617203,NA,42.39778838,6.314564227,39.71287613,6.405302601,0.123675,42.39778838,0.61617203,39.71287613,30.86572407,30.86572407,4.299702856,23.41651109,2.389439907,23.41651109,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,26,28,0.628956624038898,0.128207653475178,NA,NA,NA,NA,NA,NA,0.12820765347517799,35.9742485842412,0.647789691612885,38.4692261827178,32.6518788069326,NA,NA,NA,NA,22.9660121002274,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,28,30,0.562901573196471,0.132027,0.674139065,NA,29.58418623,7.131902039,38.4029922,6.932345297,0.132027,29.58418623,0.674139065,38.4029922,35.4596084,35.4596084,3.79078219,23.25774128,2.3890127,23.25774128,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,30,32,0.605426196504905,0.124772800287147,NA,NA,NA,NA,NA,NA,0.124772800287147,29.7629921615451,0.558087062326421,38.3673852751245,35.0411474072864,NA,NA,NA,NA,26.0911880986585,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,32,34,0.631504607617619,0.122043,0.349975085,NA,32.5028589,6.524296494,37.90905227,6.318175378,0.122043,32.5028589,0.349975085,37.90905227,34.96331721,34.96331721,3.684007579,27.91737787,2.033716269,27.91737787,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,34,36,0.588227407082277,0.138434020376233,NA,NA,NA,NA,NA,NA,0.13843402037623298,32.7761009383286,0.141211744081431,37.0063763105342,39.0832428964219,NA,NA,NA,NA,25.3457292826386,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,36,38,0.773877853134416,0.158578,0,NA,32.01871898,6.35189162,36.67124981,6.559959643,0.158578,32.01871898,0,36.67124981,44.60467756,44.60467756,3.942527826,20.96769868,1.856156932,20.96769868,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,38,40,0.420317255575046,0.165017993207922,NA,NA,NA,NA,NA,NA,0.165017993207922,32.6055400501405,-0.0324882861521435,37.8090792814886,48.066136357026,NA,NA,NA,NA,17.9990422145371,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_2012,Ted_Harvey_Conservation_Area,TH6,40,42,0.500468123599505,0.161905,0,NA,34.20301025,6.389573344,39.86581835,6.695809284,0.161905,34.20301025,-2.77555756156289e-17,39.86581835,49.99855469,49.99855469,4.457523449,16.17067762,2.046085739,16.17067762,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,0,2,0.38,0.32,6.66,0.63,206.5,6.65,35.92,3.21,NA,NA,NA,NA,NA,48.67,3.06,NA,NA,NA,24.12,0.78,NA,NA,0.79,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,2,4,0.41,0.28,6.98,0.63,145.68,6.4,31.57,3.31,NA,NA,NA,NA,NA,42.59,3.09,NA,NA,NA,28.78,0.83,NA,NA,0.59,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,4,6,0.39,0.31,5.63,0.72,127.69,6.06,25.08,3.33,NA,NA,NA,NA,NA,36.58,3.03,NA,NA,NA,29.15,0.83,NA,NA,0.81,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,6,8,0.39,0.27,5.24,0.66,125.59,6.06,34.3,3.3,NA,NA,NA,NA,NA,39.12,3.13,NA,NA,NA,31.23,0.87,NA,NA,0.43,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,8,10,0.35,0.29,7.73,0.68,127.3,6.02,32.66,3.29,NA,NA,NA,NA,NA,43.1,3.19,NA,NA,NA,32.67,0.84,NA,NA,0.84,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,10,12,0.36,0.25,9.17,0.72,111.38,6.18,40.58,3.47,NA,NA,NA,NA,NA,48.89,3.26,NA,NA,NA,35.67,0.92,NA,NA,0.62,0.27,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,12,14,0.32,0.27,10.55,0.79,110.92,6.12,36.57,3.49,NA,NA,NA,NA,NA,47.4,3.35,NA,NA,NA,35.49,0.95,NA,NA,0.93,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,14,16,0.28,0.31,14.98,0.89,116.84,5.2,39.59,3.68,NA,NA,NA,NA,NA,43.99,3.36,NA,NA,NA,33.1,0.92,NA,NA,0.64,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,16,18,0.23,0.38,21.47,1.15,120.18,6.21,34.24,3.77,NA,NA,NA,NA,NA,43.48,3.38,NA,NA,NA,28.47,0.89,NA,NA,0.48,0.27,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,18,20,0.19,0.43,43.72,1.78,82.42,6.83,47.82,4.5,NA,NA,NA,NA,NA,48.27,3.87,NA,NA,NA,24.26,1,NA,NA,1.64,0.32,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,20,22,0.19,0.39,105.07,2.36,64.45,5.06,45.59,4.56,NA,NA,NA,NA,NA,52.94,3.97,NA,NA,NA,26.35,1.02,NA,NA,1.36,0.33,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,22,24,0.15,0.44,54.73,2.31,49.67,5.72,32.99,5.74,NA,NA,NA,NA,NA,43.05,4.67,NA,NA,NA,20.44,1.15,NA,NA,1.91,0.37,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,24,26,0.13,0.49,29.54,1.78,49.93,5.97,41.11,6.01,NA,NA,NA,NA,NA,55.44,4.75,NA,NA,NA,18.52,1.17,NA,NA,1.16,0.36,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,26,28,0.13,0.48,14.92,1.43,72.56,5.94,39.38,5.57,NA,NA,NA,NA,NA,62.54,4.68,NA,NA,NA,17.95,1.06,NA,NA,1.18,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,28,30,0.14,0.46,11.29,1.24,86.34,6.41,36.5,5.26,NA,NA,NA,NA,NA,51.85,4.52,NA,NA,NA,20.33,1.05,NA,NA,1.26,0.32,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,30,32,0.14,0.49,8.39,1.11,110.85,6.64,41.6,4.99,NA,NA,NA,NA,NA,52.07,4.29,NA,NA,NA,20.3,0.97,NA,NA,0.6,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,32,34,0.14,0.51,5.92,0.92,56.58,5.43,32.5,5.23,NA,NA,NA,NA,NA,42.76,4.15,NA,NA,NA,19.29,1.02,NA,NA,1.09,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,34,36,0.2,0.5,4.43,0.68,88.86,5.56,33.49,3.44,NA,NA,NA,NA,NA,51.72,3.13,NA,NA,NA,22.79,0.81,NA,NA,0.53,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,36,38,0.2,0.47,3.59,0.62,39.32,4.86,38.47,3.53,NA,NA,NA,NA,NA,52.5,3.19,NA,NA,NA,24.52,0.79,NA,NA,0.7,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,38,40,0.14,0.54,4.6,0.76,32.76,4.45,39.56,4.79,NA,NA,NA,NA,NA,60.84,4.26,NA,NA,NA,17.89,0.97,NA,NA,0.58,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,40,42,0.13,0.53,1.06,NA,18.09,4.95,50.78,5.48,NA,NA,NA,NA,NA,66.88,4.57,NA,NA,NA,21.08,1.06,NA,NA,1.07,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,42,44,0.13,0.47,0.97,NA,29.75,6.87,58.84,7.13,NA,NA,NA,NA,NA,74.84,5.14,NA,NA,NA,26.27,1.17,NA,NA,0.25,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,44,46,0.12,0.51,3.35,0.95,27.82,6.52,44.4,7.2,NA,NA,NA,NA,NA,71.12,4.73,NA,NA,NA,21.02,1.04,NA,NA,0.21,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,46,48,0.12,0.55,0.88,NA,19.18,6.94,50.3,6.8,NA,NA,NA,NA,NA,55.57,4.66,NA,NA,NA,18.42,1.02,NA,NA,0.38,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN1,48,50,0.11,0.56,0.83,NA,15.81,7,50.82,7.37,NA,NA,NA,NA,NA,53.47,4.62,NA,NA,NA,17.91,1.13,NA,NA,0.23,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,0,2,0.39,0.23,4.23,0.68,227.35,5.62,66.58,5.66,NA,NA,NA,NA,NA,41.21,3.33,NA,NA,NA,36.8,0.91,NA,NA,0.86,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,2,4,0.38,0.28,3.72,0.68,194.62,6.06,63.14,5.64,NA,NA,NA,NA,NA,46.64,3.35,NA,NA,NA,32.34,0.86,NA,NA,0.77,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,4,6,0.36,0.28,4.26,0.72,190.37,5.96,73.66,6.23,NA,NA,NA,NA,NA,38.37,3.68,NA,NA,NA,33.17,0.96,NA,NA,0.47,0.25,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,6,8,0.35,0.29,6.05,0.64,172.32,5.42,64.54,5.78,NA,NA,NA,NA,NA,38.47,3.42,NA,NA,NA,34.77,0.93,NA,NA,0.63,0.25,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,8,10,0.35,0.27,6.34,0.7,133.25,5.11,54.98,6.34,NA,NA,NA,NA,NA,31.44,3.49,NA,NA,NA,39.84,1,NA,NA,0.6,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,10,12,0.35,0.24,5.5,0.8,125.19,5.25,59.69,6.65,NA,NA,NA,NA,NA,40.83,3.88,NA,NA,NA,46.73,1.15,NA,NA,0.2,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,12,14,0.36,0.26,5.26,0.85,159.61,5.9,68.66,6.85,NA,NA,NA,NA,NA,46.36,3.94,NA,NA,NA,43.74,1.15,NA,NA,0.66,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,14,16,0.32,0.26,5.07,0.89,134.01,5.69,67.85,7.3,NA,NA,NA,NA,NA,47.21,4.14,NA,NA,NA,46.36,1.19,NA,NA,0.72,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,16,18,0.27,0.3,6.89,0.83,133.21,5.87,57.52,7.14,NA,NA,NA,NA,NA,45.86,4.1,NA,NA,NA,40.8,1.17,NA,NA,0.59,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,18,20,0.29,0.3,6.52,0.79,109.45,4.84,77.26,6.1,NA,NA,NA,NA,NA,40.58,3.65,NA,NA,NA,41.52,1.01,NA,NA,0.32,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,20,22,0.3,0.26,7.8,0.79,100.83,4.78,63.15,6.32,NA,NA,NA,NA,NA,44.87,3.76,NA,NA,NA,44.14,1.09,NA,NA,0.93,NA,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,22,24,0.26,0.28,11.75,1.07,128.22,6.58,78.48,8.38,NA,NA,NA,NA,NA,51.86,4.81,NA,NA,NA,48.4,1.37,NA,NA,0.49,0.27,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,24,26,0.28,0.26,13.77,1.18,131.49,6.28,72.94,8.25,NA,NA,NA,NA,NA,47.46,4.68,NA,NA,NA,50.03,1.37,NA,NA,0.9,0.28,NA,NA,NA
Boyd_et_al_2017,Dennis_Creek,DN2,26,28,0.31,0.27,13.22,1.05,110.36,6.16,58.12,7.92,NA,NA,NA,NA,NA,58.83,4.58,NA,NA,NA,52.11,1.29,NA,NA,0.56,0.28,NA,NA,NA
