study_id,site_id,transect_id,plot_id,plot_radius,species_code,biomass_flag,decay_class,debris_number,plot_density,tree_height,canopy_width,diameter_dbh,diameter_base,diameter_qmd,wood_volume,wood_volume_flag,biomass_decay_corrected,decay_3_wood_volume,decay_3_biomass_g,decay_3_biomass_Mg,decay_3_biomass_aboveground,biomass_aboveground,biomass_aboveground_scaled,biomass_aboveground_carbon,biomass_downed_wood,biomass_belowground,biomass_belowground_scaled,biomass_total,biomass_belowground_carbon,biomass_total_carbon
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,2,Avicennia germinans,live,NA,NA,795.7747,470,160,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.389550948,5.880417689,2.822600491,NA,4.175675787,3.322897147,9.203314836,1.295929887,4.118530378
Morrissette_et_al_2023,Gra Gra Lagoon,1,3,2,Avicennia germinans,live,NA,NA,795.7747,140,90,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.539916093,1.225426267,0.5882046083,NA,0.6900516221,0.5491256225,1.77455189,0.2141589928,0.8023636011
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,3,NA,64.9612,155,NA,13,26,NA,NA,NA,28.75,48004.845,33123.343,0.03312334,2.1517321,57.5,1.868,1.0328314,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,2,NA,64.9612,350,NA,7.2,11,NA,NA,NA,15.589,NA,NA,NA,NA,18.339,1.013,0.4860717,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,dead,3,NA,795.7747,380,NA,5,11,NA,NA,NA,4.53,19996.237,13797.404,0.0137974,1.97962479,9.06,3.605,5.2702199,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,dead,2,NA,795.7747,180,NA,4,5.5,NA,NA,NA,5.002,NA,NA,NA,NA,5.884,3.98,1.9104662,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,3,NA,64.9612,350,NA,10.5,14,NA,NA,NA,19.022,41531.2,28656.528,0.02865653,1.86156246,38.044,1.236,0.89355,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,2,NA,64.9612,530,NA,7.5,11,NA,NA,NA,16.869,NA,NA,NA,NA,19.846,1.096,0.5260024,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,dead,2,NA,795.7747,280,NA,4,5,NA,NA,NA,5.002,NA,NA,NA,NA,5.884,3.98,1.9104662,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,1,NA,64.9612,535,NA,10,12,NA,NA,NA,33.753,NA,NA,NA,NA,34.618,2.193,1.0524584,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,dead,2,NA,795.7747,320,NA,5,6,NA,NA,NA,7.701,NA,NA,NA,NA,9.06,6.128,2.9414626,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,3,NA,64.9612,230,NA,11.5,14,NA,NA,NA,22.681,29459.631,20327.145,0.02032715,1.3247574,45.362,1.473,0.6338284,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,dead,1,NA,795.7747,350,NA,3.3,12,NA,NA,NA,3.955,NA,NA,NA,NA,4.056,3.147,1.5105913,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,3,NA,64.9612,380,NA,6,8,NA,NA,NA,6.445,14723.598,10159.282,0.01015928,0.65995917,12.89,0.419,0.3167804,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,dead,1,NA,795.7747,460,NA,4,6,NA,NA,NA,5.737,NA,NA,NA,NA,5.884,4.565,2.1914171,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,3,NA,64.9612,140,NA,11,12,NA,NA,NA,20.813,14550.81,10040.059,0.01004006,0.65221427,41.625,1.352,0.3130629,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,2,NA,64.9612,550,NA,7.6,9,NA,NA,NA,17.307,NA,NA,NA,NA,20.361,1.124,0.5396507,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,3,NA,64.9612,190,NA,8,9,NA,NA,NA,11.242,10793.989,7447.852,0.00744785,0.48382142,22.484,0.73,0.2322343,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,dead,2,NA,795.7747,340,NA,4.5,7,NA,NA,NA,6.281,NA,NA,NA,NA,7.39,4.998,2.3992104,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,2,NA,64.9612,450,NA,16,20,NA,NA,NA,73.028,NA,NA,NA,NA,85.916,4.744,2.2771272,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,dead,3,NA,64.9612,180,NA,7,7.5,NA,NA,NA,8.683,7433.794,5129.318,0.00512932,0.3332663,17.367,0.564,0.1599392,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,dead,1,NA,795.7747,180,NA,4.5,5,NA,NA,NA,7.205,NA,NA,NA,NA,7.39,5.733,2.7520355,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,NA,NA,debris,NA,4,NA,NA,NA,NA,NA,3.6679,1.3831,diameter <7.6cm,NA,NA,NA,NA,NA,NA,0.9665,0.4832,981.9967,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,400,150,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.389550948,5.880417689,2.822600491,NA,4.175675787,3.322897147,9.203314836,1.295929887,4.118530378
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,340,300,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.059683681,7.209467063,3.46054419,NA,5.276043898,4.19854225,11.40800931,1.637431478,5.097975668
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,240,270,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.075261933,5.630314442,2.702550932,NA,3.972463656,3.161186074,8.791500516,1.232862569,3.935413501
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,260,200,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88422227,4.682515212,2.247607302,NA,3.214905202,2.558340223,7.240855435,0.997752687,3.245359989
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,300,250,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.767574405,5.385464492,2.585022956,NA,3.774808828,3.003897363,8.389361855,1.171519972,3.756542928
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,390,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88422227,4.682515212,2.247607302,NA,3.214905202,2.558340223,7.240855435,0.997752687,3.245359989
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Rhizophora mangle,live,NA,NA,64.9612,240,300,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.80718084,0.896931036,0.4305268973,NA,7.728337065,0.5020420497,1.398973086,0.1957963994,0.6263232967
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Rhizophora mangle,live,NA,NA,795.7747,300,150,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.755466882,7.763153731,3.726313791,NA,4.950085099,3.939152484,11.70230622,1.536269469,5.26258326
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,380,320,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.767574405,5.385464492,2.585022956,NA,3.774808828,3.003897363,8.389361855,1.171519972,3.756542928
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Rhizophora mangle,live,NA,NA,64.9612,500,300,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4369984,1.19768954,0.5748909793,NA,11.19820816,0.72744904,1.92513858,0.2837051256,0.8585961049
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,420,450,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.04802409,0.9775377027,0.4692180973,NA,9.44631976,0.6136442672,1.59118197,0.2393212642,0.7085393615
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Rhizophora mangle,live,NA,NA,795.7747,250,200,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.755466882,7.763153731,3.726313791,NA,4.950085099,3.939152484,11.70230622,1.536269469,5.26258326
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,450,150,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88422227,4.682515212,2.247607302,NA,3.214905202,2.558340223,7.240855435,0.997752687,3.245359989
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,420,250,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.88990048,0.8373434033,0.4019248336,NA,7.908438953,0.5137416845,1.351085088,0.200359257,0.6022840905
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,420,200,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6254076,2.704036428,1.297937486,NA,30.37293437,1.973062264,4.677098693,0.7694942831,2.067431769
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,700,160,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.23644771,1.834273527,0.8804512931,NA,19.45419934,1.263768134,3.098041661,0.4928695724,1.373320865
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,500,450,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.61824492,2.248842732,1.079444511,NA,24.58074213,1.596794505,3.845637237,0.6227498571,1.702194368
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,340,230,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.04802409,0.9775377027,0.4692180973,NA,9.44631976,0.6136442672,1.59118197,0.2393212642,0.7085393615
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,900,400,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.36157229,4.31092737,2.069245138,NA,51.8799119,3.370181333,7.681108703,1.31437072,3.383615857
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,450,230,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.48438851,1.460612859,0.7010941724,NA,14.97803227,0.9729909497,2.433603809,0.3794664704,1.080560643
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,450,150,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.89347617,0.707653284,0.3396735763,NA,6.519287914,0.423500766,1.13115405,0.1651652988,0.5048388751
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,800,350,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.8951867,7.009000805,3.364320386,NA,90.63583748,5.887812766,12.89681357,2.296246979,5.660567365
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,650,380,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.48438851,1.460612859,0.7010941724,NA,14.97803227,0.9729909497,2.433603809,0.3794664704,1.080560643
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,600,600,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.23644771,1.834273527,0.8804512931,NA,19.45419934,1.263768134,3.098041661,0.4928695724,1.373320865
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,1200,400,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.25400793,3.19959946,1.535807741,NA,36.84489786,2.393488779,5.593088239,0.93346062380000006,2.469268365
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,1000,600,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.25400793,3.19959946,1.535807741,NA,36.84489786,2.393488779,5.593088239,0.93346062380000006,2.469268365
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,700,500,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.02165077,4.61365166,2.214552797,NA,56.08309282,3.643225009,8.256876669,1.420857754,3.63541055
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,420,300,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.059683681,7.209467063,3.46054419,NA,5.276043898,4.19854225,11.40800931,1.637431478,5.097975668
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,350,350,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.389550948,5.880417689,2.822600491,NA,4.175675787,3.322897147,9.203314836,1.295929887,4.118530378
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,330,200,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.059683681,7.209467063,3.46054419,NA,5.276043898,4.19854225,11.40800931,1.637431478,5.097975668
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,560,300,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.23644771,1.834273527,0.8804512931,NA,19.45419934,1.263768134,3.098041661,0.4928695724,1.373320865
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,2,Avicennia germinans,live,NA,NA,795.7747,280,250,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88422227,4.682515212,2.247607302,NA,3.214905202,2.558340223,7.240855435,0.997752687,3.245359989
Morrissette_et_al_2023,Gra Gra Lagoon,1,4,7,Avicennia germinans,live,NA,NA,64.9612,320,220,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.89347617,0.707653284,0.3396735763,NA,6.519287914,0.423500766,1.13115405,0.1651652988,0.5048388751
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,3,NA,64.9612,210,NA,7,13,NA,NA,NA,8.683,16988.162,11721.832,0.01172183,0.76146427,17.367,0.564,0.3655029,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,2,NA,64.9612,540,NA,15.5,16.5,NA,NA,NA,68.679,NA,NA,NA,NA,80.799,4.461,2.1415132,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,3,NA,64.9612,800,NA,11.5,14,NA,NA,NA,22.681,102468.28,70703.113,0.07070311,4.5929599,45.362,1.473,2.2046204,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,2,NA,64.9612,700,NA,12.5,13.5,NA,NA,NA,45.305,NA,NA,NA,NA,53.3,2.943,1.4126781,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,3,NA,64.9612,170,NA,9,14,NA,NA,NA,14.118,17935.876,12375.754,0.01237575,0.8394386,28.236,0.917,0.3858931,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,3,NA,64.9612,250,NA,15,16,NA,NA,NA,37.917,47189.34,32560.644,0.03256064,2.11517853,75.834,2.463,1.0152857,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,dead,2,NA,795.7747,270,NA,2,4,NA,NA,NA,1.309,NA,NA,NA,NA,1.54,1.042,0.4999739,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,2,NA,64.9612,450,NA,7,7,NA,NA,NA,14.762,NA,NA,NA,NA,17.367,0.959,0.4602978,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,3,NA,64.9612,280,NA,7,9.5,NA,NA,NA,8.683,15082.263,10406.761,0.01040676,0.676357,17.367,0.564,0.3244971,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,dead,1,NA,795.7747,210,NA,5,6,NA,NA,NA,8.833,NA,NA,NA,NA,9.06,7.029,3.3740306,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,dead,2,NA,795.7747,500,NA,5,8,NA,NA,NA,7.701,NA,NA,NA,NA,9.06,6.128,2.9414626,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,2,NA,64.9612,650,NA,8.5,11,NA,NA,NA,21.489,NA,NA,NA,NA,25.281,1.396,0.6700627,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,3,NA,64.9612,190,NA,5.5,5.5,NA,NA,NA,5.447,4514.076,3114.712,0.00311471,0.2233546,10.893,0.354,0.097121,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,3,NA,64.9612,610,NA,10,14.5,NA,NA,NA,17.309,72702.344,50164.618,0.05016462,3.25875376,34.618,1.124,1.5642018,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,dead,2,NA,64.9612,300,NA,7,7,NA,NA,NA,14.762,NA,NA,NA,NA,17.367,0.959,0.4602978,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,dead,2,NA,795.7747,220,NA,4,4.5,NA,NA,NA,5.002,NA,NA,NA,NA,5.884,3.98,1.9104662,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,dead,1,NA,795.7747,150,NA,1,1,NA,NA,NA,0.393,NA,NA,NA,NA,0.403,0.313,0.1500863,NA,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,NA,NA,debris,NA,2,NA,NA,NA,NA,NA,3.8161,0.7486,diameter <7.6cm,NA,NA,NA,NA,NA,NA,0.5231,0.2615,531.4872,NA,NA,NA,NA,NA
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,300,2.2,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.389550948,5.880417689,2.822600491,NA,4.175675787,3.322897147,9.203314836,1.295929887,4.118530378
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,510,375,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04391043,2.471378074,1.186261476,NA,27.39272482,1.779464275,4.25084235,0.6939910673,1.880252543
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,650,460,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.23644771,1.834273527,0.8804512931,NA,19.45419934,1.263768134,3.098041661,0.4928695724,1.373320865
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,350,130,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88422227,4.682515212,2.247607302,NA,3.214905202,2.558340223,7.240855435,0.997752687,3.245359989
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,700,200,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.16542695,0.9202031331,0.4416975039,NA,8.813146928,0.5725126002,1.492715733,0.2232799141,0.664977418
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,750,200,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.34891388,2.036463064,0.9775022709,NA,21.93518969,1.424936245,3.461399309,0.5557251354,1.533227406
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,800,300,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.61824492,2.248842732,1.079444511,NA,24.58074213,1.596794505,3.845637237,0.6227498571,1.702194368
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,560,300,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.40996749,1.39081718,0.6675922463,NA,14.15940515,0.91981195,2.31062913,0.3587266605,1.026318907
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,700,150,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.48438851,1.460612859,0.7010941724,NA,14.97803227,0.9729909497,2.433603809,0.3794664704,1.080560643
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,600,300,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.059683681,7.209467063,3.46054419,NA,5.276043898,4.19854225,11.40800931,1.637431478,5.097975668
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,600,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.88990048,0.8373434033,0.4019248336,NA,7.908438953,0.5137416845,1.351085088,0.200359257,0.6022840905
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,280,200,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.172044165,4.911556594,2.357547165,NA,3.396058421,2.702497371,7.614053965,1.053973975,3.41152114
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,600,150,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.89347617,0.707653284,0.3396735763,NA,6.519287914,0.423500766,1.13115405,0.1651652988,0.5048388751
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,210,120,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88422227,4.682515212,2.247607302,NA,3.214905202,2.558340223,7.240855435,0.997752687,3.245359989
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,143,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.3206972041,0.153934658,NA,0.148113618,0.1178650699,0.438562274,0.04596737728,0.1999020352
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,160,42,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.539916093,1.225426267,0.5882046083,NA,0.6900516221,0.5491256225,1.77455189,0.2141589928,0.8023636011
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,200,100,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.370942507,1.886736062,0.9056333099,NA,1.132457233,0.9011808148,2.787916877,0.3514605178,1.257093828
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,130,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,0.3206972041,0.153934658,NA,0.148113618,0.1178650699,0.438562274,0.04596737728,0.1999020352
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,200,150,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.328519041,4.240300641,2.035344308,NA,2.868894482,2.282993646,6.523294287,0.8903675219,2.92571183
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,480,350,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.88990048,0.8373434033,0.4019248336,NA,7.908438953,0.5137416845,1.351085088,0.200359257,0.6022840905
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,400,200,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.059683681,7.209467063,3.46054419,NA,5.276043898,4.19854225,11.40800931,1.637431478,5.097975668
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,180,72,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124587521,0.8949182972,0.4295607827,NA,0.4810515254,0.3828086333,1.277726931,0.149295367,0.5788561497
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,470,120,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.059683681,7.209467063,3.46054419,NA,5.276043898,4.19854225,11.40800931,1.637431478,5.097975668
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,170,57,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5733787269,0.4562802844,0.2190145365,NA,0.222012464,0.176671902,0.6329521863,0.06890204177,0.2879165783
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,500,250,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.88990048,0.8373434033,0.4019248336,NA,7.908438953,0.5137416845,1.351085088,0.200359257,0.6022840905
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,430,100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88422227,4.682515212,2.247607302,NA,3.214905202,2.558340223,7.240855435,0.997752687,3.245359989
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,7,Avicennia germinans,live,NA,NA,64.9612,600,400,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.61824492,2.248842732,1.079444511,NA,24.58074213,1.596794505,3.845637237,0.6227498571,1.702194368
Morrissette_et_al_2023,Gra Gra Lagoon,1,5,2,Avicennia germinans,live,NA,NA,795.7747,450,320,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.059683681,7.209467063,3.46054419,NA,5.276043898,4.19854225,11.40800931,1.637431478,5.097975668
