study_id,site_id,transect_id,plot_id,core_id,depth_min,depth_max,soil_organic_matter,soil_total_carbon,soil_inorganic_carbon,soil_organic_carbon,soil_nitrogen,dry_bulk_density,soil_carbon_density_total,soil_carbon_density_inorganic,soil_carbon_density_organic,carbon_stock_total,carbon_stock_inorganic,carbon_stock_organic
Morrissette_et_al_2023,Frenchman Caye,2,4,Frenchman Caye_2_4_mangrove,15,20,60.6901,24.103,0,24.103,0.5516,0.1224,0.0295,0,0.0295,14.75,0,14.75
Morrissette_et_al_2023,Frenchman Caye,2,4,Frenchman Caye_2_4_mangrove,20,25,63.909,32.02,0,32.02,0.595,0.1038,0.0332,0,0.0332,16.6178,0,16.6178
Morrissette_et_al_2023,Frenchman Caye,2,4,Frenchman Caye_2_4_mangrove,25,30,59.1983,35.3336,0,35.3336,0.696,0.1,0.0353,0,0.0353,17.6693,0,17.6693
Morrissette_et_al_2023,Frenchman Caye,2,4,Frenchman Caye_2_4_mangrove,30,35,52.5206,33.76,0,33.76,0.6546,0.0993,0.0335,0,0.0335,16.7583,0,16.7583
Morrissette_et_al_2023,Frenchman Caye,2,4,Frenchman Caye_2_4_mangrove,35,40,48.3633,24.2904,0,24.2904,0.5876,0.1276,0.031,0,0.031,15.5026,0,15.5026
Morrissette_et_al_2023,Frenchman Caye,2,4,Frenchman Caye_2_4_mangrove,40,45,48.0948,20.953,0,20.953,1.006,0.1559,0.0327,0,0.0327,16.3333,0,16.3333
Morrissette_et_al_2023,Frenchman Caye,2,4,Frenchman Caye_2_4_mangrove,45,50,47.9306,20.1124,0,20.1124,0.6042,0.1509,0.0303,0,0.0303,15.1709,0,15.1709
Morrissette_et_al_2023,Frenchman Caye,2,4,Frenchman Caye_2_4_mangrove,72,77,45.2471,20.367,0,20.367,0.726,0.13,0.0265,0,0.0265,84.6977,0,84.6977
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,0,5,55.1024,26.8446,0,26.8446,1.1646,0.123,0.033,0,0.033,16.5123,0,16.5123
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,5,10,51.3814,23.6399,0,23.6399,1.0305,0.1001,0.0237,0,0.0237,11.8341,0,11.8341
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,10,15,52.2124,22.168,0,22.168,0.9746,0.1171,0.026,0,0.026,12.9836,0,12.9836
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,15,20,49.193,21.5922,0,21.5922,0.9285,0.1062,0.0229,0,0.0229,11.4668,0,11.4668
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,20,25,47.0269,19.9129,0,19.9129,0.898,0.0902,0.018,0,0.018,8.9851,0,8.9851
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,25,30,48.7124,21.5706,0,21.5706,0.8949,0.1244,0.0268,0,0.0268,13.4155,0,13.4155
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,30,35,47.4696,21.2184,0,21.2184,0.9147,0.1543,0.0327,0,0.0327,16.373,0,16.373
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,35,40,50.2584,23.1445,0,23.1445,0.8784,0.174,0.0403,0,0.0403,20.1327,0,20.1327
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,40,45,54.4333,25.7641,0,25.7641,0.7836,0.1618,0.0417,0,0.0417,20.8415,0,20.8415
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,45,50,53.8064,25.295,0,25.295,0.7864,0.1703,0.0431,0,0.0431,21.5383,0,21.5383
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,72,77,48.2048,21.873,0,21.873,0.644,0.0965,0.0211,0,0.0211,63.3534,0,63.3534
Morrissette_et_al_2023,Frenchman Caye,2,5,Frenchman Caye_2_5_mangrove,93,98,19.7994,12.7595,4.2101,8.5494,0.4292,0.2966,0.0378,0.0125,0.0254,71.8992,23.7237,48.1756
Morrissette_et_al_2023,Frenchman Caye,2,6,Frenchman Caye_2_6_mangrove,2,5,60.5853,30.4403,0,30.4403,1.2552,0.1211,0.0369,0,0.0369,11.0618,0,11.0618
Morrissette_et_al_2023,Frenchman Caye,2,6,Frenchman Caye_2_6_mangrove,5,10,66.4431,33.2725,0,33.2725,1.2415,0.1466,0.0488,0,0.0488,24.3811,0,24.3811
Morrissette_et_al_2023,Frenchman Caye,2,6,Frenchman Caye_2_6_mangrove,10,15,64.445,30.1336,0,30.1336,1.051,0.112,0.0337,0,0.0337,16.8734,0,16.8734
Morrissette_et_al_2023,Frenchman Caye,2,6,Frenchman Caye_2_6_mangrove,15,20,65.9647,32.1063,0,32.1063,0.8351,0.1336,0.0429,0,0.0429,21.4522,0,21.4522
Morrissette_et_al_2023,Frenchman Caye,2,6,Frenchman Caye_2_6_mangrove,20,25,58.0463,27.1676,0,27.1676,0.907,0.1389,0.0377,0,0.0377,18.8659,0,18.8659
Morrissette_et_al_2023,Frenchman Caye,2,6,Frenchman Caye_2_6_mangrove,25,30,55.2588,26.4198,0,26.4198,0.9056,0.1648,0.0435,0,0.0435,21.7745,0,21.7745
Morrissette_et_al_2023,Frenchman Caye,2,6,Frenchman Caye_2_6_mangrove,30,35,53.8855,24.5256,0,24.5256,1.0117,0.1473,0.0361,0,0.0361,18.0619,0,18.0619
Morrissette_et_al_2023,Frenchman Caye,2,6,Frenchman Caye_2_6_mangrove,35,40,49.212,22.0556,0,22.0556,0.9896,0.1612,0.0355,0,0.0355,17.7721,0,17.7721
Morrissette_et_al_2023,Frenchman Caye,2,6,Frenchman Caye_2_6_mangrove,40,45,46.7244,20.8629,0,20.8629,0.947,0.1806,0.0377,0,0.0377,18.8384,0,18.8384
Morrissette_et_al_2023,Frenchman Caye,2,6,Frenchman Caye_2_6_mangrove,45,50,49.9589,22.5562,0,22.5562,0.9222,0.1794,0.0405,0,0.0405,20.2371,0,20.2371
Morrissette_et_al_2023,Frenchman Caye,2,6,Frenchman Caye_2_6_mangrove,71,76,44.2855,19.992,0,19.992,0.731,0.1333,0.0267,0,0.0267,77.2931,0,77.2931
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,0,5,69.0506,32.526,0,32.526,1.356,0.1418,0.0461,0,0.0461,23.0534,0,23.0534
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,5,10,72.8795,35.24,0,35.24,1.313,0.1394,0.0491,0,0.0491,24.559,0,24.559
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,10,15,74.1663,35.4,0,35.4,1.165,0.182,0.0644,0,0.0644,32.2076,0,32.2076
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,15,20,72.4845,34.287,0,34.287,1.227,0.1789,0.0613,0,0.0613,30.6722,0,30.6722
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,20,25,73.9965,34.966,0,34.966,1.204,0.175,0.0612,0,0.0612,30.5884,0,30.5884
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,25,30,75.4773,35.865,0,35.865,1.241,0.1935,0.0694,0,0.0694,34.6967,0,34.6967
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,30,35,76.4183,35.899,0,35.899,1.148,0.1649,0.0592,0,0.0592,29.6002,0,29.6002
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,35,40,76.1952,34.599,0,34.599,1.138,0.1699,0.0588,0,0.0588,29.3881,0,29.3881
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,40,45,74.465,32.938,0,32.938,0.906,0.2084,0.0686,0,0.0686,34.3205,0,34.3205
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,45,50,71.8082,29.323,0,29.323,0.84,0.2043,0.0599,0,0.0599,29.9576,0,29.9576
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,72.5,77.5,64.3532,27.967,0,27.967,0.738,0.1128,0.0316,0,0.0316,157.787,0,157.787
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,122.5,127.5,10.8164,14.236,9.711,4.525,0.173,0.3762,0.0536,0.0365,0.017,267.8074,182.6832,85.1242
Morrissette_et_al_2023,Turneffe Atoll,1,1,Turneffe Atoll_1_1_mangrove,172.5,177.5,5.9666,12.893,10.584,2.309,0.115,0.7523,0.097,0.0796,0.0174,339.4581,278.6647,60.7934
Morrissette_et_al_2023,Turneffe Atoll,1,2,Turneffe Atoll_1_2_mangrove,0,5,66.4887,26.899,0,26.899,1.239,0.1904,0.0512,0,0.0512,25.6126,0,25.6126
Morrissette_et_al_2023,Turneffe Atoll,1,2,Turneffe Atoll_1_2_mangrove,5,10,70.8343,33.252,0,33.252,1.478,0.1582,0.0526,0,0.0526,26.3097,0,26.3097
Morrissette_et_al_2023,Turneffe Atoll,1,2,Turneffe Atoll_1_2_mangrove,10,15,72.5214,34.828,0,34.828,1.412,0.172,0.0599,0,0.0599,29.9563,0,29.9563
Morrissette_et_al_2023,Turneffe Atoll,1,2,Turneffe Atoll_1_2_mangrove,15,20,70.6739,34.053,0,34.053,1.359,0.1528,0.052,0,0.052,26.0203,0,26.0203
Morrissette_et_al_2023,Turneffe Atoll,1,2,Turneffe Atoll_1_2_mangrove,20,25,72.8038,34.587,0,34.587,1.458,0.2308,0.0798,0,0.0798,39.9063,0,39.9063
Morrissette_et_al_2023,Turneffe Atoll,1,2,Turneffe Atoll_1_2_mangrove,25,30,79.0465,42.6,0,42.6,1.054,0.2459,0.1048,0,0.1048,52.3755,0,52.3755
Morrissette_et_al_2023,Turneffe Atoll,1,2,Turneffe Atoll_1_2_mangrove,30,35,74.4118,35.473,0,35.473,1.177,0.2554,0.0906,0,0.0906,45.2958,0,45.2958
Morrissette_et_al_2023,Turneffe Atoll,1,2,Turneffe Atoll_1_2_mangrove,35,40,72.8433,35.748,0,35.748,1.098,0.1981,0.0708,0,0.0708,35.4112,0,35.4112
Morrissette_et_al_2023,Turneffe Atoll,1,2,Turneffe Atoll_1_2_mangrove,40,45,70.7663,34.527,0,34.527,1.098,0.1711,0.0591,0,0.0591,29.5414,0,29.5414
Morrissette_et_al_2023,Turneffe Atoll,1,2,Turneffe Atoll_1_2_mangrove,45,50,68.3566,24.442,0,24.442,0.867,0.2445,0.0598,0,0.0598,29.8851,0,29.8851
Morrissette_et_al_2023,Turneffe Atoll,1,2,Turneffe Atoll_1_2_mangrove,72.5,77.5,61.5363,27.33,0,27.33,1.05,0.1309,0.0358,0,0.0358,261.1775,0,261.1775
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,0,5,68.6333,32.523,0,32.523,1.453,0.1389,0.0452,0,0.0452,22.592,0,22.592
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,5,10,72.1974,34.091,0,34.091,1.73,0.1558,0.0531,0,0.0531,26.55,0,26.55
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,10,15,70.7477,34.167,0,34.167,1.55,0.1474,0.0504,0,0.0504,25.1812,0,25.1812
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,15,20,65.6533,32.28,0,32.28,1.158,0.1303,0.0421,0,0.0421,21.0377,0,21.0377
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,20,25,73.4014,36.041,0,36.041,1.705,0.1913,0.069,0,0.069,34.4802,0,34.4802
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,25,30,69.6551,34.967,0,34.967,1.274,0.1649,0.0577,0,0.0577,28.8318,0,28.8318
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,30,35,68.1932,35.442,0,35.442,1.206,0.1761,0.0624,0,0.0624,31.205,0,31.205
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,35,40,68.7889,33.103,0,33.103,1.047,0.1594,0.0528,0,0.0528,26.3788,0,26.3788
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,40,45,64.6684,31.262,0,31.262,1.06,0.1596,0.0499,0,0.0499,24.947,0,24.947
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,45,50,65.7592,32.312,0,32.312,1.037,0.1613,0.0521,0,0.0521,26.0587,0,26.0587
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,72.5,77.5,62.4408,28.362,0,28.362,0.827,0.1459,0.0414,0,0.0414,206.9471,0,206.9471
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,122.5,127.5,70.6713,26.602,0,26.602,0.855,0.1293,0.0344,0,0.0344,172.0203,0,172.0203
Morrissette_et_al_2023,Turneffe Atoll,1,3,Turneffe Atoll_1_3_mangrove,157,162,5.2975,12.293,10.583,1.71,0.129,0.7989,0.0982,0.0845,0.0137,186.5972,160.6408,25.9563
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,0,5,69.3819,33.297,0,33.297,1.457,0.1316,0.0438,0,0.0438,21.9074,0,21.9074
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,5,10,73.7595,35.652,0,35.652,1.402,0.1817,0.0648,0,0.0648,32.3966,0,32.3966
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,10,15,70.0333,33.781,0,33.781,1.279,0.1317,0.0445,0,0.0445,22.2449,0,22.2449
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,15,20,66.2075,31.257,0,31.257,1.109,0.1213,0.0379,0,0.0379,18.9588,0,18.9588
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,20,25,64.693,31.715,0,31.715,1.207,0.1453,0.0461,0,0.0461,23.0338,0,23.0338
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,25,30,66.59,32.568,0,32.568,1.224,0.1567,0.051,0,0.051,25.511,0,25.511
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,30,35,59.3021,26.965,0,26.965,0.846,0.113,0.0305,0,0.0305,15.2286,0,15.2286
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,35,40,57.8479,25.713,0,25.713,0.794,0.1139,0.0293,0,0.0293,14.6377,0,14.6377
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,40,45,61.7588,29.416,0,29.416,0.853,0.1055,0.031,0,0.031,15.5164,0,15.5164
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,45,50,60.7818,28.968,0,28.968,0.821,0.1488,0.0431,0,0.0431,21.5459,0,21.5459
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,72.5,77.5,59.2427,28.59,0,28.59,1.174,0.1393,0.0398,0,0.0398,199.0844,0,199.0844
Morrissette_et_al_2023,Turneffe Atoll,1,4,Turneffe Atoll_1_4_mangrove,122.5,127.5,57.0844,27.207,0,27.207,0.735,0.1371,0.0373,0,0.0373,201.4573,0,201.4573
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,0,5,69.0225,32.671,0,32.671,1.491,0.1551,0.0507,0,0.0507,25.3334,0,25.3334
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,5,10,69.5529,34.072,0,34.072,1.494,0.1561,0.0532,0,0.0532,26.5929,0,26.5929
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,10,15,68.1509,31.834,0,31.834,0.987,0.1076,0.0343,0,0.0343,17.1334,0,17.1334
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,15,20,64.4908,29.742,0,29.742,0.709,0.0848,0.0252,0,0.0252,12.6145,0,12.6145
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,20,25,63.9098,28.615,0,28.615,0.723,0.0899,0.0257,0,0.0257,12.8637,0,12.8637
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,25,30,59.486,27.357,0,27.357,0.836,0.1209,0.0331,0,0.0331,16.5315,0,16.5315
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,30,35,62.7519,31.517,0,31.517,0.978,0.1535,0.0484,0,0.0484,24.1894,0,24.1894
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,35,40,59.7271,29.684,0,29.684,0.854,0.1349,0.04,0,0.04,20.0164,0,20.0164
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,40,45,60.5368,30.416,0,30.416,0.874,0.1564,0.0476,0,0.0476,23.791,0,23.791
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,45,50,61.3719,28.999,0,28.999,0.861,0.1562,0.0453,0,0.0453,22.6498,0,22.6498
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,72.5,77.5,61.0792,28.01,0,28.01,0.85,0.1726,0.0483,0,0.0483,241.711,0,241.711
Morrissette_et_al_2023,Turneffe Atoll,1,5,Turneffe Atoll_1_5_mangrove,122.5,127.5,54.9686,25.431,0,25.431,0.858,0.149,0.0379,0,0.0379,189.4385,0,189.4385
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,0,5,69.7195,34.854,0,34.854,1.67,0.1211,0.0422,0,0.0422,21.1012,0,21.1012
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,5,10,70.4607,33.003,0,33.003,2.013,0.1436,0.0474,0,0.0474,23.6897,0,23.6897
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,10,15,63.9156,30.179,0,30.179,1.351,0.1343,0.0405,0,0.0405,20.265,0,20.265
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,15,20,64.6659,30.154,0,30.154,1.358,0.1466,0.0442,0,0.0442,22.1044,0,22.1044
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,20,25,70.6613,29.779,0,29.779,1.111,0.171,0.0509,0,0.0509,25.4622,0,25.4622
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,25,30,65.9165,33.743,0,33.743,1.497,0.17,0.0574,0,0.0574,28.6801,0,28.6801
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,30,35,64.0432,31.483,0,31.483,1.137,0.1636,0.0515,0,0.0515,25.7457,0,25.7457
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,35,40,60.1775,29.894,0,29.894,1.095,0.1509,0.0451,0,0.0451,22.5554,0,22.5554
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,40,45,64.0166,32.524,0,32.524,1.258,0.1743,0.0567,0,0.0567,28.342,0,28.342
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,45,50,64.5883,32.472,0,32.472,1.116,0.1728,0.0561,0,0.0561,28.0582,0,28.0582
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,72.5,77.5,63.512,30.9,0,30.9,0.925,0.1748,0.054,0,0.054,270.1403,0,270.1403
Morrissette_et_al_2023,Turneffe Atoll,1,6,Turneffe Atoll_1_6_mangrove,122.5,127.5,56.5609,26.479,0,26.479,0.976,0.1519,0.0402,0,0.0402,124.7026,0,124.7026
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,0,5,68.6175,33.227,0,33.227,1.371,0.1361,0.0452,0,0.0452,22.612,0,22.612
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,5,10,72.792,35.484,0,35.484,1.478,0.1084,0.0385,0,0.0385,19.2382,0,19.2382
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,10,15,75.6948,37.26,0,37.26,1.365,0.166,0.0619,0,0.0619,30.9329,0,30.9329
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,15,20,75.7297,36.667,0,36.667,1.297,0.1519,0.0557,0,0.0557,27.8521,0,27.8521
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,20,25,76.676,37.554,0,37.554,1.249,0.1765,0.0663,0,0.0663,33.1494,0,33.1494
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,25,30,74.3201,37.015,0,37.015,1.278,0.1878,0.0695,0,0.0695,34.764,0,34.764
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,30,35,75.5963,37.182,0,37.182,1.246,0.2094,0.0779,0,0.0779,38.9316,0,38.9316
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,35,40,77.3447,37.626,0,37.626,1.196,0.2152,0.081,0,0.081,40.4802,0,40.4802
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,40,45,76.2872,37.655,0,37.655,1.078,0.1706,0.0642,0,0.0642,32.1114,0,32.1114
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,45,50,73.8717,35.442,0,35.442,1.106,0.1736,0.0615,0,0.0615,30.7647,0,30.7647
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,72.5,77.5,69.2939,34.978,0,34.978,1.093,0.1572,0.055,0,0.055,274.9756,0,274.9756
Morrissette_et_al_2023,Turneffe Atoll,2,1,Turneffe Atoll_2_1_mangrove,122.5,127.5,17.3001,15.38,9.444,5.936,0.454,0.2881,0.0443,0.0272,0.0171,199.4202,122.4528,76.9674
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,0,5,68.7201,33.494,0,33.494,1.654,0.1458,0.0488,0,0.0488,24.4204,0,24.4204
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,5,10,72.1771,35.305,0,35.305,1.529,0.1573,0.0555,0,0.0555,27.7746,0,27.7746
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,10,15,72.7984,35.628,0,35.628,1.523,0.1495,0.0533,0,0.0533,26.6403,0,26.6403
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,15,20,72.9074,36.152,0,36.152,1.505,0.1916,0.0693,0,0.0693,34.6273,0,34.6273
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,20,25,74.5446,38.402,0,38.402,1.631,0.1838,0.0706,0,0.0706,35.2859,0,35.2859
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,25,30,71.2524,36.911,0,36.911,1.352,0.1573,0.0581,0,0.0581,29.038,0,29.038
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,30,35,69.9453,34.939,0,34.939,1.368,0.1422,0.0497,0,0.0497,24.8425,0,24.8425
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,35,40,68.6136,33.144,0,33.144,1.087,0.1428,0.0473,0,0.0473,23.6598,0,23.6598
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,40,45,66.0854,32.391,0,32.391,1.098,0.137,0.0444,0,0.0444,22.1894,0,22.1894
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,45,50,70.4959,34.851,0,34.851,0.974,0.1675,0.0584,0,0.0584,29.1888,0,29.1888
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,72.5,77.5,59.4796,30.027,0,30.027,1.049,0.1267,0.0381,0,0.0381,190.2675,0,190.2675
Morrissette_et_al_2023,Turneffe Atoll,2,2,Turneffe Atoll_2_2_mangrove,122.5,127.5,17.1173,16.135,9.666,6.469,0.398,0.361,0.0582,0.0349,0.0234,308.7035,184.9351,123.7684
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,0,5,68.9388,32.646,0,32.646,1.43,0.1499,0.0489,0,0.0489,24.4659,0,24.4659
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,5,10,71.8796,34.501,0,34.501,1.336,0.1606,0.0554,0,0.0554,27.7071,0,27.7071
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,10,15,73.31,36.113,0,36.113,1.594,0.1293,0.0467,0,0.0467,23.3523,0,23.3523
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,15,20,73.5768,36.679,0,36.679,1.533,0.175,0.0642,0,0.0642,32.087,0,32.087
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,20,25,76.202,38.891,0,38.891,1.744,0.203,0.0789,0,0.0789,39.4691,0,39.4691
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,25,30,75.5563,38.94,0,38.94,1.379,0.1831,0.0713,0,0.0713,35.6483,0,35.6483
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,30,35,73.8558,38.782,0,38.782,1.427,0.1896,0.0735,0,0.0735,36.774,0,36.774
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,35,40,71.1043,37.54,0,37.54,1.379,0.1607,0.0603,0,0.0603,30.1689,0,30.1689
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,40,45,70.8135,36.748,0,36.748,1.195,0.1673,0.0615,0,0.0615,30.7361,0,30.7361
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,45,50,69.1755,35.969,0,35.969,1.179,0.1525,0.0548,0,0.0548,27.4234,0,27.4234
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,72.5,77.5,61.423,30.916,0,30.916,0.948,0.1324,0.0409,0,0.0409,204.6307,0,204.6307
Morrissette_et_al_2023,Turneffe Atoll,2,3,Turneffe Atoll_2_3_mangrove,119,124,18.0778,16.212,9.407,6.805,0.407,0.3137,0.0509,0.0295,0.0213,203.4054,118.0258,85.3796
