study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,cs137_unit,total_pb210_activity,pb210_unit,ra226_activity,ra226_unit,bi214_activity,bi214_unit,be7_activity,be7_unit,cs137_activity_sd,total_pb210_activity_sd,ra226_activity_sd,th234_activity,th234_activity_sd,bi214_activity_sd,pb212_activity,pb212_activity_sd,be7_activity_sd,am241_activity,am241_activity_sd,pb212_unit,am241_unit
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,8,10,0.44,0.19,NA,4.85,becquerelsPerKilogram,80.73,becquerelsPerKilogram,29.94,becquerelsPerKilogram,NA,NA,NA,NA,0.72,4.29,3.42,44.85,3.8,NA,28.02,0.86,NA,0.5,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,10,12,0.43,0.2,NA,4.18,becquerelsPerKilogram,89.24,becquerelsPerKilogram,35.7,becquerelsPerKilogram,NA,NA,NA,NA,0.58,4.52,3.2,53.13,4.21,NA,32.95,0.82,NA,0.43,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,12,14,0.41,0.21,NA,4.12,becquerelsPerKilogram,80.45,becquerelsPerKilogram,30.75,becquerelsPerKilogram,NA,NA,NA,NA,0.7,4.34,3.2,52.61,3.89,NA,31.11,0.88,NA,0.61,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,14,16,0.4,0.2,NA,3.59,becquerelsPerKilogram,77.73,becquerelsPerKilogram,41.32,becquerelsPerKilogram,NA,NA,NA,NA,0.6,4.33,3.98,42.5,3.66,NA,30.78,0.89,NA,0.22,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,16,18,0.38,0.18,NA,3.38,becquerelsPerKilogram,71.19,becquerelsPerKilogram,34.07,becquerelsPerKilogram,NA,NA,NA,NA,0.67,4.27,3.25,52.18,4,NA,36.41,0.9,NA,0.6,0.25,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,18,20,0.37,0.19,NA,3.85,becquerelsPerKilogram,73.47,becquerelsPerKilogram,31.87,becquerelsPerKilogram,NA,NA,NA,NA,0.6,4.34,3.92,48.31,3.87,NA,36.15,0.89,NA,0.4,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,20,22,0.4,0.16,NA,4.34,becquerelsPerKilogram,69.4,becquerelsPerKilogram,25.41,becquerelsPerKilogram,NA,NA,NA,NA,0.71,4.25,3.29,40.6,3.86,NA,32.88,0.95,NA,0.53,0.26,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,22,24,0.41,0.17,NA,4.43,becquerelsPerKilogram,67.79,becquerelsPerKilogram,24.85,becquerelsPerKilogram,NA,NA,NA,NA,0.65,4.22,4.3,47.17,3.57,NA,35.5,0.97,NA,0.04,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,24,26,0.37,0.18,NA,4.54,becquerelsPerKilogram,67.81,becquerelsPerKilogram,30.5,becquerelsPerKilogram,NA,NA,NA,NA,0.6,4.12,4.25,35.26,3.6,NA,34.9,0.96,NA,0.51,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,26,28,0.36,0.2,NA,3.42,becquerelsPerKilogram,66.88,becquerelsPerKilogram,37.68,becquerelsPerKilogram,NA,NA,NA,NA,0.58,4.34,3.78,51.33,3.94,NA,37.03,0.9,NA,0.29,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,28,30,0.31,0.21,NA,2.82,becquerelsPerKilogram,47.29,becquerelsPerKilogram,32.14,becquerelsPerKilogram,NA,NA,NA,NA,0.64,4.25,4.05,40.2,3.46,NA,30.71,0.94,NA,0.3,0.16,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,30,32,0.28,0.25,NA,3.61,becquerelsPerKilogram,60.93,becquerelsPerKilogram,39.2,becquerelsPerKilogram,NA,NA,NA,NA,0.62,4.33,4.05,45.58,3.52,NA,32.46,0.92,NA,0.53,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,32,34,0.25,0.25,NA,6.39,becquerelsPerKilogram,73.34,becquerelsPerKilogram,31.48,becquerelsPerKilogram,NA,NA,NA,NA,0.71,4.43,4.19,53.12,3.88,NA,31.09,0.94,NA,0.21,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,34,36,0.25,0.26,NA,11.2,becquerelsPerKilogram,75.9,becquerelsPerKilogram,26.79,becquerelsPerKilogram,NA,NA,NA,NA,0.93,4.3,3.43,44.35,3.96,NA,29.7,0.94,NA,0.79,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,36,38,0.16,0.51,NA,48.62,becquerelsPerKilogram,69.96,becquerelsPerKilogram,30.81,becquerelsPerKilogram,NA,NA,NA,NA,1.76,5.01,5.35,41.13,3.91,NA,17.59,0.98,NA,0.2,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,38,40,0.16,0.45,NA,106.89,becquerelsPerKilogram,70.79,becquerelsPerKilogram,20.16,becquerelsPerKilogram,NA,NA,NA,NA,2.39,4.58,3.75,33.37,3.76,NA,21.83,0.93,NA,1.05,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,40,42,0.24,0.3,NA,46.7,becquerelsPerKilogram,44.16,becquerelsPerKilogram,21.6,becquerelsPerKilogram,NA,NA,NA,NA,1.39,3.81,3.18,37.72,4.05,NA,25.82,0.8,NA,0.93,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,42,44,0.25,0.31,NA,11.23,becquerelsPerKilogram,41.25,becquerelsPerKilogram,40.5,becquerelsPerKilogram,NA,NA,NA,NA,0.87,4.04,4.16,44.5,3.66,NA,34.94,0.97,NA,0.32,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,44,46,0.31,0.26,NA,6.46,becquerelsPerKilogram,42.16,becquerelsPerKilogram,37.56,becquerelsPerKilogram,NA,NA,NA,NA,0.73,3.86,3.17,57.83,4.4,NA,39.54,0.93,NA,-0.15,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,46,48,0.38,0.2,NA,2.3,becquerelsPerKilogram,36.34,becquerelsPerKilogram,31.27,becquerelsPerKilogram,NA,NA,NA,NA,0.61,3.96,3.28,46.92,4.46,NA,41.7,0.96,NA,0.65,0.31,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,48,50,0.27,0.29,NA,1.22,becquerelsPerKilogram,31.65,becquerelsPerKilogram,38.72,becquerelsPerKilogram,NA,NA,NA,NA,0.63,3.65,3.22,47.51,4.07,NA,37.85,0.97,NA,0.04,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,50,52,0.29,0.28,NA,0.67,becquerelsPerKilogram,30.2,becquerelsPerKilogram,29.56,becquerelsPerKilogram,NA,NA,NA,NA,NA,3.88,4.13,46.49,3.66,NA,38.84,0.94,NA,0.13,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,52,54,0.27,0.29,NA,0.57,becquerelsPerKilogram,18.76,becquerelsPerKilogram,27.6,becquerelsPerKilogram,NA,NA,NA,NA,NA,3.79,4.16,37.54,3.46,NA,34.11,0.95,NA,0.04,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,54,56,0.27,0.31,NA,0.77,becquerelsPerKilogram,27.37,becquerelsPerKilogram,24.92,becquerelsPerKilogram,NA,NA,NA,NA,NA,3.48,4.14,40.93,3.38,NA,34.51,0.92,NA,0.23,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,56,58,0.25,0.31,NA,2.57,becquerelsPerKilogram,20.47,becquerelsPerKilogram,25.63,becquerelsPerKilogram,NA,NA,NA,NA,0.59,3.53,4.3,37.78,3.36,NA,32.44,0.93,NA,0.33,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV2,Boyd_et_al_2017,58,60,0.23,0.31,NA,0.46,becquerelsPerKilogram,18.31,becquerelsPerKilogram,24.05,becquerelsPerKilogram,NA,NA,NA,NA,NA,3.57,4.2,33.59,3.28,NA,33.55,0.94,NA,0.38,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,0,2,0.17,0.49,NA,3.45,becquerelsPerKilogram,175.8,becquerelsPerKilogram,43.58,becquerelsPerKilogram,NA,NA,NA,NA,0.72,6.72,4.54,62.35,3.9,NA,13.77,0.84,NA,0.75,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,2,4,0.18,0.52,NA,2.13,becquerelsPerKilogram,183.89,becquerelsPerKilogram,58.96,becquerelsPerKilogram,NA,NA,NA,NA,0.67,6.63,3.96,81.33,3.73,NA,14.12,0.76,NA,0.35,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,4,6,0.18,0.43,NA,2.84,becquerelsPerKilogram,169.03,becquerelsPerKilogram,48.93,becquerelsPerKilogram,NA,NA,NA,NA,0.69,6.51,3.96,63.5,3.5,NA,13.66,0.72,NA,0.54,0.24,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,6,8,0.17,0.48,NA,2.51,becquerelsPerKilogram,168.12,becquerelsPerKilogram,41.8,becquerelsPerKilogram,NA,NA,NA,NA,0.93,6.89,4.5,45.33,3.8,NA,13.36,0.83,NA,0.9,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,8,10,0.23,0.42,NA,4.66,becquerelsPerKilogram,130.27,becquerelsPerKilogram,28.74,becquerelsPerKilogram,NA,NA,NA,NA,0.78,5.94,4.16,35.24,3.42,NA,16.14,0.87,NA,0.53,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,10,12,0.19,0.54,NA,7.4,becquerelsPerKilogram,107.92,becquerelsPerKilogram,19.12,becquerelsPerKilogram,NA,NA,NA,NA,0.75,5.36,3.93,37.88,3.34,NA,14.65,0.8,NA,0.5,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,12,14,0.12,0.67,NA,6.94,becquerelsPerKilogram,59.81,becquerelsPerKilogram,37.16,becquerelsPerKilogram,NA,NA,NA,NA,1.18,5.42,4.94,35.42,4.12,NA,9.76,0.92,NA,0.68,0.3,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,14,16,0.1,0.68,NA,13.38,becquerelsPerKilogram,99.92,becquerelsPerKilogram,30.43,becquerelsPerKilogram,NA,NA,NA,NA,1.32,6.34,5.59,47.52,4.2,NA,8,0.93,NA,0.59,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,16,18,0.19,0.6,NA,71.26,becquerelsPerKilogram,203.49,becquerelsPerKilogram,33.27,becquerelsPerKilogram,NA,NA,NA,NA,1.86,6.69,3.53,43.46,3,NA,11.96,0.72,NA,2.63,0.26,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,18,20,0.16,0.55,NA,32.82,becquerelsPerKilogram,62.94,becquerelsPerKilogram,32.23,becquerelsPerKilogram,NA,NA,NA,NA,1.41,4.63,4.17,43.19,3.41,NA,13.99,0.77,NA,1.21,0.26,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,20,22,0.13,0.54,NA,17.62,becquerelsPerKilogram,52.13,becquerelsPerKilogram,40.8,becquerelsPerKilogram,NA,NA,NA,NA,1.36,5.47,5.29,57.88,4.33,NA,16.68,1,NA,0.79,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,22,24,0.13,0.52,NA,15.57,becquerelsPerKilogram,41.14,becquerelsPerKilogram,40.44,becquerelsPerKilogram,NA,NA,NA,NA,1.4,5.62,5.45,50.16,4.46,NA,18.69,1.06,NA,0.13,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,24,26,0.12,0.47,NA,19.33,becquerelsPerKilogram,30.67,becquerelsPerKilogram,34.93,becquerelsPerKilogram,NA,NA,NA,NA,1.32,5.11,4.92,47.21,4.26,NA,21.64,1.02,NA,0.76,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,26,28,0.14,0.46,NA,8.39,becquerelsPerKilogram,34.96,becquerelsPerKilogram,33.36,becquerelsPerKilogram,NA,NA,NA,NA,0.98,4.51,4.57,50.77,3.93,NA,20.38,0.97,NA,0.55,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,28,30,0.14,0.51,NA,4.03,becquerelsPerKilogram,32.18,becquerelsPerKilogram,36.06,becquerelsPerKilogram,NA,NA,NA,NA,0.77,4.6,4.56,40.01,3.86,NA,19.74,0.95,NA,0.42,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,30,32,0.14,0.49,NA,2.82,becquerelsPerKilogram,12.68,becquerelsPerKilogram,30.37,becquerelsPerKilogram,NA,NA,NA,NA,0.85,4.12,4.26,38.63,3.52,NA,17.7,0.91,NA,0.44,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,32,34,0.14,0.54,NA,0.66,becquerelsPerKilogram,13.71,becquerelsPerKilogram,24.32,becquerelsPerKilogram,NA,NA,NA,NA,NA,3.39,3.81,34.07,3.24,NA,13.85,0.78,NA,0.45,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,34,36,0.14,0.52,NA,1.67,becquerelsPerKilogram,16,becquerelsPerKilogram,37.34,becquerelsPerKilogram,NA,NA,NA,NA,0.74,3.85,4.08,30.19,3.65,NA,15.11,0.85,NA,0.25,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,36,38,0.16,0.51,NA,0.2,becquerelsPerKilogram,8.99,becquerelsPerKilogram,19.82,becquerelsPerKilogram,NA,NA,NA,NA,NA,2.91,3.19,24.18,2.61,NA,10.02,0.62,NA,0.33,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,38,40,0.12,0.58,NA,2.04,becquerelsPerKilogram,17.71,becquerelsPerKilogram,28.28,becquerelsPerKilogram,NA,NA,NA,NA,0.84,6.21,4.77,29.28,4.04,NA,12.97,0.96,NA,0.93,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,40,42,0.1,0.58,NA,0.24,becquerelsPerKilogram,14.17,becquerelsPerKilogram,22.56,becquerelsPerKilogram,NA,NA,NA,NA,NA,4.72,5.85,25.07,4.54,NA,12.54,1.08,NA,0.09,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Dividing_Creek,DV3,Boyd_et_al_2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,0,2,0.5,0.21,NA,3.46,becquerelsPerKilogram,141.67,becquerelsPerKilogram,30.41,becquerelsPerKilogram,NA,NA,NA,NA,0.63,5.03,3.05,48.13,4.32,NA,37.87,0.91,NA,0,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,2,4,0.5,0.23,NA,4.38,becquerelsPerKilogram,126.33,becquerelsPerKilogram,25.06,becquerelsPerKilogram,NA,NA,NA,NA,0.64,5.29,3.13,61.12,4.9,NA,34.74,0.9,NA,0.35,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,4,6,0.53,0.21,NA,2.85,becquerelsPerKilogram,119.06,becquerelsPerKilogram,26.34,becquerelsPerKilogram,NA,NA,NA,NA,0.65,5,3.07,49.63,4.35,NA,35.81,0.88,NA,0.34,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,6,8,0.53,0.23,NA,4.02,becquerelsPerKilogram,112.44,becquerelsPerKilogram,29.35,becquerelsPerKilogram,NA,NA,NA,NA,0.66,4.65,2.9,62.55,4.27,NA,37.18,0.9,NA,0.27,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,8,10,0.51,0.23,NA,4.68,becquerelsPerKilogram,100.45,becquerelsPerKilogram,31.95,becquerelsPerKilogram,NA,NA,NA,NA,0.69,4.93,3.18,58.57,4.5,NA,39.7,0.97,NA,0.21,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,10,12,0.52,0.21,NA,3.89,becquerelsPerKilogram,88.03,becquerelsPerKilogram,25.13,becquerelsPerKilogram,NA,NA,NA,NA,0.6,4.2,2.98,49.75,4.15,NA,40.19,0.91,NA,0.39,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,12,14,0.51,0.22,NA,4.86,becquerelsPerKilogram,95.77,becquerelsPerKilogram,25.6,becquerelsPerKilogram,NA,NA,NA,NA,0.62,4.34,3.07,55.49,4.44,NA,43.19,0.96,NA,0.39,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,14,16,0.52,0.21,NA,6.16,becquerelsPerKilogram,82.42,becquerelsPerKilogram,28.08,becquerelsPerKilogram,NA,NA,NA,NA,0.67,4.73,3.17,57.45,4.67,NA,47.36,1.01,NA,0.51,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,16,18,0.48,0.2,NA,7.03,becquerelsPerKilogram,88.87,becquerelsPerKilogram,33.92,becquerelsPerKilogram,NA,NA,NA,NA,0.75,4.82,3.24,51.65,4.69,NA,47.61,0.99,NA,0.41,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,18,20,0.51,0.18,NA,5.75,becquerelsPerKilogram,77.12,becquerelsPerKilogram,28.42,becquerelsPerKilogram,NA,NA,NA,NA,0.72,4.6,3.26,52.7,4.47,NA,49.97,1.01,NA,0.55,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,20,22,0.53,0.17,NA,7.41,becquerelsPerKilogram,77.77,becquerelsPerKilogram,31.48,becquerelsPerKilogram,NA,NA,NA,NA,0.83,4.84,3.31,68.57,5.64,NA,51.9,1.05,NA,0.49,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,22,24,0.48,0.17,NA,9.86,becquerelsPerKilogram,86.9,becquerelsPerKilogram,32.01,becquerelsPerKilogram,NA,NA,NA,NA,0.8,4.88,3.39,68.63,5.69,NA,53.34,1.13,NA,0.41,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,24,26,0.46,0.18,NA,9.61,becquerelsPerKilogram,74.77,becquerelsPerKilogram,30.58,becquerelsPerKilogram,NA,NA,NA,NA,0.88,4.94,3.56,71.43,4.97,NA,52.73,1.11,NA,0.08,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,26,28,0.46,0.18,NA,10.61,becquerelsPerKilogram,70.83,becquerelsPerKilogram,34.26,becquerelsPerKilogram,NA,NA,1.1,becquerelsPerKilogram,0.94,5.28,3.81,54.24,5.21,NA,54.07,1.15,NA,0.61,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,28,30,0.49,0.17,NA,11.11,becquerelsPerKilogram,63.72,becquerelsPerKilogram,30.73,becquerelsPerKilogram,NA,NA,2.9,becquerelsPerKilogram,0.88,4.82,3.35,60.9,4.78,NA,53.71,1.07,1.18,0.29,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,30,32,0.54,0.15,NA,10.07,becquerelsPerKilogram,60,becquerelsPerKilogram,29.54,becquerelsPerKilogram,NA,NA,0.55,becquerelsPerKilogram,0.82,4.4,3.23,64.62,5.38,NA,53.45,1.03,NA,0.43,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,32,34,0.57,0.15,NA,14.66,becquerelsPerKilogram,68.4,becquerelsPerKilogram,26.6,becquerelsPerKilogram,NA,NA,0.85,becquerelsPerKilogram,0.94,4.47,3.28,57.22,5.65,NA,55.43,1.08,NA,0.51,0.19,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,34,36,0.55,0.15,NA,17.97,becquerelsPerKilogram,70.97,becquerelsPerKilogram,23.74,becquerelsPerKilogram,NA,NA,0.99,becquerelsPerKilogram,0.99,4.41,3.6,66.01,5.89,NA,54.11,1.09,NA,0.47,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,36,38,0.53,0.15,NA,19.82,becquerelsPerKilogram,63.49,becquerelsPerKilogram,29.54,becquerelsPerKilogram,NA,NA,0.77,becquerelsPerKilogram,1,4.8,3.64,60.32,5.95,NA,56.69,1.1,NA,0.43,0.2,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,38,40,0.53,0.14,NA,21.06,becquerelsPerKilogram,56.03,becquerelsPerKilogram,30.46,becquerelsPerKilogram,NA,NA,1.66,becquerelsPerKilogram,1.07,4.58,3.3,68.64,5.8,NA,53.39,1.11,NA,0.52,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,40,42,0.52,0.14,NA,26.83,becquerelsPerKilogram,61.16,becquerelsPerKilogram,28.61,becquerelsPerKilogram,NA,NA,1.46,becquerelsPerKilogram,1.16,4.5,3.44,63.18,5.84,NA,53.4,1.1,NA,0.4,NA,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,42,44,0.52,0.14,NA,31.96,becquerelsPerKilogram,60.38,becquerelsPerKilogram,25.87,becquerelsPerKilogram,NA,NA,0.2,becquerelsPerKilogram,1.29,5.27,4.13,61.34,6.54,NA,54.4,1.19,NA,1.07,0.39,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,44,46,0.55,0.13,NA,33.44,becquerelsPerKilogram,64.75,becquerelsPerKilogram,32.12,becquerelsPerKilogram,NA,NA,2.71,becquerelsPerKilogram,1.26,4.81,3.75,60.95,6.16,NA,55.94,1.16,NA,0.4,0.19,becquerelsPerKilogram,becquerelsPerKilogram
Boyd_et_al_2019,Maurice_River,MR1,Boyd_et_al_2017,46,48,0.55,0.15,NA,30.17,becquerelsPerKilogram,63.84,becquerelsPerKilogram,33.85,becquerelsPerKilogram,NA,NA,1.96,becquerelsPerKilogram,1.2,4.46,3.41,74.24,5.8,NA,54.57,1.08,NA,0.41,NA,becquerelsPerKilogram,becquerelsPerKilogram
