study_id,core_id,core_latitude,core_longitude,position_code,core_elevation,salinity_code,vegetation_code,inundation_class,core_length_flag
Unger_et_al_2016,DV2,39.235697,-75.112711,a1,0.6568,Sal,EM,Low,not specified
Unger_et_al_2016,DV3,39.240992,-75.103073,a1,0.6289,Sal,EM,Low,not specified
Unger_et_al_2016,IB1,39.79875,-74.102498,a1,0.0826,Sal,EM,Low,not specified
Unger_et_al_2016,IB2,39.799347,-74.101724,a1,0.1464,Sal,EM,Low,not specified
Unger_et_al_2016,IB3,39.799634,-74.099346,a1,0.1255,Sal,EM,Low,not specified
Unger_et_al_2016,MR1,39.242347,-75.011272,a1,0.6786,Bra,EM,Low,not specified
Unger_et_al_2016,MR2,39.26585,-74.995256,a1,0.3521,Bra,EM,Low,not specified
Unger_et_al_2016,RC1,40.030725,-74.077599,a1,0.1043,Sal,EM,Low,not specified
Unger_et_al_2016,RC2,40.029045,-74.084554,a1,-0.1034,Sal,EM,Low,not specified
Unger_et_al_2016,RC3,40.031056,-74.085961,a1,-0.07,Sal,EM,Low,not specified
Watson_and_Byrne_2013,Bair_Island_1,37.5225,-122.215167,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Bair_Island_2,37.521417,-122.209417,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Bair_Island_3,37.517194,-122.215722,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Bair_Island_4,37.511944,-122.219167,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Corkscrew_Slough_1,37.51975,-122.232694,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Corkscrew_Slough_2,37.519917,-122.225083,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Coyote_Creek_1,37.467778,-121.945694,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Coyote_Creek_2,37.454556,-121.946889,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Coyote_Creek_3,37.460389,-121.953528,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Coyote_Creek_4,37.459528,-121.953694,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Damon_Slough_1,37.753667,-122.212278,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Damon_Slough_2,37.753639,-122.213306,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Greco_Island_1,37.501861,-122.171778,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Greco_Island_2,37.50075,-122.171833,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Mud_Slough_1,37.469833,-121.949917,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Mud_Slough_2,37.465556,-121.933333,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Mud_Slough_3,37.4795,-121.952,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Plummer_Slough_1,37.506306,-122.088111,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Ravenswood_Slough_1,37.486889,-122.148556,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Ravenswood_Slough_2,37.486917,-122.146194,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,South_Belmont_Slough_1,37.551389,-122.240278,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,South_Belmont_Slough_2,37.551111,-122.236111,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Triangle_Marsh_1,37.455389,-121.975556,a1,NA,Sal,EM,NA,core depth represents deposit depth
Watson_and_Byrne_2013,Triangle_Marsh_2,37.457972,-121.974889,a1,NA,Sal,EM,NA,core depth represents deposit depth
Weis_et_al_2001,Tijuana_Estuary_East_low,32.567032,-117.130867,c1,NA,Sal,EM,Low,core depth limited by length of corer
Weis_et_al_2001,Tijuana_Estuary_East_mid_1,32.566902,-117.130284,c1,NA,Sal,EM,Mid,core depth limited by length of corer
Weis_et_al_2001,Tijuana_Estuary_East_mid_2,32.566728,-117.129669,c1,NA,Sal,EM,Mid,core depth limited by length of corer
Weis_et_al_2001,Tijuana_Estuary_West_low,32.571838,-117.129704,c1,NA,Sal,EM,Low,core depth limited by length of corer
Weis_et_al_2001,Tijuana_Estuary_West_mid_1,32.572039,-117.130432,c1,NA,Sal,EM,Mid,core depth limited by length of corer
Weis_et_al_2001,Tijuana_Estuary_West_mid_2,32.572335,-117.131078,c1,NA,Sal,EM,Mid,core depth limited by length of corer
Windham_Meyers_et_al_2010,AH,37.804567,-122.453317,a2,NA,Sal,EM,High,core depth limited by length of corer
Windham_Meyers_et_al_2010,AL,37.804567,-122.453317,a2,NA,Sal,EM,Low,core depth limited by length of corer
Windham_Meyers_et_al_2010,BH,37.804417,-122.453917,a2,NA,Sal,EM,High,core depth limited by length of corer
Windham_Meyers_et_al_2010,BL,37.804417,-122.453917,a2,NA,Sal,EM,Low,core depth limited by length of corer
Windham_Meyers_et_al_2010,CH,37.804517,-122.455567,a2,NA,Sal,EM,High,core depth limited by length of corer
Windham_Meyers_et_al_2010,CL,37.804517,-122.455567,a2,NA,Sal,EM,Low,core depth limited by length of corer
Windham_Meyers_et_al_2010,DH,37.8039,-122.458817,a2,NA,Sal,EM,High,core depth limited by length of corer
Windham_Meyers_et_al_2010,DL,37.8039,-122.458817,a2,NA,Sal,EM,Low,core depth limited by length of corer
Windham_Meyers_et_al_2010,EH,37.8036,-122.45995,a2,NA,Sal,EM,High,core depth limited by length of corer
Windham_Meyers_et_al_2010,EL,37.8036,-122.45995,a2,NA,Sal,EM,Low,core depth limited by length of corer
Windham_Meyers_et_al_2010,FH,37.80435,-122.4598,a2,NA,Sal,EM,High,core depth limited by length of corer
Windham_Meyers_et_al_2010,FL,37.80435,-122.4598,a2,NA,Sal,EM,Low,core depth limited by length of corer
Windham_Meyers_et_al_2010,GH,37.804817,-122.458567,a2,NA,Sal,EM,High,core depth limited by length of corer
Windham_Meyers_et_al_2010,GL,37.804817,-122.458567,a2,NA,Sal,EM,Low,core depth limited by length of corer
Windham_Meyers_et_al_2010,HH,37.804967,-122.457367,a2,NA,Sal,EM,High,core depth limited by length of corer
Windham_Meyers_et_al_2010,HL,37.804967,-122.457367,a2,NA,Sal,EM,Low,core depth limited by length of corer
